object,obj.idx,table,tab.idx,time
low,86,hor,60,1473236258.412404
high,85,hor,60,1473236259.965302
mid,36,hor,60,1473236261.453917
high,10,hor,60,1473236263.008572
low,105,hor,60,1473236264.430903
mid,31,hor,60,1473236265.987777
low,17,hor,60,1473236267.478762
mid,44,hor,60,1473236269.066871
mid,93,hor,60,1473236270.489336
low,77,hor,60,1473236271.946074
high,47,hor,60,1473236273.497883
high,23,hor,60,1473236275.020144
high,91,hor,60,1473236276.611880
low,111,hor,60,1473236278.167873
low,87,hor,60,1473236279.693099
high,112,hor,60,1473236281.149790
low,12,hor,60,1473236282.739881
mid,34,hor,60,1473236284.163634
mid,2,hor,60,1473236285.653864
mid,29,hor,60,1473236287.109954
mid,10,hor,60,1473236288.564731
low,15,hor,60,1473236290.150797
high,75,hor,60,1473236291.740647
high,57,hor,60,1473236293.295359
mid,41,hor,60,1473236294.819566
high,18,hor,60,1473236296.408575
low,55,hor,60,1473236297.896358
low,36,hor,60,1473236299.322627
mid,50,hor,60,1473236300.944667
mid,1,hor,60,1473236302.463447
mid,81,hor,60,1473236303.953118
low,23,hor,60,1473236305.511876
high,8,hor,60,1473236307.067556
high,118,hor,60,1473236308.552522
low,92,hor,60,1473236310.011058
high,63,hor,60,1473236311.499694
low,45,hor,60,1473236312.956524
low,7,hor,60,1473236314.415628
mid,55,hor,60,1473236315.879220
high,33,hor,60,1473236317.468694
high,84,hor,60,1473236318.921870
low,47,hor,60,1473236320.449566
high,71,hor,60,1473236321.873046
low,2,hor,60,1473236323.330664
mid,16,hor,60,1473236324.752158
mid,92,hor,60,1473236326.210057
mid,113,hor,60,1473236327.631621
high,43,hor,60,1473236329.189983
mid,39,hor,60,1473236330.714499
low,28,hor,60,1473236332.301082
high,14,hor,60,1473236333.695815
low,19,hor,60,1473236335.252179
mid,17,hor,60,1473236336.775517
low,114,hor,60,1473236338.331726
high,81,hor,60,1473236339.886594
high,73,hor,60,1473236341.378283
high,19,hor,60,1473236342.966951
mid,66,hor,60,1473236344.492236
low,80,hor,60,1473236346.114838
mid,82,hor,60,1473236347.671381
high,104,hor,60,1473236349.127687
low,65,hor,60,1473236350.714289
high,1,hor,60,1473236352.266695
low,5,hor,60,1473236353.759370
mid,27,hor,60,1473236355.281387
low,6,hor,60,1473236356.867522
low,26,hor,60,1473236358.455060
high,111,hor,60,1473236359.978018
mid,99,hor,60,1473236361.534896
mid,67,hor,60,1473236363.057316
high,62,hor,60,1473236364.646791
mid,28,hor,60,1473236366.232940
low,91,hor,60,1473236367.724984
high,95,hor,60,1473236369.149321
low,82,hor,60,1473236370.642515
mid,86,hor,60,1473236372.032670
mid,5,hor,60,1473236373.524069
mid,19,hor,60,1473236375.112459
high,114,hor,60,1473236376.665118
high,53,hor,60,1473236378.219504
low,64,hor,60,1473236379.775779
high,119,hor,60,1473236381.230865
low,40,hor,60,1473236382.759186
mid,7,hor,60,1473236384.217073
mid,56,hor,60,1473236385.739880
low,60,hor,60,1473236387.264397
mid,40,hor,60,1473236388.720189
high,108,hor,60,1473236390.112551
high,7,hor,60,1473236391.700206
low,102,hor,60,1473236393.126698
high,44,hor,60,1473236394.582963
mid,58,hor,60,1473236396.169717
low,70,hor,60,1473236397.592497
low,1,hor,60,1473236398.983249
high,77,hor,60,1473236400.408840
mid,118,hor,60,1473236401.965686
high,31,hor,60,1473236403.417023
mid,37,hor,60,1473236404.880484
high,37,hor,60,1473236406.336829
mid,106,hor,60,1473236407.797030
high,0,hor,60,1473236409.287428
low,104,hor,60,1473236410.811355
low,25,hor,60,1473236412.299022
low,83,hor,60,1473236413.785774
mid,24,hor,60,1473236415.243294
mid,77,hor,60,1473236416.663876
low,75,hor,60,1473236418.085914
high,88,hor,60,1473236419.610861
low,20,hor,60,1473236421.198759
high,109,hor,60,1473236422.654813
low,109,hor,60,1473236424.144641
high,48,hor,60,1473236425.732429
mid,95,hor,60,1473236427.190233
mid,70,hor,60,1473236428.779334
low,43,hor,60,1473236430.237229
low,27,hor,60,1473236431.828365
high,90,hor,60,1473236433.352260
high,98,hor,60,1473236434.841103
mid,20,hor,60,1473236436.263289
mid,30,hor,60,1473236437.718264
low,57,hor,60,1473236471.453700
high,2,hor,60,1473236472.913790
high,4,hor,60,1473236474.305797
mid,15,hor,60,1473236475.758319
low,76,hor,60,1473236477.251536
mid,9,hor,60,1473236478.806010
mid,35,hor,60,1473236480.328370
mid,90,hor,60,1473236481.815158
high,35,hor,60,1473236483.407859
low,4,hor,60,1473236484.862118
high,6,hor,60,1473236486.287734
low,113,hor,60,1473236487.812695
mid,12,hor,60,1473236489.333562
low,97,hor,60,1473236490.756147
mid,6,hor,60,1473236492.245437
high,15,hor,60,1473236493.796398
high,60,hor,60,1473236495.218702
high,29,hor,60,1473236496.672014
low,14,hor,60,1473236498.131062
mid,42,hor,60,1473236499.691104
low,33,hor,60,1473236501.253548
high,45,hor,60,1473236502.742553
low,9,hor,60,1473236504.198053
mid,75,hor,60,1473236505.784852
high,93,hor,60,1473236507.344882
low,37,hor,60,1473236508.797933
mid,48,hor,60,1473236510.319122
high,115,hor,60,1473236511.744262
mid,97,hor,60,1473236513.198665
low,53,hor,60,1473236514.791371
high,92,hor,60,1473236516.277492
low,61,hor,60,1473236517.866674
high,79,hor,60,1473236519.321443
mid,8,hor,60,1473236520.845458
low,95,hor,60,1473236522.436214
mid,18,hor,60,1473236523.892409
high,22,hor,60,1473236525.415414
low,54,hor,60,1473236526.907272
low,67,hor,60,1473236528.361792
high,78,hor,60,1473236529.948898
mid,100,hor,60,1473236531.407345
mid,54,hor,60,1473236532.962267
mid,119,hor,60,1473236534.353275
low,69,hor,60,1473236535.877209
