stimulus,angle,response,time
3,-28.50,right,1476350309.121888
8,-26.00,left,1476350316.234124
111,25.50,right,1476350317.855144
35,-12.50,left,1476350319.311362
66,3.00,right,1476350320.917528
13,-23.50,left,1476350322.319907
78,9.00,right,1476350323.803395
101,20.50,right,1476350325.341738
42,-9.00,left,1476350326.933835
95,17.50,right,1476350328.390901
68,4.00,right,1476350330.105581
47,-6.50,left,1476350331.494052
44,-8.00,left,1476350332.909754
12,-24.00,left,1476350334.393648
40,-10.00,left,1476350335.809161
24,-18.00,left,1476350337.469747
118,29.00,right,1476350338.899406
70,5.00,right,1476350340.478815
26,-17.00,left,1476350341.812663
76,8.00,right,1476350343.365320
4,-28.00,left,1476350344.916735
104,22.00,right,1476350346.318441
11,-24.50,left,1476350347.815600
63,1.50,left,1476350349.462850
86,13.00,right,1476350350.823480
1,-29.50,left,1476350352.307615
6,-27.00,left,1476350353.872297
73,6.50,right,1476350355.532541
52,-4.00,left,1476350357.124423
55,-2.50,left,1476350358.608079
100,20.00,right,1476350359.913988
90,15.00,right,1476350361.588644
109,24.50,right,1476350362.963149
31,-14.50,left,1476350364.406290
88,14.00,right,1476350365.836407
59,-0.50,right,1476350367.401840
61,0.50,left,1476350368.912751
20,-20.00,left,1476350370.451261
5,-27.50,left,1476350371.934728
96,18.00,right,1476350373.458895
56,-2.00,right,1476350375.242064
19,-20.50,left,1476350376.576396
45,-7.50,left,1476350378.129217
43,-8.50,left,1476350379.558517
51,-4.50,left,1476350380.974336
71,5.50,right,1476350382.526111
18,-21.00,left,1476350383.969613
49,-5.50,left,1476350385.466677
106,23.00,right,1476350386.787326
97,18.50,right,1476350388.366231
108,24.00,right,1476350389.713732
41,-9.50,left,1476350391.388486
116,28.00,right,1476350392.763649
57,-1.50,left,1476350394.247317
107,23.50,right,1476350395.731714
27,-16.50,left,1476350397.147986
10,-25.00,left,1476350398.836197
62,1.00,left,1476350400.497018
113,26.50,right,1476350401.734967
72,6.00,right,1476350403.435527
112,26.00,right,1476350404.767949
34,-13.00,left,1476350406.211310
60,0.00,left,1476350407.925922
117,28.50,right,1476350409.245157
105,22.50,right,1476350410.660686
84,12.00,right,1476350412.253533
17,-21.50,left,1476350413.696571
65,2.50,left,1476350415.330103
39,-10.50,left,1476350416.732187
98,19.00,right,1476350418.189231
115,27.50,right,1476350419.713713
74,7.00,right,1476350421.155861
38,-11.00,left,1476350422.694587
0,-30.00,left,1476350424.137807
83,11.50,right,1476350425.648762
93,16.50,right,1476350427.241396
46,-7.00,left,1476350428.589112
94,17.00,right,1476350430.127381
89,14.50,right,1476350431.543650
110,25.00,right,1476350433.191258
102,21.00,right,1476350434.511312
28,-16.00,left,1476350436.089759
87,13.50,right,1476350437.654501
48,-6.00,left,1476350439.110915
32,-14.00,left,1476350440.431748
7,-26.50,left,1476350442.132778
54,-3.00,right,1476350443.561899
36,-12.00,left,1476350445.277665
58,-1.00,left,1476350446.719487
37,-11.50,left,1476350447.971506
15,-22.50,left,1476350449.495904
91,15.50,right,1476350450.925325
33,-13.50,left,1476350452.355075
119,29.50,right,1476350453.906915
80,10.00,right,1476350455.458337
22,-19.00,left,1476350456.791863
114,27.00,right,1476350458.303451
103,21.50,right,1476350459.841801
77,8.50,right,1476350461.693458
82,11.00,right,1476350462.891518
25,-17.50,left,1476350464.457440
29,-15.50,left,1476350465.982035
16,-22.00,left,1476350467.438804
14,-23.00,left,1476350468.826776
81,10.50,right,1476350470.432900
21,-19.50,left,1476350471.807220
92,16.00,right,1476350473.222451
9,-25.50,left,1476350474.856359
85,12.50,right,1476350476.380742
2,-29.00,left,1476350477.700096
50,-5.00,left,1476350479.305971
23,-18.50,left,1476350480.694643
53,-3.50,left,1476350482.260682
99,19.50,right,1476350483.580958
64,2.00,right,1476350485.377852
30,-15.00,left,1476350486.657761
79,9.50,right,1476350488.289640
67,3.50,right,1476350489.977528
69,4.50,right,1476350491.407360
75,7.50,right,1476350492.836870
