object,stimulus,angle,response,time
mid,34,22.00,left,1487317180.535930
high,29,19.50,right,1487317181.312216
mid,56,33.00,right,1487317182.918619
mid,41,25.50,left,1487317184.225662
low,90,50.00,right,1487317185.804978
mid,54,32.00,right,1487317187.275233
low,74,42.00,left,1487317188.704051
low,41,25.50,left,1487317190.256691
low,23,16.50,left,1487317191.741288
high,112,61.00,right,1487317193.374219
high,66,38.00,left,1487317194.871401
high,119,64.50,right,1487317196.355392
high,12,11.00,left,1487317197.743942
high,21,15.50,right,1487317199.377584
low,93,51.50,right,1487317200.943264
mid,92,51.00,right,1487317202.522330
high,46,28.00,left,1487317204.019338
low,79,44.50,left,1487317205.707995
high,74,42.00,right,1487317206.987855
low,83,46.50,right,1487317208.498572
mid,83,46.50,right,1487317209.995853
low,99,54.50,right,1487317211.329893
mid,93,51.50,right,1487317212.854019
mid,26,18.00,left,1487317214.405951
mid,2,6.00,left,1487317216.026113
high,81,45.50,right,1487317217.428125
mid,60,35.00,right,1487317218.762544
high,99,54.50,right,1487317220.232211
low,103,56.50,right,1487317221.647650
mid,19,14.50,left,1487317223.239178
mid,82,46.00,right,1487317224.628225
low,21,15.50,left,1487317226.248501
low,65,37.50,right,1487317227.651173
low,119,64.50,right,1487317229.094643
high,34,22.00,left,1487317230.672846
high,67,38.50,right,1487317232.238581
high,98,54.00,right,1487317233.831056
mid,47,28.50,left,1487317235.260508
mid,69,39.50,right,1487317236.649361
high,33,21.50,left,1487317238.105750
low,43,26.50,left,1487317239.643148
low,49,29.50,left,1487317241.140469
high,6,8.00,left,1487317242.680023
low,75,42.50,right,1487317244.258404
mid,66,38.00,right,1487317245.850468
high,89,49.50,right,1487317247.225730
mid,81,45.50,right,1487317248.859284
low,97,53.50,right,1487317250.180082
low,51,30.50,left,1487317251.773455
mid,8,9.00,left,1487317253.175897
mid,50,30.00,right,1487317254.754077
high,80,45.00,right,1487317256.251681
low,48,29.00,left,1487317257.707454
low,20,15.00,left,1487317259.177187
high,56,33.00,right,1487317260.796223
mid,1,5.50,left,1487317262.116131
high,39,24.50,right,1487317263.558546
low,36,23.00,left,1487317265.109935
mid,118,64.00,right,1487317266.566458
high,87,48.50,left,1487317268.036847
low,107,58.50,left,1487317269.684407
low,25,17.50,left,1487317271.317940
high,2,6.00,left,1487317272.800344
high,20,15.00,left,1487317274.215495
high,90,50.00,right,1487317275.658798
mid,14,12.00,left,1487317277.116137
mid,9,9.50,left,1487317278.545537
low,1,5.50,left,1487317280.001795
mid,88,49.00,right,1487317281.566233
high,118,64.00,right,1487317282.981478
mid,76,43.00,right,1487317284.465512
low,12,11.00,left,1487317286.031212
low,3,6.50,left,1487317287.555068
mid,0,5.00,left,1487317289.148175
mid,95,52.50,right,1487317290.645580
low,61,35.50,left,1487317292.115795
high,57,33.50,left,1487317293.708362
low,109,59.50,right,1487317295.192442
high,18,14.00,left,1487317296.635692
low,112,61.00,right,1487317298.241824
mid,21,15.50,left,1487317299.752000
high,116,63.00,right,1487317301.167734
mid,31,20.50,left,1487317302.624697
high,48,29.00,left,1487317304.272010
high,1,5.50,left,1487317305.728651
mid,25,17.50,left,1487317307.253449
high,106,58.00,right,1487317308.860105
mid,57,33.50,left,1487317310.330483
low,64,37.00,left,1487317311.787052
mid,78,44.00,right,1487317313.501989
mid,55,32.50,right,1487317315.162961
high,100,55.00,right,1487317316.415455
low,110,60.00,right,1487317317.898812
low,102,56.00,right,1487317319.287045
low,101,55.50,right,1487317320.784247
high,69,39.50,left,1487317322.417793
high,83,46.50,right,1487317323.942861
mid,107,58.50,right,1487317325.535570
mid,119,64.50,right,1487317326.992277
high,51,30.50,left,1487317328.666050
low,115,62.50,right,1487317330.027779
low,72,41.00,right,1487317331.579519
mid,62,36.00,right,1487317332.953867
high,78,44.00,right,1487317334.519540
low,13,11.50,left,1487317335.976019
high,107,58.50,right,1487317337.392353
mid,10,10.00,left,1487317338.862014
low,46,28.00,left,1487317340.455385
low,77,43.50,left,1487317342.007669
mid,94,52.00,right,1487317343.382258
high,103,56.50,right,1487317344.811259
low,86,48.00,right,1487317346.118343
low,31,20.50,left,1487317347.561091
mid,39,24.50,left,1487317349.099819
mid,91,50.50,right,1487317350.679860
high,70,40.00,right,1487317352.136348
mid,106,58.00,right,1487317353.553152
low,10,10.00,left,1487317355.037061
high,54,32.00,right,1487317356.575152
high,75,42.50,right,1487317358.071872
low,9,9.50,right,1487317392.051940
high,41,25.50,right,1487317393.440837
mid,99,54.50,right,1487317394.924410
mid,108,59.00,right,1487317396.449033
low,55,32.50,left,1487317398.082968
high,50,30.00,right,1487317399.498756
low,47,28.50,left,1487317401.105098
high,79,44.50,right,1487317402.357161
mid,103,56.50,left,1487317403.866779
high,86,48.00,right,1487317405.378119
mid,85,47.50,right,1487317406.943772
low,5,7.50,left,1487317408.439665
low,118,64.00,right,1487317409.977812
high,22,16.00,left,1487317411.557506
mid,96,53.00,right,1487317412.905893
high,15,12.50,left,1487317414.363513
high,7,8.50,left,1487317415.819743
mid,17,13.50,left,1487317417.317289
high,115,62.50,right,1487317418.896675
low,58,34.00,left,1487317420.258232
low,84,47.00,left,1487317421.769331
low,7,8.50,left,1487317423.320812
mid,20,15.00,left,1487317424.846493
mid,58,34.00,right,1487317426.344967
high,97,53.50,right,1487317427.909173
low,38,24.00,left,1487317429.406180
low,89,49.50,left,1487317430.929951
mid,16,13.00,left,1487317432.332474
mid,100,55.00,right,1487317433.734618
high,117,63.50,right,1487317435.244964
low,91,50.50,left,1487317436.905045
mid,18,14.00,left,1487317438.402210
high,109,59.50,right,1487317439.980602
low,59,34.50,left,1487317441.518530
mid,49,29.50,left,1487317442.974956
high,92,51.00,right,1487317444.431557
low,116,63.00,right,1487317445.997561
high,82,46.00,right,1487317447.509737
high,101,55.50,right,1487317449.224949
low,19,14.50,left,1487317450.654787
low,52,31.00,left,1487317452.234786
mid,63,36.50,right,1487317453.704860
low,69,39.50,right,1487317455.297503
mid,45,27.50,left,1487317456.699961
mid,115,62.50,right,1487317458.130283
high,11,10.50,right,1487317459.709556
mid,111,60.50,right,1487317461.276399
high,26,18.00,left,1487317462.719321
high,44,27.00,left,1487317464.188357
high,62,36.00,left,1487317465.725890
low,85,47.50,right,1487317467.277998
low,92,51.00,right,1487317468.707066
low,37,23.50,right,1487317470.272537
high,114,62.00,right,1487317471.837400
mid,73,41.50,right,1487317473.293186
mid,6,8.00,left,1487317474.722417
mid,101,55.50,right,1487317476.246514
mid,24,17.00,left,1487317477.853393
low,68,39.00,left,1487317479.296509
high,16,13.00,left,1487317480.807700
mid,59,34.50,left,1487317482.304875
mid,40,25.00,left,1487317483.760931
high,17,13.50,left,1487317485.475729
high,47,28.50,left,1487317486.741284
mid,23,16.50,left,1487317488.128811
low,15,12.50,left,1487317489.516841
low,66,38.00,left,1487317491.054645
high,5,7.50,left,1487317492.783857
mid,32,21.00,left,1487317494.730147
low,16,13.00,left,1487317496.009963
high,94,52.00,right,1487317497.343018
low,80,45.00,right,1487317498.854308
mid,105,57.50,right,1487317500.378827
mid,117,63.50,right,1487317501.834490
low,39,24.50,left,1487317503.454097
high,27,18.50,left,1487317504.924216
low,4,7.00,left,1487317506.489493
low,40,25.00,left,1487317508.068399
high,13,11.50,left,1487317509.647470
mid,87,48.50,right,1487317511.075988
high,30,20.00,left,1487317512.654568
mid,35,22.50,left,1487317514.016071
high,65,37.50,left,1487317515.500369
low,42,26.00,left,1487317517.201929
high,73,41.50,right,1487317518.577084
high,10,10.00,left,1487317520.306631
low,8,9.00,left,1487317521.613176
mid,116,63.00,right,1487317523.124297
mid,80,45.00,right,1487317524.499285
low,6,8.00,left,1487317526.051301
mid,75,42.50,right,1487317527.588904
low,45,27.50,right,1487317529.018766
high,19,14.50,left,1487317530.639254
mid,53,31.50,right,1487317531.972585
high,0,5.00,left,1487317533.429087
low,30,20.00,left,1487317535.225773
high,24,17.00,left,1487317536.655584
mid,42,26.00,left,1487317538.153445
low,44,27.00,left,1487317539.623447
high,23,16.50,left,1487317541.079966
mid,70,40.00,left,1487317542.714159
low,81,45.50,right,1487317544.062017
low,22,16.00,left,1487317545.558508
mid,65,37.50,left,1487317546.918942
mid,33,21.50,left,1487317548.484889
high,91,50.50,right,1487317549.887480
high,113,61.50,right,1487317551.317387
low,111,60.50,right,1487317552.828342
high,9,9.50,left,1487317554.462371
high,95,52.50,right,1487317555.932913
low,71,40.50,right,1487317557.511525
low,94,52.00,right,1487317558.913090
mid,27,18.50,left,1487317560.355482
high,102,56.00,right,1487317561.717421
mid,11,10.50,left,1487317563.364876
high,76,43.00,right,1487317564.752643
mid,12,11.00,left,1487317566.276651
mid,38,24.00,left,1487317567.868610
low,28,19.00,left,1487317569.256509
low,29,19.50,right,1487317570.713130
high,42,26.00,right,1487317604.511074
high,60,35.00,right,1487317605.831735
mid,86,48.00,right,1487317607.396891
low,17,13.50,left,1487317608.962193
mid,114,62.00,right,1487317610.337309
low,60,35.00,right,1487317611.780566
low,67,38.50,right,1487317613.331733
mid,109,59.50,right,1487317614.842698
low,33,21.50,right,1487317616.464347
mid,72,41.00,right,1487317618.030249
high,93,51.50,right,1487317619.580682
high,88,49.00,right,1487317621.090718
mid,77,43.50,right,1487317622.602204
high,36,23.00,left,1487317624.031776
mid,98,54.00,right,1487317625.514788
high,77,43.50,right,1487317626.943416
low,54,32.00,left,1487317628.468344
low,73,41.50,right,1487317629.775564
mid,113,61.50,right,1487317631.259124
high,37,23.50,left,1487317632.742046
high,32,21.00,left,1487317634.348853
low,100,55.00,right,1487317635.655467
low,95,52.50,right,1487317637.044365
mid,71,40.50,right,1487317638.610460
low,70,40.00,left,1487317640.107821
high,85,47.50,right,1487317641.523667
low,117,63.50,left,1487317643.047941
high,71,40.50,right,1487317644.681188
mid,7,8.50,left,1487317646.191774
mid,67,38.50,right,1487317647.744078
mid,30,20.00,left,1487317649.173422
mid,29,19.50,left,1487317650.847757
low,88,49.00,right,1487317652.331580
low,50,30.00,left,1487317653.883521
high,45,27.50,right,1487317655.462345
high,104,57.00,right,1487317657.095006
mid,37,23.50,left,1487317658.674616
high,4,7.00,left,1487317660.131153
low,98,54.00,right,1487317661.547139
high,40,25.00,left,1487317663.098750
mid,68,39.00,left,1487317664.868279
low,53,31.50,left,1487317666.242961
low,78,44.00,left,1487317667.888929
high,55,32.50,left,1487317669.195595
mid,13,11.50,left,1487317670.639529
low,2,6.00,left,1487317672.124233
high,25,17.50,left,1487317673.675645
mid,28,19.00,left,1487317675.486800
high,72,41.00,right,1487317676.575150
mid,102,56.00,right,1487317678.031767
high,96,53.00,right,1487317679.665854
high,59,34.50,left,1487317681.162829
low,104,57.00,right,1487317682.701696
mid,79,44.50,right,1487317684.402797
mid,15,12.50,left,1487317685.614441
mid,61,35.50,right,1487317687.233707
high,64,37.00,right,1487317688.825383
low,27,18.50,left,1487317690.431008
low,76,43.00,right,1487317691.846494
low,96,53.00,right,1487317693.166462
high,28,19.00,left,1487317694.608852
mid,5,7.50,left,1487317696.159036
high,3,6.50,left,1487317697.588468
low,87,48.50,right,1487317698.990390
low,24,17.00,left,1487317700.543511
mid,52,31.00,left,1487317702.204625
mid,84,47.00,right,1487317703.797092
mid,3,6.50,left,1487317705.199186
low,35,22.50,left,1487317706.668517
high,58,34.00,right,1487317708.045049
high,14,12.00,left,1487317709.582601
low,106,58.00,right,1487317711.093150
mid,22,16.00,left,1487317712.604124
mid,74,42.00,right,1487317714.101048
high,108,59.00,right,1487317715.625744
low,14,12.00,left,1487317717.028184
mid,51,30.50,right,1487317718.580023
high,35,22.50,right,1487317720.226154
low,56,33.00,left,1487317721.737375
low,11,10.50,left,1487317723.411132
high,43,26.50,right,1487317724.785396
low,63,36.50,left,1487317726.310497
high,31,20.50,right,1487317727.875549
mid,90,50.00,right,1487317729.372484
mid,36,23.00,left,1487317730.843279
high,61,35.50,right,1487317732.313682
low,105,57.50,right,1487317733.852536
high,105,57.50,right,1487317735.417608
low,26,18.00,left,1487317736.954667
low,113,61.50,right,1487317738.302552
mid,43,26.50,right,1487317739.908855
high,63,36.50,right,1487317741.311799
mid,64,37.00,right,1487317742.673267
low,18,14.00,left,1487317744.239407
high,111,60.50,right,1487317745.628326
mid,104,57.00,right,1487317747.071250
high,8,9.00,left,1487317748.636835
low,114,62.00,right,1487317750.093485
low,34,22.00,left,1487317751.848044
mid,89,49.50,right,1487317753.140349
low,0,5.00,left,1487317754.651704
high,84,47.00,right,1487317756.039685
high,49,29.50,right,1487317757.686503
low,62,36.00,left,1487317759.265512
high,110,60.00,right,1487317760.517143
mid,4,7.00,left,1487317762.069372
mid,44,27.00,left,1487317763.675132
mid,110,60.00,right,1487317765.023241
mid,112,61.00,right,1487317766.412105
low,82,46.00,left,1487317768.100437
low,108,59.00,right,1487317769.420429
high,68,39.00,right,1487317771.108247
mid,48,29.00,right,1487317772.660248
low,57,33.50,right,1487317773.980219
high,53,31.50,right,1487317776.011337
high,52,31.00,right,1487317776.977662
mid,97,53.50,right,1487317778.515722
mid,46,28.00,left,1487317779.972337
low,32,21.00,left,1487317781.524099
high,38,24.00,left,1487317783.156966
