object,stimulus,angle,response,time
high,37,23.50,right,1487259508.940735
low,26,18.00,left,1487259510.356543
low,50,30.00,right,1487259511.894755
low,21,15.50,left,1487259513.418905
mid,64,37.00,right,1487259514.942472
high,12,11.00,left,1487259516.494046
high,44,27.00,right,1487259517.950045
mid,32,21.00,left,1487259519.378907
mid,108,59.00,right,1487259520.862018
mid,61,35.50,right,1487259522.454304
low,116,63.00,right,1487259523.801670
high,71,40.50,right,1487259525.625582
low,3,6.50,left,1487259526.905164
mid,40,25.00,left,1487259528.511511
high,69,39.50,right,1487259529.709219
low,110,60.00,right,1487259531.192995
mid,27,18.50,left,1487259532.813227
high,30,20.00,left,1487259534.326331
low,108,59.00,right,1487259535.797171
mid,73,41.50,right,1487259537.131153
high,70,40.00,right,1487259538.765313
mid,15,12.50,left,1487259540.329766
high,56,33.00,right,1487259541.908522
low,119,64.50,right,1487259543.419407
low,107,58.50,right,1487259544.930209
low,47,28.50,left,1487259546.385918
mid,57,33.50,left,1487259548.019416
high,108,59.00,right,1487259549.625798
high,17,13.50,left,1487259551.164048
low,23,16.50,left,1487259552.865589
mid,116,63.00,right,1487259554.037613
mid,96,53.00,right,1487259555.589605
high,107,58.50,right,1487259557.331528
mid,47,28.50,left,1487259558.760874
high,86,48.00,right,1487259560.080684
low,37,23.50,left,1487259561.550809
high,81,45.50,right,1487259563.156600
mid,104,57.00,right,1487259564.585137
low,51,30.50,left,1487259566.177454
low,118,64.00,right,1487259567.633866
high,32,21.00,left,1487259568.954385
mid,111,60.50,right,1487259570.492827
high,34,22.00,left,1487259572.044407
mid,119,64.50,right,1487259573.514452
low,9,9.50,left,1487259574.984279
mid,45,27.50,left,1487259576.658999
low,89,49.50,right,1487259577.939618
high,98,54.00,right,1487259579.518945
mid,42,26.00,left,1487259581.179346
mid,75,42.50,left,1487259582.731232
high,68,39.00,left,1487259584.173681
low,22,16.00,left,1487259585.561962
high,25,17.50,left,1487259587.074242
high,80,45.00,right,1487259588.476255
low,114,62.00,right,1487259589.892630
low,18,14.00,left,1487259591.525836
low,66,38.00,right,1487259592.954991
mid,21,15.50,left,1487259594.519821
high,38,24.00,left,1487259596.058028
mid,17,13.50,left,1487259597.609288
high,72,41.00,left,1487259599.473905
mid,77,43.50,left,1487259600.739649
low,41,25.50,left,1487259602.250375
mid,98,54.00,right,1487259604.101234
high,96,53.00,right,1487259605.272138
high,39,24.50,left,1487259606.892132
low,115,62.50,right,1487259608.213321
mid,54,32.00,left,1487259610.023385
low,57,33.50,left,1487259611.398495
high,76,43.00,right,1487259612.990604
mid,82,46.00,right,1487259614.610474
low,97,53.50,right,1487259616.148388
low,102,56.00,right,1487259617.903943
mid,62,36.00,right,1487259619.373772
low,54,32.00,left,1487259620.666543
mid,55,32.50,right,1487259622.286394
low,12,11.00,left,1487259623.634368
high,83,46.50,right,1487259625.171807
high,111,60.50,right,1487259626.709584
mid,71,40.50,right,1487259628.410270
high,103,56.50,right,1487259629.784971
mid,52,31.00,left,1487259631.499517
low,0,5.00,left,1487259633.105843
high,112,61.00,right,1487259634.493735
mid,117,63.50,right,1487259635.963753
low,19,14.50,left,1487259637.488232
high,31,20.50,left,1487259638.904252
high,50,30.00,right,1487259640.415485
low,68,39.00,right,1487259641.871820
high,117,63.50,right,1487259643.586742
low,84,47.00,right,1487259644.893954
high,33,21.50,left,1487259646.580579
mid,16,13.00,left,1487259648.145386
mid,100,55.00,right,1487259649.426240
low,95,52.50,right,1487259650.964712
mid,10,10.00,left,1487259652.570951
low,46,28.00,left,1487259654.203694
low,79,44.50,right,1487259655.741707
high,57,33.50,right,1487259657.403596
mid,3,6.50,left,1487259658.670010
mid,18,14.00,left,1487259660.235000
mid,25,17.50,left,1487259661.812698
low,17,13.50,left,1487259663.297100
mid,56,33.00,right,1487259664.658003
high,49,29.50,right,1487259666.250913
low,25,17.50,left,1487259667.816072
high,99,54.50,right,1487259669.244984
high,18,14.00,left,1487259670.729274
high,114,62.00,right,1487259672.185692
high,116,63.00,right,1487259673.628906
high,35,22.50,left,1487259675.234696
low,16,13.00,left,1487259676.840194
mid,46,28.00,left,1487259678.324045
low,101,55.50,right,1487259679.562481
mid,19,14.50,left,1487259681.046380
low,105,57.50,right,1487259682.461457
mid,34,22.00,right,1487259684.039661
mid,92,51.00,right,1487259685.509195
low,8,9.00,left,1487259686.966258
high,5,7.50,left,1487259688.531711
mid,5,7.50,right,1487259722.533865
mid,114,62.00,right,1487259723.731440
low,117,63.50,right,1487259725.229366
low,4,7.00,left,1487259726.808204
low,20,15.00,left,1487259728.305675
mid,86,48.00,right,1487259729.884973
high,24,17.00,left,1487259731.327932
low,64,37.00,right,1487259732.715659
high,101,55.50,right,1487259734.307982
high,36,23.00,right,1487259735.873311
high,91,50.50,right,1487259737.398619
mid,79,44.50,right,1487259738.855532
mid,103,56.50,right,1487259740.285350
low,59,34.50,left,1487259741.878212
high,43,26.50,right,1487259743.524990
high,95,52.50,right,1487259744.777714
high,85,47.50,right,1487259746.220986
mid,85,47.50,right,1487259747.881222
high,79,44.50,right,1487259749.310411
mid,36,23.00,left,1487259750.631007
low,49,29.50,left,1487259752.169014
low,60,35.00,left,1487259753.897240
mid,24,17.00,left,1487259755.271754
low,45,27.50,left,1487259756.715000
mid,44,27.00,left,1487259758.199023
mid,14,12.00,left,1487259759.914323
mid,41,25.50,left,1487259761.166435
mid,2,6.00,left,1487259762.486722
high,113,61.50,right,1487259763.929102
low,65,37.50,left,1487259765.630564
low,55,32.50,left,1487259767.087024
high,15,12.50,right,1487259768.639706
low,11,10.50,left,1487259770.028302
high,58,34.00,right,1487259771.499120
high,47,28.50,right,1487259772.996823
low,72,41.00,right,1487259774.562466
high,66,38.00,right,1487259776.168382
mid,48,29.00,right,1487259777.665194
low,88,49.00,right,1487259779.189963
mid,8,9.00,left,1487259780.782035
high,55,32.50,right,1487259782.198435
mid,90,50.00,right,1487259783.736199
mid,50,30.00,left,1487259785.492702
high,61,35.50,left,1487259787.180906
low,38,24.00,left,1487259788.501263
low,28,19.00,left,1487259789.984930
low,5,7.50,left,1487259791.399952
high,0,5.00,left,1487259792.856180
low,73,41.50,right,1487259794.340327
high,26,18.00,left,1487259795.919139
high,115,62.50,right,1487259797.416722
mid,87,48.50,left,1487259799.349647
low,90,50.00,left,1487259801.010259
mid,35,22.50,left,1487259802.139461
high,67,38.50,right,1487259803.703981
low,10,10.00,left,1487259804.956344
mid,91,50.50,left,1487259806.698765
mid,30,20.00,NA,0.000000
high,82,46.00,right,1487259809.217296
low,14,12.00,left,1487259810.864394
low,36,23.00,left,1487259812.238797
high,27,18.50,left,1487259813.776778
mid,94,52.00,right,1487259815.341908
low,91,50.50,right,1487259816.811518
mid,13,11.50,left,1487259818.676034
low,6,8.00,left,1487259819.655933
mid,68,39.00,right,1487259821.276296
high,59,34.50,right,1487259822.718552
high,21,15.50,left,1487259824.270874
mid,78,44.00,right,1487259825.591315
low,2,6.00,left,1487259827.211432
high,52,31.00,right,1487259828.844735
mid,9,9.50,left,1487259830.273893
high,73,41.50,right,1487259831.784198
high,102,56.00,right,1487259833.294851
mid,69,39.50,left,1487259834.968710
low,78,44.00,right,1487259836.425265
low,52,31.00,left,1487259837.840603
high,74,42.00,right,1487259839.228898
low,93,51.50,right,1487259840.671376
mid,11,10.50,left,1487259842.181885
mid,20,15.00,left,1487259843.707273
high,7,8.50,left,1487259845.164517
low,80,45.00,right,1487259846.525410
low,27,18.50,left,1487259848.063581
high,40,25.00,left,1487259849.628404
high,75,42.50,right,1487259851.139073
mid,99,54.50,right,1487259852.635068
low,82,46.00,right,1487259854.077261
mid,97,53.50,right,1487259855.574107
high,41,25.50,right,1487259857.276650
low,76,43.00,right,1487259858.624307
low,1,5.50,left,1487259860.325423
high,119,64.50,right,1487259861.603842
mid,63,36.50,left,1487259863.278342
mid,6,8.00,left,1487259864.939393
mid,112,61.00,right,1487259866.231647
high,65,37.50,right,1487259867.728343
mid,37,23.50,right,1487259869.606984
high,118,64.00,right,1487259870.695747
mid,81,45.50,right,1487259872.219597
high,53,31.50,right,1487259873.702711
high,78,44.00,right,1487259875.227740
low,35,22.50,left,1487259876.861470
low,99,54.50,right,1487259878.400530
mid,118,64.00,right,1487259879.857629
low,81,45.50,right,1487259881.437175
low,13,11.50,left,1487259883.098149
high,9,9.50,left,1487259884.527710
high,88,49.00,right,1487259886.120817
mid,102,56.00,right,1487259887.631939
high,62,36.00,right,1487259889.280118
mid,28,19.00,right,1487259890.668697
low,34,22.00,left,1487259892.520370
high,64,37.00,right,1487259893.840397
low,30,20.00,left,1487259895.448033
mid,51,30.50,right,1487259896.808927
low,43,26.50,left,1487259898.455921
low,86,48.00,right,1487259899.802145
mid,66,38.00,right,1487259901.436501
low,31,20.50,right,1487259935.348079
low,67,38.50,right,1487259936.464357
high,2,6.00,left,1487259937.961890
low,74,42.00,right,1487259939.418612
mid,0,5.00,left,1487259940.874484
mid,12,11.00,left,1487259942.493709
mid,7,8.50,left,1487259943.827825
low,87,48.50,right,1487259945.188834
high,11,10.50,left,1487259946.645599
high,77,43.50,right,1487259948.047316
mid,76,43.00,right,1487259949.585026
high,45,27.50,right,1487259951.136569
mid,60,35.00,right,1487259952.660707
low,61,35.50,right,1487259954.185503
mid,95,52.50,right,1487259955.887321
high,60,35.00,right,1487259957.343574
high,3,6.50,left,1487259958.921781
mid,49,29.50,right,1487259960.404659
high,54,32.00,right,1487259961.915279
high,90,50.00,right,1487259963.562224
low,33,21.50,right,1487259964.991814
low,56,33.00,right,1487259966.393339
mid,101,55.50,right,1487259967.808522
low,40,25.00,left,1487259969.482882
mid,33,21.50,left,1487259971.116697
mid,22,16.00,left,1487259972.341361
low,113,61.50,right,1487259973.825168
low,98,54.00,right,1487259975.403647
low,29,19.50,left,1487259976.996126
low,106,58.00,right,1487259978.207268
mid,93,51.50,right,1487259979.732000
mid,80,45.00,right,1487259981.297745
high,93,51.50,right,1487259982.822361
high,109,59.50,right,1487259984.305458
high,100,55.00,right,1487259985.666780
high,92,51.00,right,1487259987.041427
high,20,15.00,left,1487259988.688822
low,75,42.50,right,1487259990.199296
high,10,10.00,left,1487259991.941633
mid,83,46.50,right,1487259993.193766
high,105,57.50,right,1487259994.908995
mid,53,31.50,right,1487259996.474202
low,39,24.50,right,1487259997.862115
low,32,21.00,left,1487259999.209176
mid,110,60.00,right,1487260000.747204
low,96,53.00,right,1487260002.339619
mid,43,26.50,left,1487260003.945567
high,23,16.50,left,1487260005.334218
mid,88,49.00,right,1487260006.668254
high,16,13.00,left,1487260008.370389
high,13,11.50,left,1487260009.854168
low,103,56.50,right,1487260011.255630
high,87,48.50,right,1487260013.187488
mid,109,59.50,right,1487260014.317798
high,106,58.00,right,1487260015.801903
low,85,47.50,right,1487260017.423140
mid,4,7.00,left,1487260018.893677
low,7,8.50,left,1487260020.377431
low,104,57.00,right,1487260021.711105
