stimulus,angle,response,time
80,10.00,right,1474634699.084444
6,-27.00,left,1474634700.414096
70,5.00,right,1474634702.005858
99,19.50,NA,0.000000
111,25.50,NA,0.000000
88,14.00,NA,0.000000
112,26.00,NA,0.000000
71,5.50,NA,0.000000
119,29.50,right,1474634710.728847
110,25.00,right,1474634712.165802
100,20.00,right,1474634713.579553
40,-10.00,left,1474634715.155457
108,24.00,right,1474634716.553911
9,-25.50,left,1474634718.061039
54,-3.00,left,1474634719.676973
36,-12.00,left,1474634721.144222
55,-2.50,left,1474634722.679860
73,6.50,left,1474634724.240343
93,16.50,right,1474634725.706318
2,-29.00,left,1474634727.253885
26,-17.00,left,1474634728.734552
104,22.00,right,1474634730.337162
11,-24.50,left,1474634731.789960
64,2.00,left,1474634733.256863
75,7.50,left,1474634734.917061
105,22.50,right,1474634736.370760
94,17.00,right,1474634737.894327
3,-28.50,left,1474634739.485380
29,-15.50,left,1474634740.883951
65,2.50,left,1474634742.392567
103,21.50,right,1474634743.792742
44,-8.00,right,1474634745.381687
19,-20.50,left,1474634746.932144
57,-1.50,left,1474634748.384096
107,23.50,right,1474634749.984823
7,-26.50,left,1474634751.489564
83,11.50,NA,0.000000
50,-5.00,left,1474634754.888537
72,6.00,left,1474634756.421297
76,8.00,left,1474634757.792845
81,10.50,right,1474634759.260868
60,0.00,left,1474634760.920704
17,-21.50,left,1474634762.347461
34,-13.00,left,1474634763.978071
43,-8.50,left,1474634765.319884
33,-13.50,left,1474634766.824897
96,18.00,right,1474634768.155116
5,-27.50,left,1474634769.593337
77,8.50,right,1474634771.047832
20,-20.00,left,1474634772.405416
1,-29.50,left,1474634773.911526
53,-3.50,left,1474634775.458591
8,-26.00,left,1474634777.022002
116,28.00,right,1474634778.501064
47,-6.50,left,1474634779.967721
89,14.50,right,1474634781.670236
118,29.00,right,1474634783.164853
78,9.00,NA,0.000000
68,4.00,right,1474634786.303466
66,3.00,right,1474634787.893532
63,1.50,right,1474634789.440783
39,-10.50,left,1474634790.811546
102,21.00,right,1474634792.235950
115,27.50,NA,0.000000
51,-4.50,left,1474634795.345660
35,-12.50,left,1474634796.770788
117,28.50,NA,0.000000
87,13.50,NA,0.000000
16,-22.00,left,1474634801.446212
113,26.50,NA,0.000000
52,-4.00,left,1474634804.245211
21,-19.50,left,1474634805.766586
14,-23.00,left,1474634807.274601
61,0.50,left,1474634808.754739
91,15.50,NA,0.000000
92,16.00,NA,0.000000
69,4.50,NA,0.000000
79,9.50,NA,0.000000
23,-18.50,left,1474634816.444443
59,-0.50,left,1474634817.828333
85,12.50,NA,0.000000
45,-7.50,left,1474634820.843174
15,-22.50,left,1474634822.460050
18,-21.00,left,1474634823.925489
82,11.00,NA,0.000000
38,-11.00,left,1474634827.074501
28,-16.00,left,1474634828.501023
22,-19.00,left,1474634830.020232
12,-24.00,left,1474634831.636971
114,27.00,NA,0.000000
25,-17.50,left,1474634834.362083
24,-18.00,left,1474634835.922223
58,-1.00,left,1474634837.596242
10,-25.00,left,1474634839.156654
37,-11.50,left,1474634840.553227
0,-30.00,left,1474634842.030646
30,-15.00,left,1474634843.690656
67,3.50,NA,0.000000
56,-2.00,NA,0.000000
90,15.00,NA,0.000000
109,24.50,NA,0.000000
42,-9.00,left,1474634851.149629
95,17.50,NA,0.000000
106,23.00,right,1474634854.093054
98,19.00,right,1474634855.546414
86,13.00,right,1474634856.929814
74,7.00,right,1474634858.477262
32,-14.00,left,1474634859.985476
62,1.00,left,1474634861.820122
101,20.50,right,1474634863.219165
84,12.00,right,1474634864.700788
46,-7.00,left,1474634866.210357
31,-14.50,left,1474634867.687992
97,18.50,right,1474634869.099978
49,-5.50,left,1474634870.526296
48,-6.00,left,1474634872.035649
13,-23.50,left,1474634873.694943
27,-16.50,left,1474634875.176536
41,-9.50,left,1474634876.699270
4,-28.00,left,1474634878.249956
