object,stimulus,angle,response,time
high,13,11.50,left,1467809509.548703
low,100,55.00,right,1467809510.892726
low,53,31.50,left,1467809512.402586
mid,72,41.00,right,1467809513.964987
high,11,10.50,left,1467809515.447212
high,5,7.50,left,1467809517.121484
mid,63,36.50,right,1467809518.506199
mid,42,26.00,left,1467809519.891100
low,30,20.00,left,1467809521.575078
high,8,9.00,left,1467809523.108560
low,13,11.50,left,1467809524.572894
mid,19,14.50,left,1467809526.052190
mid,69,39.50,right,1467809527.586289
high,31,20.50,left,1467809529.068731
low,18,14.00,right,1467809530.605384
mid,81,45.50,right,1467809531.976094
low,94,52.00,right,1467809533.582228
low,2,6.00,left,1467809535.021675
mid,58,34.00,right,1467809536.570393
mid,104,57.00,right,1467809538.065540
high,16,13.00,left,1467809539.560001
high,87,48.50,right,1467809541.138739
high,34,22.00,left,1467809542.740194
low,86,48.00,right,1467809544.247309
mid,68,39.00,right,1467809545.852002
high,59,34.50,right,1467809547.483103
mid,4,7.00,left,1467809549.006514
mid,79,44.50,right,1467809550.474592
low,75,42.50,right,1467809551.997062
low,23,16.50,left,1467809553.488323
high,68,39.00,right,1467809554.804835
high,84,47.00,right,1467809556.366038
low,73,41.50,right,1467809557.941132
mid,66,38.00,right,1467809559.515582
low,91,50.50,right,1467809560.927376
high,44,27.00,left,1467809562.544029
low,37,23.50,right,1467809563.985924
mid,67,38.50,right,1467809565.573954
low,101,55.50,right,1467809567.081181
low,7,8.50,left,1467809568.684646
high,25,17.50,left,1467809570.053639
low,33,21.50,left,1467809571.518411
high,83,46.50,right,1467809572.916254
mid,98,54.00,right,1467809574.368298
high,88,49.00,right,1467809575.942445
high,28,19.00,left,1467809577.463142
mid,53,31.50,left,1467809578.832665
mid,114,62.00,right,1467809580.176029
high,47,28.50,left,1467809581.777407
low,63,36.50,right,1467809583.215963
mid,30,20.00,left,1467809584.709638
low,9,9.50,left,1467809586.257259
low,36,23.00,left,1467809587.927911
high,19,14.50,left,1467809589.449316
mid,2,6.00,left,1467809591.011194
mid,87,48.50,right,1467809592.503288
low,29,19.50,left,1467809593.888023
high,114,62.00,right,1467809595.546936
high,77,43.50,right,1467809597.065975
mid,33,21.50,left,1467809598.683527
mid,12,11.00,left,1467809600.259003
low,12,11.00,left,1467809601.740681
mid,54,32.00,right,1467809603.289217
low,119,64.50,right,1467809604.824026
high,103,56.50,right,1467809606.249443
low,61,35.50,left,1467809607.784890
high,90,50.00,right,1467809609.278414
mid,20,15.00,left,1467809610.825417
low,95,52.50,right,1467809612.346115
high,112,61.00,right,1467809613.894369
mid,96,53.00,right,1467809615.455544
high,101,55.50,right,1467809616.976045
mid,89,49.50,right,1467809618.483724
high,109,59.50,right,1467809620.045048
low,105,57.50,right,1467809621.525988
high,23,16.50,left,1467809623.072944
high,54,32.00,left,1467809624.578767
low,98,54.00,right,1467809626.085924
low,6,8.00,left,1467809627.469914
high,119,64.50,right,1467809628.813365
low,39,24.50,left,1467809630.431918
mid,76,43.00,right,1467809631.966248
mid,83,46.50,right,1467809633.667213
mid,55,32.50,left,1467809635.132907
mid,40,25.00,left,1467809636.681912
low,4,7.00,right,1467809638.106749
low,117,63.50,right,1467809639.614543
mid,3,6.50,left,1467809640.970972
mid,37,23.50,left,1467809642.422979
high,82,46.00,right,1467809643.970503
low,96,53.00,right,1467809645.408972
low,112,61.00,right,1467809646.876190
high,50,30.00,left,1467809648.437803
high,20,15.00,left,1467809649.821394
mid,13,11.50,left,1467809651.358844
high,49,29.50,left,1467809652.891929
high,67,38.50,right,1467809654.550476
mid,21,15.50,left,1467809655.851475
high,72,41.00,right,1467809657.317413
low,64,37.00,right,1467809658.837775
low,3,6.50,left,1467809660.343521
mid,91,50.50,right,1467809661.796270
low,84,47.00,right,1467809663.288884
high,97,53.50,right,1467809664.823433
low,46,28.00,left,1467809666.371851
mid,7,8.50,left,1467809667.960697
high,45,27.50,right,1467809669.482689
mid,84,47.00,right,1467809670.812549
high,26,18.00,left,1467809672.318684
low,42,26.00,left,1467809673.894288
mid,0,5.00,left,1467809675.413989
low,97,53.50,right,1467809676.933112
high,40,25.00,left,1467809678.411867
mid,39,24.50,left,1467809679.782977
mid,16,13.00,left,1467809681.303346
high,42,26.00,left,1467809682.770499
low,72,41.00,right,1467809684.386719
high,2,6.00,left,1467809685.757446
low,74,42.00,right,1467809687.209168
mid,75,42.50,right,1467809688.770351
mid,46,28.00,left,1467809722.681051
low,58,34.00,left,1467809723.928666
high,22,16.00,left,1467809725.518659
mid,43,26.50,right,1467809727.066457
high,4,7.00,left,1467809728.572508
low,106,58.00,right,1467809730.080128
low,5,7.50,left,1467809731.533598
high,14,12.00,left,1467809733.055454
high,116,63.00,right,1467809734.465564
low,19,14.50,left,1467809735.945841
mid,65,37.50,right,1467809737.561451
mid,117,63.50,right,1467809739.001931
high,104,57.00,right,1467809740.428159
high,39,24.50,left,1467809741.975556
mid,111,60.50,right,1467809743.455640
low,115,62.50,right,1467809744.852582
mid,8,9.00,left,1467809746.333105
mid,88,49.00,right,1467809747.770600
low,54,32.00,left,1467809749.331560
low,34,22.00,left,1467809750.947812
mid,47,28.50,right,1467809752.507152
high,98,54.00,right,1467809753.960667
high,79,44.50,right,1467809755.425362
low,92,51.00,right,1467809756.932798
mid,86,48.00,right,1467809758.537743
low,68,39.00,right,1467809759.976493
high,58,34.00,right,1467809761.374432
low,8,9.00,left,1467809762.949312
high,100,55.00,right,1467809764.291444
high,113,61.50,right,1467809765.731572
low,28,19.00,left,1467809767.263967
mid,90,50.00,right,1467809768.716034
mid,80,45.00,right,1467809770.211782
high,60,35.00,right,1467809771.910223
mid,29,19.50,left,1467809773.664303
low,43,26.50,left,1467809774.965108
mid,85,47.50,right,1467809776.499423
low,32,21.00,left,1467809778.019429
low,88,49.00,right,1467809779.359136
mid,60,35.00,right,1467809780.839032
low,114,62.00,right,1467809782.332871
high,27,18.50,left,1467809783.923385
high,48,29.00,right,1467809785.432212
mid,105,57.50,right,1467809786.924494
low,66,38.00,left,1467809788.570197
high,71,40.50,right,1467809790.364808
high,73,41.50,right,1467809791.817011
mid,116,63.00,right,1467809793.271387
mid,95,52.50,right,1467809794.737214
low,76,43.00,right,1467809796.259082
mid,35,22.50,left,1467809797.821251
high,108,59.00,right,1467809799.232207
mid,77,43.50,right,1467809800.671383
high,102,56.00,right,1467809802.124003
low,35,22.50,left,1467809803.741230
low,70,40.00,right,1467809805.193708
high,57,33.50,right,1467809806.838213
mid,110,60.00,right,1467809808.357911
high,32,21.00,left,1467809809.975820
low,108,59.00,right,1467809811.550774
mid,61,35.50,right,1467809813.138652
mid,94,52.00,right,1467809814.727908
low,83,46.50,right,1467809816.303703
low,21,15.50,left,1467809817.731440
low,79,44.50,right,1467809819.183141
high,89,49.50,right,1467809820.676548
high,0,5.00,left,1467809822.182886
low,87,48.50,right,1467809823.743269
high,86,48.00,right,1467809825.141318
mid,99,54.50,right,1467809826.578479
high,91,50.50,right,1467809828.125745
mid,17,13.50,left,1467809829.783720
mid,50,30.00,left,1467809831.194155
low,69,39.50,right,1467809832.784671
low,82,46.00,right,1467809834.223812
high,93,51.50,right,1467809835.785790
low,11,10.50,left,1467809837.251159
low,90,50.00,right,1467809838.647578
mid,11,10.50,left,1467809840.238395
mid,51,30.50,right,1467809841.744150
high,6,8.00,left,1467809843.210119
high,46,28.00,right,1467809844.651532
mid,48,29.00,right,1467809846.254355
high,65,37.50,right,1467809847.666022
low,25,17.50,left,1467809849.255980
mid,101,55.50,right,1467809850.832706
high,105,57.50,right,1467809852.256624
high,115,62.50,right,1467809853.791115
low,85,47.50,left,1467809855.367278
low,22,16.00,left,1467809856.942797
low,104,57.00,right,1467809858.448540
high,81,45.50,right,1467809859.927902
mid,64,37.00,right,1467809861.571517
high,75,42.50,right,1467809863.160649
mid,10,10.00,left,1467809864.421764
mid,49,29.50,right,1467809865.875735
high,51,30.50,right,1467809867.259758
mid,93,51.50,right,1467809868.725805
mid,73,41.50,right,1467809870.328244
mid,107,58.50,right,1467809871.836247
