stimulus,angle,response,time
29,-15.50,right,1473416273.163304
97,18.50,right,1473416282.880791
73,6.50,right,1473416284.334494
116,28.00,right,1473416285.773956
46,-7.00,left,1473416287.310197
105,22.50,right,1473416288.857466
68,4.00,left,1473416290.449394
32,-14.00,left,1473416291.887356
12,-24.00,right,1473416293.298280
75,7.50,right,1473416294.820570
41,-9.50,left,1473416296.480761
86,13.00,right,1473416297.976406
45,-7.50,left,1473416299.361719
74,7.00,right,1473416300.896830
38,-11.00,left,1473416302.376789
80,10.00,right,1473416304.019485
115,27.50,right,1473416305.526821
44,-8.00,left,1473416307.021248
109,24.50,right,1473416308.543915
40,-10.00,left,1473416310.082310
5,-27.50,left,1473416311.631285
7,-26.50,left,1473416313.099499
22,-19.00,left,1473416314.594817
17,-21.50,left,1473416316.087324
65,2.50,left,1473416317.497921
69,4.50,left,1473416319.046838
53,-3.50,left,1473416320.638592
98,19.00,right,1473416322.092368
94,17.00,right,1473416323.518115
95,17.50,right,1473416325.066058
71,5.50,left,1473416326.546856
19,-20.50,left,1473416328.148140
18,-21.00,left,1473416329.586373
85,12.50,right,1473416331.133965
79,9.50,left,1473416332.803333
52,-4.00,left,1473416334.255287
50,-5.00,left,1473416335.639884
59,-0.50,left,1473416337.076908
4,-28.00,left,1473416338.680507
99,19.50,right,1473416340.118378
21,-19.50,left,1473416341.762991
51,-4.50,left,1473416343.158981
24,-18.00,left,1473416344.572040
103,21.50,right,1473416345.997807
20,-20.00,left,1473416347.437673
33,-13.50,left,1473416348.987550
56,-2.00,left,1473416350.538247
108,24.00,right,1473416351.964871
92,16.00,right,1473416353.514292
107,23.50,right,1473416355.074701
31,-14.50,left,1473416356.787985
30,-15.00,left,1473416358.309513
84,12.00,right,1473416359.802680
118,29.00,right,1473416361.268111
96,18.00,right,1473416362.778663
25,-17.50,left,1473416364.273503
64,2.00,left,1473416365.807203
3,-28.50,left,1473416367.317520
48,-6.00,left,1473416368.782641
117,28.50,right,1473416370.059379
61,0.50,right,1473416371.539719
67,3.50,right,1473416373.033858
81,10.50,right,1473416374.541488
0,-30.00,left,1473416376.186101
15,-22.50,right,1473416377.733381
83,11.50,right,1473416379.242296
39,-10.50,left,1473416380.721647
62,1.00,right,1473416382.097985
54,-3.00,left,1473416383.716660
49,-5.50,right,1473416384.963609
13,-23.50,left,1473416386.401885
47,-6.50,right,1473416387.965688
87,13.50,left,1473416389.542511
63,1.50,left,1473416391.393619
60,0.00,right,1473416392.547207
91,15.50,right,1473416394.093874
37,-11.50,left,1473416395.616086
8,-26.00,left,1473416397.149911
34,-13.00,left,1473416398.643539
76,8.00,right,1473416400.259642
42,-9.00,left,1473416401.726042
102,21.00,right,1473416403.191092
77,8.50,left,1473416404.699334
101,20.50,right,1473416406.468029
36,-12.00,left,1473416407.959893
111,25.50,right,1473416409.315477
119,29.50,right,1473416410.796476
16,-22.00,left,1473416412.343990
100,20.00,right,1473416413.743376
110,25.00,right,1473416415.209102
104,22.00,right,1473416416.647950
23,-18.50,left,1473416418.072617
82,11.00,left,1473416419.649392
27,-16.50,right,1473416420.924344
70,5.00,right,1473416422.595886
88,14.00,left,1473416424.050228
93,16.50,right,1473416425.531978
26,-17.00,left,1473416427.161966
35,-12.50,left,1473416428.710753
112,26.00,right,1473416430.178148
57,-1.50,left,1473416431.727387
106,23.00,right,1473416433.042674
9,-25.50,left,1473416434.607499
43,-8.50,left,1473416436.103597
89,14.50,right,1473416437.610154
78,9.00,right,1473416439.130560
113,26.50,right,1473416440.679176
58,-1.00,left,1473416442.283493
66,3.00,right,1473416443.885700
55,-2.50,left,1473416445.325393
90,15.00,right,1473416446.669226
72,6.00,right,1473416448.409979
1,-29.50,left,1473416449.724769
2,-29.00,left,1473416451.299784
11,-24.50,left,1473416452.807368
6,-27.00,left,1473416454.286769
28,-16.00,left,1473416455.931171
114,27.00,right,1473416457.193544
14,-23.00,left,1473416458.769688
10,-25.00,left,1473416460.357246
