stimulus,angle,response,time
13,-23.50,right,1478183041.016978
110,25.00,right,1478183051.184863
50,-5.00,left,1478183052.683330
100,20.00,right,1478183054.387052
17,-21.50,left,1478183055.680240
33,-13.50,left,1478183057.191956
108,24.00,right,1478183058.716586
8,-26.00,left,1478183060.105346
65,2.50,right,1478183061.562266
49,-5.50,left,1478183063.400117
18,-21.00,left,1478183064.734021
104,22.00,right,1478183066.136356
12,-24.00,left,1478183067.701561
24,-18.00,left,1478183069.253603
34,-13.00,left,1478183070.764118
86,13.00,right,1478183072.343240
83,11.50,right,1478183073.839553
66,3.00,right,1478183075.581594
113,26.50,right,1478183076.806599
38,-11.00,left,1478183078.441147
26,-17.00,left,1478183079.788582
59,-0.50,left,1478183081.735860
0,-30.00,left,1478183082.689269
76,8.00,right,1478183084.826551
111,25.50,right,1478183085.683797
90,15.00,right,1478183087.413138
97,18.50,right,1478183088.543094
56,-2.00,right,1478183090.680618
88,14.00,right,1478183091.674947
93,16.50,right,1478183093.103827
91,15.50,right,1478183094.492086
64,2.00,right,1478183095.989509
48,-6.00,left,1478183097.663921
99,19.50,right,1478183099.285081
20,-20.00,left,1478183100.877467
14,-23.00,left,1478183102.115770
112,26.00,right,1478183103.790144
89,14.50,right,1478183105.355862
75,7.50,right,1478183106.907836
28,-16.00,left,1478183108.581737
6,-27.00,left,1478183109.643438
63,1.50,right,1478183112.038900
9,-25.50,left,1478183113.073965
118,29.00,right,1478183114.449740
47,-6.50,left,1478183115.920998
94,17.00,right,1478183117.351139
10,-25.00,left,1478183118.890059
3,-28.50,left,1478183120.196516
42,-9.00,left,1478183121.707443
55,-2.50,left,1478183122.988113
92,16.00,right,1478183124.757700
117,28.50,right,1478183126.010797
39,-10.50,left,1478183127.658300
67,3.50,right,1478183129.754327
4,-28.00,left,1478183130.953195
40,-10.00,left,1478183133.226905
119,29.50,left,1478183133.349454
31,-14.50,left,1478183135.242753
116,28.00,right,1478183136.903095
22,-19.00,left,1478183138.632043
70,5.00,left,1478183139.952701
81,10.50,right,1478183141.369382
69,4.50,right,1478183143.317050
25,-17.50,left,1478183144.596833
57,-1.50,left,1478183146.475821
43,-8.50,left,1478183147.551515
45,-7.50,left,1478183148.750056
53,-3.50,left,1478183150.287525
19,-20.50,left,1478183151.716373
73,6.50,right,1478183153.458089
79,9.50,right,1478183154.684330
114,27.00,right,1478183156.207809
84,12.00,right,1478183157.637093
29,-15.50,left,1478183159.256939
2,-29.00,left,1478183160.685625
82,11.00,right,1478183162.319084
109,24.50,right,1478183163.653297
74,7.00,right,1478183165.571727
77,8.50,right,1478183166.769288
71,5.50,right,1478183168.320918
7,-26.50,left,1478183170.321161
1,-29.50,left,1478183171.355687
115,27.50,right,1478183172.771509
105,22.50,right,1478183174.254233
46,-7.00,left,1478183176.203092
106,23.00,right,1478183177.183023
41,-9.50,left,1478183179.143312
37,-11.50,left,1478183180.327929
5,-27.50,left,1478183181.865348
32,-14.00,left,1478183183.348991
98,19.00,right,1478183185.009087
95,17.50,right,1478183186.438633
102,21.00,right,1478183188.058400
61,0.50,NA,0.000000
101,20.50,left,1478183190.836114
27,-16.50,left,1478183193.095877
16,-22.00,left,1478183194.008570
68,4.00,right,1478183196.037088
87,13.50,right,1478183197.031591
72,6.00,right,1478183198.406746
107,23.50,right,1478183199.986442
96,18.00,right,1478183201.431261
52,-4.00,right,1478183203.160559
103,21.50,right,1478183204.413577
21,-19.50,left,1478183205.951898
23,-18.50,left,1478183207.326852
35,-12.50,left,1478183208.687802
51,-4.50,left,1478183210.524218
15,-22.50,left,1478183211.749379
54,-3.00,left,1478183213.573424
11,-24.50,left,1478183214.744290
58,-1.00,left,1478183216.580850
44,-8.00,left,1478183217.779112
36,-12.00,left,1478183219.277350
30,-15.00,left,1478183220.776694
80,10.00,right,1478183222.479234
62,1.00,right,1478183224.044810
85,12.50,right,1478183225.405587
60,0.00,right,1478183227.393195
78,9.00,right,1478183228.496076
