object,stimulus,angle,response,time
mid,45,27.50,right,1487316089.418546
low,29,19.50,left,1487316091.012548
low,80,45.00,right,1487316092.456411
high,84,47.00,right,1487316093.982680
mid,22,16.00,right,1487316095.766215
mid,19,14.50,left,1487316097.155140
high,54,32.00,left,1487316098.707317
high,55,32.50,left,1487316100.040587
low,48,29.00,left,1487316101.565120
high,96,53.00,right,1487316102.871978
mid,61,35.50,right,1487316104.314589
low,115,62.50,right,1487316105.757705
mid,83,46.50,left,1487316107.364253
low,50,30.00,right,1487316108.902872
high,89,49.50,right,1487316110.426998
high,24,17.00,left,1487316111.801797
mid,119,64.50,right,1487316113.407733
low,43,26.50,left,1487316114.919064
low,44,27.00,left,1487316116.539419
mid,49,29.50,left,1487316117.982664
mid,58,34.00,left,1487316119.480070
low,19,14.50,left,1487316120.991372
high,99,54.50,right,1487316122.462132
high,10,10.00,left,1487316123.999980
high,59,34.50,right,1487316125.484016
mid,27,18.50,left,1487316126.940582
low,89,49.50,right,1487316128.437680
mid,17,13.50,left,1487316129.976061
mid,69,39.50,right,1487316131.446491
low,49,29.50,left,1487316132.916597
high,115,62.50,right,1487316134.536489
low,91,50.50,left,1487316136.142652
mid,72,41.00,right,1487316137.518286
high,90,50.00,left,1487316139.465408
low,53,31.50,left,1487316140.731395
high,77,43.50,left,1487316142.187305
mid,117,63.50,right,1487316143.648052
low,74,42.00,right,1487316145.240355
high,64,37.00,left,1487316146.696262
high,101,55.50,right,1487316148.247952
mid,59,34.50,left,1487316149.922559
low,113,61.50,left,1487316151.515680
mid,99,54.50,right,1487316152.876763
high,119,64.50,right,1487316154.237849
high,39,24.50,left,1487316155.803407
mid,40,25.00,left,1487316157.192670
low,24,17.00,left,1487316158.689886
low,34,22.00,left,1487316160.051211
low,0,5.00,left,1487316161.480011
low,32,21.00,right,1487316162.991289
high,30,20.00,left,1487316164.570191
mid,86,48.00,right,1487316166.150094
high,91,50.50,right,1487316167.661484
low,57,33.50,left,1487316169.308469
low,22,16.00,left,1487316170.751149
high,49,29.50,left,1487316172.411438
mid,48,29.00,right,1487316173.732775
mid,74,42.00,left,1487316175.284891
high,61,35.50,right,1487316176.727497
mid,2,6.00,left,1487316178.211562
mid,91,50.50,right,1487316179.776610
high,107,58.50,right,1487316181.315110
low,39,24.50,left,1487316182.731614
low,107,58.50,right,1487316184.242723
high,19,14.50,left,1487316185.673652
low,52,31.00,left,1487316186.980757
mid,94,52.00,right,1487316188.818240
mid,97,53.50,left,1487316190.110734
mid,9,9.50,left,1487316191.526567
low,82,46.00,left,1487316193.023809
high,29,19.50,left,1487316194.426151
high,116,63.00,left,1487316196.003914
mid,50,30.00,right,1487316197.310994
low,117,63.50,right,1487316198.930950
mid,77,43.50,left,1487316200.387149
high,95,52.50,left,1487316201.926330
high,44,27.00,right,1487316203.341788
mid,85,47.50,left,1487316204.934648
high,92,51.00,right,1487316206.595019
high,97,53.50,right,1487316208.050851
low,87,48.50,left,1487316209.548320
low,20,15.00,left,1487316210.841695
low,55,32.50,left,1487316212.285106
mid,95,52.50,right,1487316213.904787
low,86,48.00,right,1487316215.198140
high,112,61.00,right,1487316216.722120
low,14,12.00,left,1487316218.396623
high,53,31.50,left,1487316219.949133
mid,84,47.00,right,1487316221.256558
low,75,42.50,left,1487316222.917379
mid,111,60.50,right,1487316224.333184
mid,92,51.00,left,1487316225.966734
high,42,26.00,left,1487316227.559433
high,68,39.00,right,1487316228.920607
mid,112,61.00,right,1487316230.486126
low,70,40.00,left,1487316232.255178
mid,98,54.00,right,1487316233.507655
mid,20,15.00,left,1487316235.018701
high,45,27.50,right,1487316236.447969
high,113,61.50,right,1487316237.863967
low,62,36.00,left,1487316239.415220
high,23,16.50,left,1487316240.898131
low,31,20.50,left,1487316242.477351
mid,13,11.50,left,1487316243.974599
low,116,63.00,right,1487316245.404182
low,85,47.50,right,1487316246.820274
mid,66,38.00,left,1487316248.290110
high,6,8.00,left,1487316249.908407
high,88,49.00,right,1487316251.460085
high,109,59.50,right,1487316252.780453
mid,114,62.00,right,1487316254.400837
high,33,21.50,left,1487316255.897933
mid,65,37.50,left,1487316257.409075
low,36,23.00,left,1487316259.029274
mid,15,12.50,left,1487316260.444604
high,32,21.00,left,1487316261.954503
mid,28,19.00,left,1487316263.396613
low,81,45.50,left,1487316265.002527
low,71,40.50,left,1487316266.500466
low,61,35.50,right,1487316267.780754
high,13,11.50,left,1487316301.578520
low,97,53.50,right,1487316303.144751
mid,26,18.00,left,1487316304.684092
mid,67,38.50,right,1487316305.991115
low,64,37.00,left,1487316307.488072
high,40,25.00,right,1487316309.093466
low,106,58.00,right,1487316310.481523
high,37,23.50,left,1487316312.005027
mid,52,31.00,right,1487316313.366101
low,2,6.00,left,1487316314.904165
mid,53,31.50,left,1487316316.388250
high,65,37.50,right,1487316317.967518
high,110,60.00,right,1487316319.519546
mid,87,48.50,right,1487316321.044096
high,73,41.50,right,1487316322.554132
high,8,9.00,left,1487316324.051863
mid,25,17.50,left,1487316325.440734
