stimulus,angle,response,time
31,-14.50,left,1478602690.224940
1,-29.50,left,1478602691.531651
65,2.50,right,1478602693.287891
71,5.50,left,1478602694.798241
10,-25.00,left,1478602695.983237
52,-4.00,left,1478602697.535289
95,17.50,right,1478602699.045973
110,25.00,right,1478602700.706431
75,7.50,left,1478602702.135028
101,20.50,left,1478602703.563507
49,-5.50,left,1478602705.237307
77,8.50,left,1478602706.625058
80,10.00,left,1478602708.163361
73,6.50,left,1478602709.960514
107,23.50,right,1478602711.362943
44,-8.00,left,1478602712.710080
112,26.00,right,1478602714.152552
105,22.50,right,1478602715.853708
83,11.50,left,1478602717.295702
111,25.50,right,1478602718.915025
51,-4.50,left,1478602720.385288
67,3.50,left,1478602721.909751
97,18.50,right,1478602723.501646
79,9.50,right,1478602725.136399
66,3.00,left,1478602726.906578
25,-17.50,left,1478602728.118175
54,-3.00,left,1478602729.533349
119,29.50,right,1478602731.575630
8,-26.00,left,1478602732.474505
27,-16.50,left,1478602733.890663
4,-28.00,left,1478602735.429411
0,-30.00,left,1478602736.871722
28,-16.00,left,1478602738.423777
38,-11.00,left,1478602739.826118
34,-13.00,left,1478602741.378593
48,-6.00,left,1478602742.944240
14,-23.00,left,1478602744.455485
33,-13.50,left,1478602745.952962
20,-20.00,left,1478602747.492388
74,7.00,right,1478602749.153747
16,-22.00,left,1478602750.555420
46,-7.00,left,1478602752.161030
3,-28.50,left,1478602753.630778
69,4.50,right,1478602755.250020
117,28.50,right,1478602756.624778
96,18.00,right,1478602758.257654
23,-18.50,left,1478602759.673064
64,2.00,right,1478602761.224358
50,-5.00,left,1478602762.585968
12,-24.00,left,1478602764.151682
5,-27.50,left,1478602765.718000
84,12.00,right,1478602767.228475
85,12.50,right,1478602768.726293
116,28.00,right,1478602770.141970
82,11.00,right,1478602771.803230
11,-24.50,left,1478602773.178527
63,1.50,right,1478602774.826872
42,-9.00,left,1478602776.148015
53,-3.50,left,1478602777.645305
78,9.00,right,1478602779.428688
72,6.00,left,1478602780.995268
113,26.50,right,1478602782.288918
81,10.50,right,1478602783.826522
36,-12.00,left,1478602785.350490
89,14.50,right,1478602786.969914
68,4.00,left,1478602788.494653
98,19.00,right,1478602789.923865
70,5.00,left,1478602791.367109
45,-7.50,left,1478602792.701091
2,-29.00,left,1478602794.307253
17,-21.50,left,1478602796.008071
55,-2.50,left,1478602797.396374
93,16.50,right,1478602798.892960
91,15.50,right,1478602800.362700
108,24.00,right,1478602801.723428
40,-10.00,left,1478602803.398082
35,-12.50,left,1478602804.827509
88,14.00,right,1478602806.243840
57,-1.50,left,1478602807.795659
118,29.00,right,1478602809.252060
43,-8.50,left,1478602810.735389
41,-9.50,left,1478602812.232812
102,21.00,right,1478602813.907348
21,-19.50,left,1478602815.226847
32,-14.00,left,1478602816.723278
18,-21.00,left,1478602818.261504
7,-26.50,left,1478602819.908983
47,-6.50,left,1478602821.256949
109,24.50,right,1478602822.823622
60,0.00,left,1478602824.240001
115,27.50,right,1478602825.819507
76,8.00,left,1478602827.411588
59,-0.50,left,1478602829.111958
87,13.50,left,1478602830.336843
103,21.50,right,1478602831.915367
22,-19.00,left,1478602833.630619
100,20.00,right,1478602834.992263
62,1.00,left,1478602836.393250
9,-25.50,right,1478602837.944319
94,17.00,right,1478602839.590827
39,-10.50,left,1478602840.937916
99,19.50,right,1478602842.421460
114,27.00,right,1478602843.877774
6,-27.00,left,1478602845.470226
104,22.00,right,1478602847.088651
92,16.00,right,1478602848.735990
61,0.50,left,1478602850.042362
58,-1.00,left,1478602851.621870
26,-17.00,left,1478602853.024129
90,15.00,right,1478602854.534579
24,-18.00,left,1478602856.073109
86,13.00,right,1478602857.760184
29,-15.50,left,1478602858.971328
15,-22.50,left,1478602860.592368
13,-23.50,left,1478602861.939898
37,-11.50,left,1478602863.480548
106,23.00,right,1478602865.071950
30,-15.00,left,1478602866.555641
56,-2.00,left,1478602868.066167
19,-20.50,left,1478602869.686798
