object,stimulus,angle,response,time
high,21,15.50,right,1487254999.929300
high,12,11.00,right,1487255001.562209
mid,34,22.00,right,1487255002.964866
mid,74,42.00,right,1487255004.463353
high,37,23.50,left,1487255005.960563
low,50,30.00,right,1487255007.185590
low,23,16.50,right,1487255008.860194
low,37,23.50,right,1487255010.588482
high,84,47.00,right,1487255011.854237
low,104,57.00,right,1487255013.501711
mid,35,22.50,left,1487255014.890220
mid,107,58.50,right,1487255016.156307
high,31,20.50,left,1487255017.654014
mid,81,45.50,right,1487255019.084107
high,107,58.50,right,1487255020.827077
low,60,35.00,left,1487255022.447577
mid,112,61.00,right,1487255023.808907
mid,24,17.00,right,1487255025.619321
low,116,63.00,right,1487255026.899047
high,58,34.00,left,1487255028.696172
low,0,5.00,left,1487255030.030015
low,105,57.50,right,1487255031.336727
high,66,38.00,right,1487255032.969749
mid,87,48.50,right,1487255034.588896
high,39,24.50,left,1487255035.977222
low,109,59.50,right,1487255037.312026
mid,13,11.50,left,1487255038.959288
mid,95,52.50,right,1487255040.387963
mid,12,11.00,left,1487255041.994233
low,119,64.50,right,1487255043.369139
mid,99,54.50,right,1487255044.825160
high,89,49.50,right,1487255046.363331
high,13,11.50,left,1487255047.819984
high,76,43.00,right,1487255049.235216
low,90,50.00,right,1487255050.773763
low,33,21.50,left,1487255052.257232
low,74,42.00,right,1487255053.809230
low,65,37.50,left,1487255055.456254
low,97,53.50,right,1487255056.980464
high,94,52.00,right,1487255058.532763
high,109,59.50,right,1487255059.866416
high,17,13.50,left,1487255061.295675
mid,63,36.50,right,1487255062.983513
mid,2,6.00,left,1487255064.345085
low,89,49.50,right,1487255065.760619
high,2,6.00,left,1487255067.217203
mid,98,54.00,right,1487255068.632792
mid,58,34.00,right,1487255070.388596
low,78,44.00,right,1487255071.668067
mid,29,19.50,right,1487255073.234876
mid,10,10.00,left,1487255074.596108
low,24,17.00,left,1487255076.174961
high,98,54.00,right,1487255077.700087
high,68,39.00,right,1487255079.251768
low,115,62.50,right,1487255080.531333
mid,9,9.50,left,1487255082.218840
low,79,44.50,right,1487255083.593507
mid,65,37.50,right,1487255085.131874
high,91,50.50,right,1487255086.697422
high,106,58.00,right,1487255088.113410
high,90,50.00,right,1487255089.691430
low,66,38.00,left,1487255091.228874
mid,30,20.00,left,1487255092.562398
high,61,35.50,right,1487255094.019230
high,28,19.00,left,1487255095.598561
mid,14,12.00,left,1487255097.109810
low,36,23.00,right,1487255098.702533
mid,117,63.50,right,1487255099.981865
low,44,27.00,right,1487255101.833281
low,92,51.00,right,1487255103.030743
mid,109,59.50,right,1487255104.446618
high,74,42.00,right,1487255106.202137
mid,76,43.00,right,1487255107.495280
high,10,10.00,left,1487255109.169316
mid,94,52.00,right,1487255110.612189
mid,50,30.00,left,1487255112.381910
low,10,10.00,left,1487255113.838699
low,113,61.50,right,1487255115.213863
high,47,28.50,right,1487255117.050401
high,53,31.50,right,1487255118.493088
low,76,43.00,right,1487255119.922978
high,33,21.50,left,1487255121.596244
mid,59,34.50,right,1487255122.862738
low,77,43.50,right,1487255124.550321
mid,8,9.00,left,1487255126.156807
mid,75,42.50,right,1487255127.530418
low,1,5.50,left,1487255129.177678
high,43,26.50,right,1487255130.498166
high,102,56.00,right,1487255131.845291
high,45,27.50,right,1487255133.574092
mid,17,13.50,left,1487255135.098897
low,4,7.00,left,1487255136.568558
high,112,61.00,right,1487255137.848332
low,58,34.00,left,1487255139.305257
mid,86,48.00,right,1487255140.666529
low,9,9.50,left,1487255142.109516
low,39,24.50,left,1487255143.742330
mid,104,57.00,right,1487255145.144209
low,114,62.00,right,1487255146.655451
low,100,55.00,right,1487255148.192458
high,88,49.00,right,1487255149.757705
low,72,41.00,right,1487255151.240751
mid,37,23.50,right,1487255152.669332
mid,116,63.00,right,1487255154.208311
mid,49,29.50,right,1487255155.569301
high,113,61.50,right,1487255157.025436
high,19,14.50,left,1487255158.645513
high,81,45.50,right,1487255159.939089
mid,84,47.00,right,1487255161.436148
mid,54,32.00,right,1487255162.920694
high,114,62.00,right,1487255164.417661
mid,28,19.00,right,1487255166.038457
low,118,64.00,right,1487255167.468261
low,42,26.00,left,1487255169.143276
mid,105,57.50,right,1487255170.599627
low,101,55.50,right,1487255172.000633
high,59,34.50,right,1487255173.416493
high,7,8.50,left,1487255174.995488
high,79,44.50,right,1487255176.411332
low,45,27.50,right,1487255177.895493
low,107,58.50,right,1487255211.789809
mid,44,27.00,right,1487255213.056739
mid,108,59.00,right,1487255214.540170
high,108,59.00,right,1487255216.065602
high,115,62.50,right,1487255217.561295
low,83,46.50,right,1487255219.153761
mid,7,8.50,left,1487255220.555557
low,5,7.50,left,1487255221.998680
high,34,22.00,right,1487255223.592006
low,86,48.00,right,1487255224.926435
mid,118,64.00,right,1487255226.396801
high,55,32.50,right,1487255227.839621
mid,80,45.00,right,1487255229.296490
high,93,51.50,right,1487255230.739800
