stimulus,angle,response,time
48,-6.00,right,1468920479.631864
43,-8.50,right,1468920549.900549
64,2.00,left,1468920551.367679
85,12.50,left,1468920552.819401
15,-22.50,right,1468920554.217986
39,-10.50,right,1468920555.561607
53,-3.50,right,1468920556.974054
33,-13.50,right,1468920558.454195
49,-5.50,right,1468920559.920521
106,23.00,left,1468920561.235637
51,-4.50,left,1468920562.741284
75,7.50,left,1468920564.125672
21,-19.50,right,1468920565.618259
55,-2.50,right,1468920567.168392
7,-26.50,right,1468920568.593563
56,-2.00,right,1468920570.143916
10,-25.00,right,1468920571.623475
98,19.00,left,1468920573.119353
84,12.00,left,1468920574.572436
119,29.50,left,1468920576.107441
59,-0.50,left,1468920577.684194
67,3.50,left,1468920579.151732
36,-12.00,right,1468920580.728527
86,13.00,left,1468920582.208650
11,-24.50,right,1468920583.716347
89,14.50,left,1468920585.141817
32,-14.00,right,1468920586.525205
99,19.50,left,1468920587.909212
107,23.50,left,1468920589.293002
50,-5.00,right,1468920590.896907
79,9.50,left,1468920592.431532
70,5.00,left,1468920594.007214
96,18.00,left,1468920595.391465
97,18.50,left,1468920596.885049
95,17.50,left,1468920598.474033
60,0.00,left,1468920600.145361
116,28.00,left,1468920601.487720
16,-22.00,right,1468920603.011725
31,-14.50,right,1468920604.507297
46,-7.00,right,1468920606.125167
57,-1.50,right,1468920607.715180
34,-13.00,right,1468920609.099294
26,-17.00,right,1468920610.566853
9,-25.50,right,1468920612.087695
82,11.00,left,1468920613.649585
12,-24.00,right,1468920615.293744
73,6.50,left,1468920616.923409
68,4.00,left,1468920618.403327
0,-30.00,right,1468920619.870515
91,15.50,left,1468920621.323372
1,-29.50,right,1468920622.706611
37,-11.50,right,1468920624.228225
58,-1.00,right,1468920625.803451
101,20.50,left,1468920627.257056
24,-18.00,right,1468920628.694998
118,29.00,left,1468920630.120715
77,8.50,left,1468920631.573504
92,16.00,left,1468920633.066913
102,21.00,left,1468920634.684822
109,24.50,left,1468920636.095575
18,-21.00,right,1468920637.631061
20,-20.00,right,1468920639.138842
23,-18.50,right,1468920640.701491
41,-9.50,right,1468920642.100522
111,25.50,left,1468920643.374842
35,-12.50,right,1468920644.925294
105,22.50,left,1468920646.433002
13,-23.50,right,1468920647.956971
78,9.00,left,1468920649.437488
42,-9.00,right,1468920650.835625
83,11.50,left,1468920652.480588
108,24.00,left,1468920653.905492
29,-15.50,right,1468920655.427331
66,3.00,left,1468920657.194764
71,5.50,left,1468920658.510513
104,22.00,left,1468920659.962503
63,1.50,right,1468920661.673814
87,13.50,left,1468920663.018130
40,-10.00,right,1468920664.538849
4,-28.00,right,1468920666.004853
8,-26.00,right,1468920667.429749
5,-27.50,right,1468920668.911664
103,21.50,left,1468920670.349747
52,-4.00,left,1468920672.103573
54,-3.00,left,1468920673.501145
44,-8.00,right,1468920674.774587
88,14.00,left,1468920676.268151
114,27.00,left,1468920677.747988
110,25.00,left,1468920679.133183
81,10.50,left,1468920680.530860
115,27.50,left,1468920682.051367
93,16.50,left,1468920683.613272
69,4.50,left,1468920685.257151
2,-29.00,right,1468920686.655830
80,10.00,left,1468920688.135489
3,-28.50,right,1468920689.616063
38,-11.00,left,1468920691.258472
19,-20.50,right,1468920692.710926
76,8.00,left,1468920694.260495
90,15.00,left,1468920695.822214
74,7.00,left,1468920697.439634
72,6.00,left,1468920698.988189
14,-23.00,right,1468920700.387979
112,26.00,left,1468920701.773041
17,-21.50,right,1468920703.240792
113,26.50,left,1468920704.722695
27,-16.50,right,1468920706.230600
45,-7.50,right,1468920707.821810
6,-27.00,right,1468920709.358411
62,1.00,right,1468920710.961811
28,-16.00,right,1468920712.456849
47,-6.50,right,1468920713.965044
65,2.50,left,1468920715.391061
117,28.50,left,1468920716.898524
100,20.00,left,1468920718.433479
25,-17.50,right,1468920719.984561
61,0.50,left,1468920721.614776
94,17.00,left,1468920723.026599
22,-19.00,right,1468920724.382531
30,-15.00,right,1468920725.754104
