object,stimulus,angle,response,time
mid,51,30.50,right,1474550122.353316
high,111,60.50,right,1474550129.831430
mid,55,32.50,left,1474550131.326867
mid,119,64.50,right,1474550132.740005
high,85,47.50,right,1474550134.302840
mid,90,50.00,right,1474550135.632995
low,46,28.00,left,1474550137.045314
low,88,49.00,left,1474550138.991559
high,32,21.00,left,1474550140.224136
high,67,38.50,left,1474550141.731812
low,63,36.50,left,1474550143.171170
low,95,52.50,right,1474550144.433661
low,20,15.00,left,1474550146.065156
low,62,36.00,left,1474550147.450498
low,26,18.00,left,1474550148.864034
high,116,63.00,right,1474550150.427462
high,44,27.00,left,1474550151.824488
mid,58,34.00,left,1474550153.509160
high,55,32.50,right,1474550154.796957
mid,20,15.00,left,1474550156.234754
high,64,37.00,left,1474550158.579282
low,84,47.00,right,1474550159.442279
mid,60,35.00,left,1474550160.908773
mid,50,30.00,left,1474550162.416217
mid,95,52.50,right,1474550163.936876
high,115,62.50,right,1474550165.362975
low,10,10.00,left,1474550166.776253
low,14,12.00,left,1474550168.228962
low,78,44.00,left,1474550169.709043
mid,37,23.50,left,1474550171.915848
mid,93,51.50,right,1474550172.792693
low,27,18.50,left,1474550174.286598
high,63,36.50,left,1474550176.016154
mid,78,44.00,right,1474550177.606147
high,39,24.50,left,1474550178.813059
high,20,15.00,right,1474550180.402900
mid,67,38.50,right,1474550182.512903
mid,11,10.50,left,1474550183.459355
low,55,32.50,right,1474550185.280934
mid,2,6.00,left,1474550186.419220
low,90,50.00,right,1474550188.134496
low,81,45.50,right,1474550189.367256
mid,48,29.00,left,1474550191.641795
high,35,22.50,left,1474550192.901763
high,118,64.00,right,1474550193.916439
low,36,23.00,left,1474550195.630835
high,92,51.00,right,1474550197.055643
high,2,6.00,left,1474550198.686262
high,80,45.00,right,1474550200.441400
high,99,54.50,right,1474550201.510521
low,31,20.50,left,1474550203.416609
mid,24,17.00,right,1474550205.267164
low,5,7.50,left,1474550206.418762
mid,97,53.50,right,1474550208.090499
low,86,48.00,right,1474550209.118486
high,14,12.00,left,1474550210.803553
mid,99,54.50,right,1474550212.530876
low,48,29.00,left,1474550214.285725
high,31,20.50,left,1474550215.451220
mid,69,39.50,right,1474550216.930374
mid,27,18.50,left,1474550218.300659
high,73,41.50,right,1474550219.973928
low,65,37.50,right,1474550221.879002
mid,40,25.00,right,1474550223.126097
high,42,26.00,right,1474550224.331827
high,86,48.00,right,1474550225.634346
high,11,10.50,left,1474550227.388770
mid,30,20.00,left,1474550228.787906
low,54,32.00,left,1474550230.242496
low,89,49.50,right,1474550231.778334
low,98,54.00,right,1474550233.270966
mid,22,16.00,left,1474550234.956142
low,117,63.50,right,1474550236.189409
high,40,25.00,right,1474550238.272677
mid,34,22.00,right,1474550239.314638
high,19,14.50,left,1474550240.671526
mid,65,37.50,right,1474550242.768712
mid,36,23.00,right,1474550244.372262
high,89,49.50,left,1474550245.262556
low,25,17.50,left,1474550246.769460
mid,0,5.00,left,1474550248.045667
high,50,30.00,right,1474550249.758607
