object,stimulus,angle,response,time
mid,90,50.00,right,1486735415.974786
low,41,25.50,left,1486735417.445957
high,50,30.00,left,1486735419.270479
high,32,21.00,left,1486735420.482828
mid,67,38.50,right,1486735421.789302
mid,84,47.00,right,1486735423.463511
low,47,28.50,left,1486735424.825567
low,29,19.50,left,1486735426.241722
low,26,18.00,left,1486735427.780190
high,100,55.00,right,1486735429.223870
mid,28,19.00,left,1486735430.680672
high,46,28.00,left,1486735432.178107
high,33,21.50,left,1486735433.811924
mid,6,8.00,left,1486735435.364273
high,28,19.00,left,1486735436.998274
mid,47,28.50,right,1486735438.210609
mid,93,51.50,right,1486735439.667412
high,97,53.50,right,1486735441.042309
low,24,17.00,left,1486735442.525703
low,84,47.00,right,1486735444.105324
mid,102,56.00,right,1486735445.698335
high,103,56.50,right,1486735447.249812
low,91,50.50,right,1486735448.651696
low,6,8.00,left,1486735450.217762
high,77,43.50,right,1486735451.743162
mid,94,52.00,right,1486735453.227276
low,110,60.00,right,1486735454.752444
low,96,53.00,right,1486735456.332649
mid,30,20.00,left,1486735457.938617
mid,62,36.00,left,1486735459.436669
low,48,29.00,left,1486735461.002093
low,14,12.00,left,1486735462.473381
high,43,26.50,left,1486735464.120793
high,2,6.00,left,1486735465.577058
mid,83,46.50,right,1486735467.196883
high,105,57.50,right,1486735468.517260
high,59,34.50,right,1486735469.932418
mid,52,31.00,right,1486735471.620839
low,78,44.00,right,1486735472.968120
low,16,13.00,left,1486735474.302092
high,25,17.50,left,1486735475.854010
high,108,59.00,right,1486735477.393328
mid,65,37.50,right,1486735478.890350
mid,99,54.50,right,1486735480.292960
low,107,58.50,right,1486735481.831884
mid,101,55.50,right,1486735483.384044
high,7,8.50,left,1486735484.976950
low,76,43.00,left,1486735486.556554
low,44,27.00,left,1486735487.918007
mid,22,16.00,left,1486735489.484217
high,84,47.00,right,1486735491.035598
mid,9,9.50,left,1486735492.560078
low,45,27.50,left,1486735494.044095
high,45,27.50,left,1486735495.800016
low,39,24.50,left,1486735497.093507
mid,77,43.50,left,1486735499.013079
mid,74,42.00,right,1486735500.210870
high,29,19.50,left,1486735501.762474
high,55,32.50,left,1486735503.218969
low,68,39.00,left,1486735504.729212
low,56,33.00,left,1486735506.227360
mid,24,17.00,left,1486735507.711767
mid,80,45.00,right,1486735509.359386
high,20,15.00,left,1486735510.652932
low,0,5.00,left,1486735512.164323
low,88,49.00,left,1486735514.003032
low,111,60.50,right,1486735515.309846
high,41,25.50,right,1486735516.875639
high,115,62.50,right,1486735518.196227
high,19,14.50,left,1486735519.734567
mid,20,15.00,left,1486735521.151095
mid,105,57.50,right,1486735522.608742
mid,114,62.00,right,1486735524.148035
mid,113,61.50,right,1486735525.577799
mid,110,60.00,right,1486735527.006347
low,72,41.00,right,1486735528.626343
mid,26,18.00,left,1486735530.138313
low,79,44.50,left,1486735531.581515
high,51,30.50,left,1486735533.229285
high,22,16.00,left,1486735534.713549
low,119,64.50,right,1486735535.939746
low,83,46.50,right,1486735537.411308
high,0,5.00,left,1486735539.088107
high,72,41.00,right,1486735540.504521
mid,1,5.50,right,1486735542.029557
mid,35,22.50,left,1486735543.637383
low,109,59.50,right,1486735545.067764
low,43,26.50,left,1486735546.620242
low,1,5.50,left,1486735548.104049
high,74,42.00,right,1486735549.710375
high,71,40.50,right,1486735551.139798
