stimulus,angle,response,time
118,29.00,right,1472801246.704995
3,-28.50,right,1472801253.292864
67,3.50,right,1472801255.254630
1,-29.50,right,1472801256.463030
25,-17.50,right,1472801257.944217
98,19.00,left,1472801259.234056
63,1.50,left,1472801261.113932
23,-18.50,right,1472801262.252400
41,-9.50,left,1472801264.103724
11,-24.50,right,1472801265.670279
66,3.00,left,1472801266.752481
78,9.00,left,1472801268.123282
106,23.00,left,1472801269.588574
52,-4.00,left,1472801271.601761
0,-30.00,right,1472801272.532322
39,-10.50,left,1472801274.341625
110,25.00,left,1472801275.822576
113,26.50,left,1472801277.206024
35,-12.50,left,1472801279.055402
17,-21.50,right,1472801280.123112
24,-18.00,right,1472801281.480323
5,-27.50,right,1472801282.945543
53,-3.50,left,1472801285.000673
64,2.00,left,1472801286.357257
60,0.00,left,1472801287.947097
16,-22.00,right,1472801289.003612
108,24.00,left,1472801290.512038
93,16.50,left,1472801292.006765
91,15.50,left,1472801293.571427
117,28.50,left,1472801295.078223
56,-2.00,left,1472801296.753022
55,-2.50,left,1472801298.411615
6,-27.00,right,1472801299.549043
114,27.00,left,1472801301.112888
99,19.50,left,1472801302.564703
100,20.00,left,1472801303.921593
79,9.50,left,1472801305.785706
4,-28.00,right,1472801306.936906
86,13.00,left,1472801308.583271
87,13.50,left,1472801309.968795
72,6.00,left,1472801311.751897
36,-12.00,left,1472801313.204161
94,17.00,left,1472801314.618124
58,-1.00,left,1472801316.481235
59,-0.50,left,1472801317.713532
119,29.50,left,1472801319.002528
32,-14.00,right,1472801320.401206
111,25.50,left,1472801321.990800
84,12.00,left,1472801323.621534
112,26.00,left,1472801325.087272
19,-20.50,right,1472801326.513694
88,14.00,left,1472801328.199251
46,-7.00,right,1472801329.885453
115,27.50,left,1472801331.133313
75,7.50,left,1472801332.612182
70,5.00,left,1472801334.093529
10,-25.00,right,1472801335.463300
92,16.00,left,1472801337.106770
107,23.50,left,1472801338.559539
68,4.00,left,1472801340.120700
22,-19.00,right,1472801341.450432
104,22.00,left,1472801343.029002
7,-26.50,right,1472801344.550319
80,10.00,left,1472801346.154117
38,-11.00,left,1472801347.924215
26,-17.00,right,1472801349.116455
69,4.50,left,1472801350.911110
33,-13.50,right,1472801352.311265
105,22.50,left,1472801353.873597
45,-7.50,left,1472801355.547211
103,21.50,right,1472801356.851919
85,12.50,left,1472801358.290578
54,-3.00,left,1472801360.029518
57,-1.50,left,1472801361.512234
47,-6.50,right,1472801362.870079
2,-29.00,right,1472801364.336758
65,2.50,left,1472801366.256384
51,-4.50,left,1472801367.819700
18,-21.00,right,1472801368.766586
76,8.00,left,1472801370.438193
77,8.50,left,1472801372.015766
101,20.50,left,1472801374.057392
62,1.00,NA,0.000000
90,15.00,left,1472801375.962183
102,21.00,left,1472801378.168278
95,17.50,left,1472801379.498009
9,-25.50,right,1472801380.867501
89,14.50,left,1472801382.676478
49,-5.50,left,1472801384.513210
28,-16.00,right,1472801385.487177
44,-8.00,right,1472801386.816766
40,-10.00,right,1472801388.270696
15,-22.50,right,1472801389.751379
74,7.00,left,1472801391.521418
48,-6.00,left,1472801393.509436
42,-9.00,left,1472801395.224234
30,-15.00,right,1472801396.088189
83,11.50,left,1472801397.734845
12,-24.00,right,1472801399.912812
20,-20.00,right,1472801399.967699
29,-15.50,right,1472801402.270183
50,-5.00,NA,0.000000
116,28.00,right,1472801404.489539
71,5.50,left,1472801406.832515
97,18.50,left,1472801407.943358
31,-14.50,right,1472801409.504761
96,18.00,left,1472801410.999646
14,-23.00,right,1472801412.465887
8,-26.00,right,1472801414.016257
27,-16.50,right,1472801415.497931
37,-11.50,right,1472801417.116618
13,-23.50,right,1472801418.419430
82,11.00,left,1472801419.971065
109,24.50,left,1472801421.299371
21,-19.50,right,1472801422.807292
81,10.50,left,1472801424.357925
34,-13.00,right,1472801425.784804
73,6.50,left,1472801427.281225
43,-8.50,right,1472801429.407041
61,0.50,left,1472801430.557538
