object,obj.idx,table,tab.idx,time
mid,66,hor,60,1474467423.090099
low,32,hor,60,1474467424.681987
high,49,hor,60,1474467426.106158
low,96,hor,60,1474467427.495390
high,111,hor,60,1474467429.055642
high,35,hor,60,1474467430.647726
low,74,hor,60,1474467432.200876
low,20,hor,60,1474467433.789398
mid,82,hor,60,1474467435.343532
mid,53,hor,60,1474467436.731875
high,38,hor,60,1474467438.320336
mid,15,hor,60,1474467439.744461
mid,72,hor,60,1474467441.331056
low,111,hor,60,1474467442.785919
low,51,hor,60,1474467444.340482
high,41,hor,60,1474467445.830763
low,70,hor,60,1474467447.288370
mid,6,hor,60,1474467448.744136
high,115,hor,60,1474467450.202831
mid,0,hor,60,1474467451.659898
low,94,hor,60,1474467453.082178
high,29,hor,60,1474467454.638902
mid,105,hor,60,1474467456.090007
high,94,hor,60,1474467457.615575
low,75,hor,60,1474467459.174496
low,82,hor,60,1474467460.695322
low,58,hor,60,1474467462.252092
mid,19,hor,60,1474467463.775039
mid,103,hor,60,1474467465.198284
mid,39,hor,60,1474467466.620101
high,74,hor,60,1474467468.045475
high,42,hor,60,1474467469.471413
high,7,hor,60,1474467470.998519
low,56,hor,60,1474467472.587816
high,8,hor,60,1474467474.046339
mid,89,hor,60,1474467475.600597
low,9,hor,60,1474467477.156922
low,85,hor,60,1474467478.645260
low,55,hor,60,1474467480.134867
mid,43,hor,60,1474467481.588278
mid,96,hor,60,1474467483.108436
high,64,hor,60,1474467484.598202
mid,54,hor,60,1474467486.052070
high,118,hor,60,1474467487.607635
low,67,hor,60,1474467489.195398
mid,41,hor,60,1474467490.785323
high,113,hor,60,1474467492.211087
high,110,hor,60,1474467493.700876
high,22,hor,60,1474467495.123010
mid,100,hor,60,1474467496.545372
high,44,hor,60,1474467498.102698
low,3,hor,60,1474467499.659813
mid,67,hor,60,1474467501.088059
low,31,hor,60,1474467502.708448
low,13,hor,60,1474467504.135228
low,106,hor,60,1474467505.721205
high,61,hor,60,1474467507.278398
high,79,hor,60,1474467508.797903
mid,4,hor,60,1474467510.354894
mid,16,hor,60,1474467511.780937
low,34,hor,60,1474467513.266815
mid,86,hor,60,1474467514.789788
mid,112,hor,60,1474467516.245931
mid,24,hor,60,1474467517.800849
high,117,hor,60,1474467519.259133
high,87,hor,60,1474467520.785581
low,4,hor,60,1474467522.209791
low,30,hor,60,1474467523.699091
mid,87,hor,60,1474467525.122596
high,53,hor,60,1474467526.679638
high,50,hor,60,1474467528.168013
low,105,hor,60,1474467529.592665
low,59,hor,60,1474467531.050786
low,100,hor,60,1474467532.475748
high,98,hor,60,1474467533.996875
high,95,hor,60,1474467535.619075
high,54,hor,60,1474467537.073509
low,15,hor,60,1474467538.494961
high,12,hor,60,1474467539.985995
mid,27,hor,60,1474467541.541877
mid,79,hor,60,1474467542.996587
mid,116,hor,60,1474467544.483154
mid,59,hor,60,1474467545.907153
low,35,hor,60,1474467547.464539
low,24,hor,60,1474467549.023162
low,11,hor,60,1474467550.611933
mid,114,hor,60,1474467552.168332
mid,2,hor,60,1474467553.626250
high,57,hor,60,1474467555.122999
high,18,hor,60,1474467556.548094
low,81,hor,60,1474467558.006838
