stimulus,angle,response,time
64,2.00,right,1474547682.968858
97,18.50,right,1474547692.094713
24,-18.00,left,1474547693.617817
102,21.00,right,1474547695.070100
117,28.50,right,1474547696.661741
61,0.50,left,1474547698.157703
52,-4.00,left,1474547699.638483
105,22.50,right,1474547701.079189
29,-15.50,left,1474547702.491786
54,-3.00,left,1474547703.972672
59,-0.50,left,1474547705.495144
77,8.50,right,1474547707.031172
43,-8.50,left,1474547708.414083
10,-25.00,left,1474547709.867688
63,1.50,left,1474547711.387924
100,20.00,right,1474547712.825990
68,4.00,right,1474547714.333448
47,-6.50,left,1474547716.128063
80,10.00,left,1474547717.514173
2,-29.00,right,1474547718.941106
28,-16.00,left,1474547720.558024
4,-28.00,left,1474547721.956898
98,19.00,left,1474547723.450694
25,-17.50,right,1474547725.012876
38,-11.00,left,1474547726.520711
60,0.00,right,1474547728.041707
31,-14.50,left,1474547729.482676
99,19.50,right,1474547731.072684
76,8.00,right,1474547732.704125
88,14.00,right,1474547734.350486
92,16.00,right,1474547735.652535
11,-24.50,left,1474547737.258671
36,-12.00,left,1474547738.835356
51,-4.50,left,1474547740.356610
32,-14.00,left,1474547741.877947
0,-30.00,left,1474547743.399125
84,12.00,right,1474547744.962157
45,-7.50,right,1474547746.524127
65,2.50,left,1474547748.005865
113,26.50,right,1474547749.472657
104,22.00,right,1474547750.967884
119,29.50,right,1474547752.337397
69,4.50,left,1474547753.915238
16,-22.00,left,1474547755.327510
66,3.00,left,1474547756.780005
55,-2.50,left,1474547758.314883
111,25.50,right,1474547759.659476
5,-27.50,left,1474547761.180279
8,-26.00,left,1474547762.716373
81,10.50,right,1474547764.184454
12,-24.00,left,1474547765.762181
33,-13.50,left,1474547767.079800
91,15.50,right,1474547768.600685
82,11.00,right,1474547770.300940
118,29.00,right,1474547771.822361
108,24.00,right,1474547773.260814
109,24.50,right,1474547774.672060
112,26.00,right,1474547776.166496
14,-23.00,left,1474547777.674226
21,-19.50,left,1474547779.114709
79,9.50,left,1474547780.610292
20,-20.00,left,1474547782.145143
72,6.00,right,1474547783.516233
89,14.50,right,1474547784.983805
18,-21.00,right,1474547786.535060
93,16.50,right,1474547787.948441
115,27.50,right,1474547789.455826
56,-2.00,right,1474547790.990681
44,-8.00,left,1474547792.374282
70,5.00,left,1474547793.990750
83,11.50,right,1474547795.634415
101,20.50,right,1474547797.060154
57,-1.50,left,1474547798.596468
78,9.00,right,1474547800.119584
46,-7.00,left,1474547801.847003
116,28.00,right,1474547803.189347
95,17.50,right,1474547804.792598
37,-11.50,left,1474547806.396776
6,-27.00,left,1474547807.808207
22,-19.00,left,1474547809.151374
87,13.50,right,1474547810.590964
85,12.50,right,1474547812.208793
17,-21.50,left,1474547813.744109
42,-9.00,left,1474547815.141671
49,-5.50,left,1474547816.744466
48,-6.00,right,1474547818.129146
75,7.50,right,1474547819.664278
62,1.00,right,1474547821.391294
74,7.00,right,1474547822.966261
90,15.00,left,1474547824.502378
67,3.50,right,1474547825.953710
27,-16.50,left,1474547827.339238
94,17.00,right,1474547828.818321
39,-10.50,right,1474547830.313618
107,23.50,right,1474547831.863763
1,-29.50,left,1474547833.468759
103,21.50,left,1474547834.810823
15,-22.50,left,1474547836.305074
96,18.00,right,1474547837.703595
30,-15.00,left,1474547839.252415
40,-10.00,left,1474547840.720512
34,-13.00,left,1474547842.159335
50,-5.00,right,1474547843.749452
106,23.00,right,1474547845.133560
86,13.00,right,1474547846.641062
71,5.50,right,1474547848.065148
7,-26.50,left,1474547849.546036
53,-3.50,left,1474547850.983601
9,-25.50,right,1474547852.368314
73,6.50,right,1474547853.929433
35,-12.50,right,1474547855.602757
26,-17.00,right,1474547857.014652
3,-28.50,left,1474547858.521981
114,27.00,left,1474547860.125656
110,25.00,right,1474547861.551160
19,-20.50,left,1474547863.198021
58,-1.00,left,1474547864.580798
13,-23.50,left,1474547866.116577
41,-9.50,right,1474547867.761872
23,-18.50,left,1474547869.119528
