stimulus,angle,response,time
111,25.50,right,1476348934.316815
101,20.50,right,1476348940.935456
100,20.00,right,1476348942.406317
55,-2.50,right,1476348944.107943
65,2.50,right,1476348945.591920
79,9.50,right,1476348947.130150
71,5.50,right,1476348948.573463
53,-3.50,right,1476348950.194093
39,-10.50,left,1476348951.541539
9,-25.50,left,1476348952.998274
44,-8.00,left,1476348954.590643
22,-19.00,left,1476348955.938553
45,-7.50,left,1476348957.422513
35,-12.50,left,1476348958.946938
119,29.50,right,1476348960.430907
51,-4.50,left,1476348962.188217
118,29.00,right,1476348963.509028
12,-24.00,left,1476348964.843332
104,22.00,right,1476348966.355538
75,7.50,right,1476348967.881230
33,-13.50,left,1476348969.542893
90,15.00,right,1476348970.972963
102,21.00,right,1476348972.415599
52,-4.00,right,1476348973.900285
42,-9.00,right,1476348975.439097
26,-17.00,left,1476348976.896243
8,-26.00,left,1476348978.461485
56,-2.00,left,1476348980.095051
114,27.00,right,1476348981.550627
11,-24.50,left,1476348982.870914
64,2.00,right,1476348984.273128
36,-12.00,left,1476348985.757547
2,-29.00,left,1476348987.255407
0,-30.00,left,1476348988.847983
46,-7.00,left,1476348990.508780
108,24.00,right,1476348992.033057
60,0.00,right,1476348993.693508
7,-26.50,left,1476348995.068329
94,17.00,right,1476348996.551616
116,28.00,right,1476348997.981442
16,-22.00,left,1476348999.370136
59,-0.50,left,1476349001.140850
89,14.50,right,1476349002.542790
6,-27.00,left,1476349003.958119
76,8.00,right,1476349005.400767
34,-13.00,left,1476349006.911475
72,6.00,right,1476349008.572440
5,-27.50,left,1476349010.083466
67,3.50,right,1476349011.472534
82,11.00,right,1476349012.983514
91,15.50,right,1476349014.495332
28,-16.00,left,1476349015.965732
81,10.50,right,1476349017.544812
14,-23.00,left,1476349019.123607
32,-14.00,left,1476349020.620925
63,1.50,left,1476349022.309152
92,16.00,right,1476349023.739026
105,22.50,right,1476349025.289689
24,-18.00,left,1476349026.814429
73,6.50,right,1476349028.323992
68,4.00,right,1476349029.739171
61,0.50,right,1476349031.237290
47,-6.50,right,1476349032.844052
58,-1.00,right,1476349034.355482
50,-5.00,right,1476349035.798758
87,13.50,right,1476349037.310274
54,-3.00,right,1476349039.161820
88,14.00,right,1476349040.535947
84,12.00,right,1476349041.938422
31,-14.50,left,1476349043.222757
15,-22.50,left,1476349044.719647
115,27.50,right,1476349046.230741
41,-9.50,left,1476349048.000891
110,25.00,right,1476349049.321345
40,-10.00,left,1476349050.887324
80,10.00,right,1476349052.412417
10,-25.00,left,1476349053.841567
112,26.00,right,1476349055.297296
38,-11.00,left,1476349056.999174
78,9.00,right,1476349058.782325
19,-20.50,left,1476349060.020476
62,1.00,right,1476349061.572045
18,-21.00,left,1476349062.866400
4,-28.00,left,1476349064.447025
37,-11.50,left,1476349065.971936
113,26.50,right,1476349067.441771
107,23.50,right,1476349069.020968
29,-15.50,left,1476349070.436512
70,5.00,right,1476349071.906455
3,-28.50,left,1476349073.486024
23,-18.50,left,1476349074.983885
25,-17.50,left,1476349076.781059
30,-15.00,left,1476349078.183380
74,7.00,left,1476349079.748245
103,21.50,right,1476349081.068663
27,-16.50,left,1476349082.593640
69,4.50,right,1476349084.308640
86,13.00,right,1476349085.737807
117,28.50,right,1476349087.126844
49,-5.50,right,1476349088.652345
96,18.00,right,1476349090.027105
1,-29.50,left,1476349091.538616
83,11.50,right,1476349093.022345
48,-6.00,left,1476349094.478877
109,24.50,right,1476349096.098410
43,-8.50,left,1476349097.637115
77,8.50,right,1476349099.121349
99,19.50,right,1476349100.618253
97,18.50,right,1476349102.088368
93,16.50,right,1476349103.612822
21,-19.50,left,1476349105.123980
66,3.00,right,1476349106.580334
98,19.00,right,1476349108.065139
13,-23.50,left,1476349109.644786
106,23.00,right,1476349111.182601
57,-1.50,right,1476349112.639282
95,17.50,right,1476349114.096251
85,12.50,right,1476349115.552625
17,-21.50,left,1476349117.091353
20,-20.00,left,1476349118.561693
