object,stimulus,angle,response,time
high,17,13.50,right,1478182156.340872
high,86,48.00,right,1478182163.778431
high,87,48.50,right,1478182165.288939
high,33,21.50,left,1478182166.828949
high,2,6.00,left,1478182168.326969
high,108,59.00,right,1478182169.824654
high,64,37.00,left,1478182171.199085
high,31,20.50,left,1478182172.737009
high,9,9.50,left,1478182174.181047
high,24,17.00,left,1478182175.786709
high,99,54.50,right,1478182177.270344
high,21,15.50,left,1478182178.740150
high,114,62.00,right,1478182180.100958
high,98,54.00,right,1478182181.556730
high,71,40.50,left,1478182183.107883
high,8,9.00,left,1478182184.578727
high,38,24.00,left,1478182186.117448
high,43,26.50,left,1478182187.818986
high,26,18.00,left,1478182189.071313
high,93,51.50,right,1478182190.595673
high,0,5.00,left,1478182192.011035
high,79,44.50,right,1478182193.590302
high,28,19.00,left,1478182195.141809
high,15,12.50,left,1478182196.502786
high,104,57.00,right,1478182197.972655
high,105,57.50,right,1478182199.387710
high,10,10.00,left,1478182200.913048
high,110,60.00,right,1478182202.478522
high,29,19.50,left,1478182203.908261
high,16,13.00,left,1478182205.446940
high,22,16.00,left,1478182206.876500
high,37,23.50,left,1478182208.498538
high,84,47.00,right,1478182210.146027
high,18,14.00,left,1478182211.602201
high,14,12.00,left,1478182213.058551
high,39,24.50,left,1478182214.690854
high,59,34.50,right,1478182216.391599
high,101,55.50,right,1478182217.875429
high,94,52.00,right,1478182219.250422
high,111,60.50,right,1478182220.640099
high,40,25.00,left,1478182222.191270
high,65,37.50,right,1478182223.797785
high,91,50.50,right,1478182225.091311
high,78,44.00,right,1478182226.778585
high,118,64.00,right,1478182228.072182
high,60,35.00,left,1478182229.542554
high,49,29.50,left,1478182231.150013
high,53,31.50,right,1478182232.947149
high,66,38.00,right,1478182234.214313
high,45,27.50,left,1478182235.766601
high,51,30.50,left,1478182237.345778
high,103,56.50,right,1478182238.720835
high,97,53.50,right,1478182240.177822
high,41,25.50,left,1478182241.716444
high,109,59.50,right,1478182243.214306
high,30,20.00,left,1478182244.765148
high,116,63.00,right,1478182246.302795
high,57,33.50,left,1478182247.867710
high,73,41.50,right,1478182249.515514
high,107,58.50,right,1478182250.713676
high,42,26.00,right,1478182252.768903
high,25,17.50,left,1478182253.912692
high,19,14.50,left,1478182255.436942
high,80,45.00,right,1478182257.370454
high,63,36.50,right,1478182258.936094
high,82,46.00,left,1478182260.392372
high,58,34.00,left,1478182261.699559
high,92,51.00,right,1478182263.006053
high,36,23.00,left,1478182264.557287
high,6,8.00,left,1478182265.973188
high,77,43.50,right,1478182267.483868
high,74,42.00,right,1478182268.926515
high,100,55.00,right,1478182270.438704
high,76,43.00,left,1478182271.978051
high,48,29.00,left,1478182273.435235
high,3,6.50,left,1478182274.878847
high,83,46.50,right,1478182276.417610
high,47,28.50,right,1478182278.349368
high,55,32.50,right,1478182279.669082
high,50,30.00,right,1478182281.233461
high,119,64.50,right,1478182282.607262
high,7,8.50,left,1478182284.267895
high,85,47.50,right,1478182285.601429
high,32,21.00,left,1478182287.086077
high,88,49.00,right,1478182288.639162
high,5,7.50,left,1478182290.205202
high,75,42.50,right,1478182291.729452
high,23,16.50,left,1478182293.145077
high,11,10.50,left,1478182294.696658
high,113,61.50,right,1478182296.125488
high,56,33.00,left,1478182297.594812
high,70,40.00,right,1478182299.650009
high,27,18.50,left,1478182300.698258
high,12,11.00,left,1478182302.018242
high,61,35.50,right,1478182303.896520
high,72,41.00,right,1478182305.108458
high,35,22.50,left,1478182306.754979
high,89,49.50,right,1478182308.129498
high,115,62.50,right,1478182309.533540
high,13,11.50,left,1478182311.125021
high,102,56.00,right,1478182312.649139
high,96,53.00,right,1478182314.133561
high,54,32.00,left,1478182315.861625
high,69,39.50,right,1478182317.699053
high,112,61.00,right,1478182318.569924
high,52,31.00,left,1478182320.107565
high,68,39.00,right,1478182321.740644
high,4,7.00,left,1478182323.130649
high,20,15.00,left,1478182324.641099
high,81,45.50,right,1478182326.153360
high,95,52.50,right,1478182327.554422
high,117,63.50,right,1478182329.038624
high,1,5.50,left,1478182330.630769
high,67,38.50,right,1478182332.291913
high,106,58.00,right,1478182333.735172
high,46,28.00,right,1478182335.642080
high,62,36.00,right,1478182336.676594
high,34,22.00,right,1478182338.772769
high,44,27.00,NA,0.000000
high,90,50.00,left,1478182340.841826
