object,stimulus,angle,response,time
low,58,34.00,right,1487333950.714258
high,92,51.00,right,1487333952.171227
mid,86,48.00,right,1487333953.683035
high,96,53.00,right,1487333955.195149
low,51,30.50,left,1487333956.898488
low,61,35.50,left,1487333958.614239
high,48,29.00,right,1487333960.043884
low,48,29.00,left,1487333961.541276
mid,57,33.50,right,1487333963.228265
mid,51,30.50,left,1487333964.317094
high,111,60.50,right,1487333965.869610
mid,81,45.50,right,1487333967.531216
mid,96,53.00,right,1487333968.756754
low,81,45.50,left,1487333970.578749
high,86,48.00,right,1487333971.749724
high,66,38.00,left,1487333973.384269
low,84,47.00,right,1487333974.949227
mid,119,64.50,right,1487333976.432275
high,72,41.00,left,1487333978.256552
low,36,23.00,left,1487333979.536321
low,70,40.00,left,1487333981.280461
mid,109,59.50,right,1487333982.518830
high,75,42.50,left,1487333984.629014
mid,79,44.50,left,1487333985.840587
low,45,27.50,left,1487333987.038426
mid,17,13.50,left,1487333988.480994
mid,106,58.00,right,1487333990.399255
low,54,32.00,left,1487333991.610781
high,101,55.50,right,1487333992.863447
mid,50,30.00,left,1487333994.292548
high,28,19.00,left,1487333995.789595
mid,95,52.50,right,1487333997.340759
high,12,11.00,left,1487333998.755644
high,14,12.00,left,1487334000.225025
low,53,31.50,left,1487334002.142967
low,82,46.00,left,1487334003.558233
low,25,17.50,left,1487334004.946860
high,47,28.50,left,1487334006.526287
mid,13,11.50,left,1487334007.888112
mid,73,41.50,left,1487334009.549070
mid,110,60.00,right,1487334010.936889
low,113,61.50,right,1487334012.475351
low,0,5.00,left,1487334014.053177
low,33,21.50,left,1487334015.618874
high,52,31.00,left,1487334017.225365
mid,25,17.50,left,1487334018.477431
high,34,22.00,left,1487334020.137490
high,73,41.50,left,1487334021.702961
low,28,19.00,left,1487334023.078400
mid,74,42.00,left,1487334024.779944
mid,104,57.00,right,1487334026.195813
mid,80,45.00,right,1487334027.761273
low,71,40.50,left,1487334029.408222
low,37,23.50,left,1487334030.782661
high,26,18.00,left,1487334032.157920
mid,33,21.50,left,1487334033.803644
high,43,26.50,left,1487334035.408970
high,31,20.50,left,1487334036.796822
