stimulus,angle,response,time
41,-9.50,right,1474468198.263810
71,5.50,left,1474468205.376711
90,15.00,right,1474468206.897897
31,-14.50,left,1474468208.420963
18,-21.00,left,1474468209.915345
44,-8.00,right,1474468211.438180
65,2.50,right,1474468212.891963
36,-12.00,left,1474468214.358462
62,1.00,right,1474468215.798314
115,27.50,right,1474468217.236467
63,1.50,right,1474468218.800218
80,10.00,right,1474468220.320810
118,29.00,right,1474468221.813718
13,-23.50,left,1474468223.307167
34,-13.00,right,1474468224.814395
66,3.00,left,1474468226.268156
30,-15.00,left,1474468227.939004
53,-3.50,left,1474468229.283177
11,-24.50,left,1474468230.898747
9,-25.50,left,1474468232.242730
15,-22.50,left,1474468233.600654
79,9.50,left,1474468235.107405
27,-16.50,left,1474468236.670007
25,-17.50,left,1474468238.149736
61,0.50,left,1474468239.712841
92,16.00,right,1474468241.095952
72,6.00,right,1474468242.549338
19,-20.50,left,1474468244.221562
10,-25.00,left,1474468245.605496
91,15.50,right,1474468247.209157
59,-0.50,left,1474468248.676529
89,14.50,right,1474468250.142940
29,-15.50,left,1474468251.719964
86,13.00,right,1474468253.256930
106,23.00,right,1474468254.668992
33,-13.50,left,1474468256.166281
70,5.00,left,1474468257.619003
4,-28.00,left,1474468259.197654
85,12.50,right,1474468260.554591
16,-22.00,right,1474468262.129654
99,19.50,left,1474468263.720142
83,11.50,right,1474468265.433003
109,24.50,right,1474468266.858843
103,21.50,right,1474468268.448357
110,25.00,right,1474468270.010453
68,4.00,right,1474468271.478107
111,25.50,right,1474468272.834138
114,27.00,right,1474468274.326631
58,-1.00,left,1474468275.834829
49,-5.50,left,1474468277.205149
73,6.50,left,1474468278.616484
98,19.00,right,1474468279.960972
119,29.50,right,1474468281.524810
12,-24.00,left,1474468283.072525
2,-29.00,left,1474468284.552562
93,16.50,right,1474468285.936842
47,-6.50,left,1474468287.362041
40,-10.00,left,1474468288.842836
8,-26.00,left,1474468290.296472
100,20.00,right,1474468291.776764
48,-6.00,left,1474468293.325098
6,-27.00,left,1474468294.681926
0,-30.00,left,1474468296.162926
75,7.50,right,1474468297.600958
24,-18.00,left,1474468299.191132
82,11.00,right,1474468300.808829
102,21.00,right,1474468302.219050
107,23.50,right,1474468303.699686
45,-7.50,left,1474468305.356921
39,-10.50,left,1474468306.798383
95,17.50,right,1474468308.237759
32,-14.00,right,1474468309.762490
78,9.00,right,1474468311.203025
51,-4.50,left,1474468312.711133
113,26.50,right,1474468314.082355
76,8.00,right,1474468315.588583
14,-23.00,left,1474468316.959966
17,-21.50,left,1474468318.496108
3,-28.50,left,1474468319.921301
20,-20.00,left,1474468321.359494
67,3.50,left,1474468322.881512
108,24.00,right,1474468324.388672
64,2.00,right,1474468325.965674
101,20.50,right,1474468327.459044
69,4.50,left,1474468328.927343
96,18.00,right,1474468330.408271
28,-16.00,left,1474468331.982873
112,26.00,right,1474468333.355071
74,7.00,right,1474468334.931345
37,-11.50,left,1474468336.425291
46,-7.00,left,1474468338.056117
43,-8.50,left,1474468339.386007
56,-2.00,right,1474468340.770388
52,-4.00,left,1474468342.332265
21,-19.50,left,1474468343.798794
57,-1.50,left,1474468345.375215
5,-27.50,right,1474468346.855123
97,18.50,right,1474468348.308414
22,-19.00,left,1474468349.762466
26,-17.00,left,1474468351.257683
60,0.00,left,1474468352.750726
35,-12.50,left,1474468354.368648
77,8.50,right,1474468355.766475
84,12.00,right,1474468357.411670
1,-29.50,left,1474468358.863818
94,17.00,right,1474468360.221930
87,13.50,right,1474468361.989212
117,28.50,right,1474468363.344803
42,-9.00,left,1474468364.839360
104,22.00,right,1474468366.441182
7,-26.50,left,1474468368.047632
81,10.50,right,1474468369.500932
23,-18.50,left,1474468370.927573
38,-11.00,left,1474468372.559300
55,-2.50,left,1474468374.067798
116,28.00,right,1474468375.481248
54,-3.00,left,1474468376.962819
88,14.00,right,1474468378.387341
105,22.50,right,1474468379.866852
50,-5.00,left,1474468381.305688
