object,stimulus,angle,response,time
mid,80,45.00,right,1487252900.115477
mid,39,24.50,right,1487252901.272036
high,39,24.50,left,1487252902.878553
mid,56,33.00,left,1487252904.402771
low,103,56.50,right,1487252905.778282
high,6,8.00,left,1487252907.371390
mid,84,47.00,right,1487252908.732238
low,25,17.50,left,1487252910.188309
high,43,26.50,right,1487252911.712507
low,4,7.00,left,1487252913.128324
low,77,43.50,right,1487252914.544194
high,40,25.00,left,1487252916.095866
high,17,13.50,right,1487252917.715401
high,50,30.00,left,1487252919.402693
low,56,33.00,left,1487252920.953618
low,65,37.50,left,1487252922.356169
mid,86,48.00,right,1487252923.948718
high,77,43.50,right,1487252925.446446
mid,52,31.00,right,1487252927.066273
mid,99,54.50,right,1487252928.304480
low,42,26.00,left,1487252929.869921
high,106,58.00,left,1487252931.286391
low,64,37.00,right,1487252932.729771
mid,103,56.50,right,1487252934.295331
low,46,28.00,right,1487252935.860715
high,0,5.00,left,1487252937.398515
low,98,54.00,right,1487252938.896602
low,96,53.00,right,1487252940.284511
high,30,20.00,left,1487252941.700469
high,107,58.50,right,1487252943.170434
mid,90,50.00,left,1487252944.626246
high,74,42.00,left,1487252946.191738
mid,88,49.00,left,1487252947.852465
low,18,14.00,left,1487252949.254630
mid,87,48.50,left,1487252950.615409
mid,117,63.50,right,1487252952.248902
high,88,49.00,right,1487252953.582319
mid,26,18.00,left,1487252955.092636
low,107,58.50,right,1487252956.548833
low,119,64.50,left,1487252958.005211
high,75,42.50,right,1487252959.584736
high,22,16.00,left,1487252961.203380
mid,25,17.50,left,1487252962.644619
high,65,37.50,left,1487252964.223932
low,43,26.50,left,1487252965.666511
mid,28,19.00,left,1487252967.082837
low,109,59.50,right,1487252968.756722
mid,45,27.50,right,1487252970.335858
low,108,59.00,right,1487252971.901325
high,14,12.00,left,1487252973.289639
low,3,6.50,left,1487252974.909443
high,110,60.00,right,1487252976.229677
mid,89,49.50,right,1487252977.780523
low,33,21.50,left,1487252979.372655
mid,37,23.50,left,1487252980.773885
high,118,64.00,right,1487252982.230958
low,22,16.00,left,1487252983.592259
mid,64,37.00,right,1487252985.049249
mid,104,57.00,left,1487252986.641687
high,94,52.00,left,1487252988.206418
low,23,16.50,left,1487252989.826224
mid,53,31.50,left,1487252991.269490
low,86,48.00,right,1487252992.725907
mid,47,28.50,left,1487252994.482784
mid,58,34.00,left,1487252995.790311
low,68,39.00,left,1487252997.314861
high,8,9.00,left,1487252998.798919
low,80,45.00,left,1487253000.159475
mid,4,7.00,left,1487253001.738679
high,83,46.50,right,1487253003.290470
high,19,14.50,left,1487253004.705739
high,42,26.00,left,1487253006.258025
high,61,35.50,left,1487253007.687803
low,88,49.00,left,1487253009.090505
mid,59,34.50,left,1487253010.847210
low,6,8.00,left,1487253012.276378
mid,108,59.00,left,1487253013.773856
high,60,35.00,right,1487253015.475258
mid,110,60.00,right,1487253017.066972
high,66,38.00,right,1487253018.686962
low,89,49.50,right,1487253020.047065
mid,95,52.50,right,1487253021.490392
low,101,55.50,right,1487253023.152568
high,55,32.50,left,1487253024.610014
mid,118,64.00,right,1487253026.051650
high,99,54.50,left,1487253027.683637
mid,93,51.50,right,1487253029.127128
low,91,50.50,right,1487253030.788946
mid,24,17.00,left,1487253032.476580
mid,77,43.50,right,1487253033.905712
high,7,8.50,left,1487253035.389415
high,29,19.50,left,1487253036.886283
low,12,11.00,left,1487253038.506077
low,79,44.50,left,1487253039.894441
low,15,12.50,left,1487253041.474359
high,112,61.00,right,1487253043.107325
high,71,40.50,right,1487253044.563473
mid,62,36.00,left,1487253045.951544
high,85,47.50,left,1487253047.421876
low,37,23.50,left,1487253048.987626
mid,109,59.50,left,1487253050.512150
low,34,22.00,left,1487253052.417701
low,14,12.00,left,1487253053.670467
high,62,36.00,left,1487253054.882286
low,116,63.00,right,1487253056.406757
mid,48,29.00,right,1487253057.809372
mid,72,41.00,right,1487253059.319401
high,16,13.00,left,1487253060.830258
low,114,62.00,right,1487253062.259238
high,79,44.50,left,1487253063.987809
low,100,55.00,right,1487253065.239705
mid,30,20.00,left,1487253066.859692
high,34,22.00,left,1487253068.316106
low,19,14.50,left,1487253069.786211
mid,61,35.50,left,1487253071.324485
mid,46,28.00,left,1487253072.685336
high,53,31.50,left,1487253074.223065
mid,51,30.50,left,1487253075.855822
low,11,10.50,left,1487253077.379784
high,69,39.50,left,1487253078.918410
low,112,61.00,right,1487253112.792733
low,21,15.50,left,1487253114.248301
mid,16,13.00,left,1487253115.746418
high,81,45.50,right,1487253117.134842
mid,36,23.00,left,1487253118.673279
high,119,64.50,right,1487253120.048281
low,73,41.50,left,1487253121.491055
high,91,50.50,left,1487253123.028765
mid,100,55.00,right,1487253124.553856
low,95,52.50,right,1487253126.050930
high,114,62.00,right,1487253127.438660
mid,113,61.50,right,1487253129.003534
mid,60,35.00,right,1487253130.528043
mid,65,37.50,left,1487253131.930361
mid,75,42.50,left,1487253133.399902
low,118,64.00,left,1487253134.951646
high,23,16.50,left,1487253136.625442
low,72,41.00,right,1487253138.014180
high,103,56.50,right,1487253139.539060
low,99,54.50,right,1487253141.063198
high,73,41.50,right,1487253142.710407
low,40,25.00,right,1487253144.424812
mid,38,24.00,left,1487253145.635703
high,102,56.00,left,1487253147.037510
low,67,38.50,right,1487253148.615789
mid,81,45.50,left,1487253150.139782
low,0,5.00,left,1487253151.637808
mid,15,12.50,left,1487253153.012352
low,104,57.00,right,1487253154.468072
mid,12,11.00,left,1487253155.951393
high,80,45.00,right,1487253157.394659
low,117,63.50,left,1487253158.742004
mid,11,10.50,left,1487253160.335051
high,2,6.00,left,1487253161.804612
high,104,57.00,right,1487253163.178938
high,115,62.50,right,1487253164.676758
high,35,22.50,right,1487253166.268083
mid,33,21.50,left,1487253167.697864
low,62,36.00,left,1487253169.209481
low,59,34.50,left,1487253170.762467
