object,obj.idx,table,tab.idx,time
low,54,hor,60,1467967599.097565
low,18,hor,60,1467967600.587494
mid,44,hor,60,1467967602.179812
mid,76,hor,60,1467967603.702155
mid,85,hor,60,1467967605.324312
mid,78,hor,60,1467967606.849149
low,7,hor,60,1467967608.271516
high,21,hor,60,1467967609.662310
high,55,hor,60,1467967611.150699
high,23,hor,60,1467967612.707832
low,31,hor,60,1467967614.165711
high,13,hor,60,1467967615.657625
low,76,hor,60,1467967617.085903
mid,84,hor,60,1467967618.576120
low,27,hor,60,1467967620.132846
low,42,hor,60,1467967621.524358
high,119,hor,60,1467967623.115052
mid,119,hor,60,1467967624.535749
mid,7,hor,60,1467967626.094127
low,50,hor,60,1467967627.586565
high,101,hor,60,1467967629.177609
mid,40,hor,60,1467967630.636329
high,69,hor,60,1467967632.190855
high,85,hor,60,1467967633.751147
low,95,hor,60,1467967635.341699
high,26,hor,60,1467967636.796683
mid,63,hor,60,1467967638.320738
high,67,hor,60,1467967639.844029
high,51,hor,60,1467967641.400025
mid,51,hor,60,1467967642.792550
mid,10,hor,60,1467967644.314679
low,56,hor,60,1467967645.770091
high,112,hor,60,1467967647.290006
low,48,hor,60,1467967648.845714
mid,101,hor,60,1467967650.303098
low,10,hor,60,1467967651.760393
mid,65,hor,60,1467967653.183486
low,69,hor,60,1467967654.603610
high,117,hor,60,1467967656.125785
mid,28,hor,60,1467967657.615098
low,28,hor,60,1467967659.109295
high,77,hor,60,1467967660.529530
high,8,hor,60,1467967661.985766
mid,68,hor,60,1467967663.508603
high,54,hor,60,1467967664.964389
low,39,hor,60,1467967666.421266
low,109,hor,60,1467967668.012476
mid,82,hor,60,1467967669.601695
high,29,hor,60,1467967671.126017
low,67,hor,60,1467967672.615370
mid,64,hor,60,1467967674.069707
high,104,hor,60,1467967675.491198
mid,71,hor,60,1467967677.083783
high,83,hor,60,1467967678.541183
low,103,hor,60,1467967679.935209
mid,52,hor,60,1467967681.552782
low,63,hor,60,1467967682.976669
mid,32,hor,60,1467967684.533103
high,94,hor,60,1467967686.097725
low,8,hor,60,1467967687.686052
low,53,hor,60,1467967689.112909
high,73,hor,60,1467967690.571114
mid,12,hor,60,1467967691.993982
mid,74,hor,60,1467967693.551333
high,44,hor,60,1467967695.103180
low,92,hor,60,1467967696.661057
low,23,hor,60,1467967698.249561
mid,14,hor,60,1467967699.805904
high,28,hor,60,1467967701.260753
high,6,hor,60,1467967702.685427
mid,86,hor,60,1467967704.207183
low,93,hor,60,1467967705.797570
high,62,hor,60,1467967707.317532
low,70,hor,60,1467967708.807004
high,32,hor,60,1467967710.263073
mid,97,hor,60,1467967711.783074
mid,21,hor,60,1467967713.371525
high,58,hor,60,1467967714.794944
low,111,hor,60,1467967716.219785
low,96,hor,60,1467967717.711100
mid,93,hor,60,1467967719.136640
low,65,hor,60,1467967720.725309
mid,18,hor,60,1467967722.247636
high,42,hor,60,1467967723.839452
low,101,hor,60,1467967725.265283
mid,19,hor,60,1467967726.855632
mid,5,hor,60,1467967728.379139
high,52,hor,60,1467967729.905336
mid,56,hor,60,1467967731.360056
low,114,hor,60,1467967732.851415
high,40,hor,60,1467967734.408127
high,81,hor,60,1467967735.897291
low,87,hor,60,1467967737.455183
low,107,hor,60,1467967739.041442
high,33,hor,60,1467967740.496711
mid,77,hor,60,1467967741.951551
low,79,hor,60,1467967743.374601
low,49,hor,60,1467967744.766429
high,19,hor,60,1467967746.319876
mid,91,hor,60,1467967747.808156
mid,17,hor,60,1467967749.296240
mid,80,hor,60,1467967750.884355
low,80,hor,60,1467967752.475935
low,46,hor,60,1467967753.997450
high,97,hor,60,1467967755.419875
high,65,hor,60,1467967757.008888
high,38,hor,60,1467967758.499053
mid,33,hor,60,1467967759.988305
high,109,hor,60,1467967761.547271
mid,99,hor,60,1467967762.972003
high,61,hor,60,1467967764.527124
mid,59,hor,60,1467967765.981773
mid,69,hor,60,1467967767.402671
high,108,hor,60,1467967768.892949
mid,70,hor,60,1467967770.415823
low,38,hor,60,1467967771.839123
low,33,hor,60,1467967773.394627
high,64,hor,60,1467967774.950702
low,12,hor,60,1467967776.374643
low,102,hor,60,1467967777.799023
high,11,hor,60,1467967811.505729
high,47,hor,60,1467967813.094497
high,5,hor,60,1467967814.649389
low,108,hor,60,1467967816.076085
low,81,hor,60,1467967817.596288
mid,105,hor,60,1467967819.149731
high,43,hor,60,1467967820.704046
mid,48,hor,60,1467967822.192848
low,34,hor,60,1467967823.748834
mid,61,hor,60,1467967825.306358
low,91,hor,60,1467967826.895807
mid,23,hor,60,1467967828.287778
high,113,hor,60,1467967829.743556
mid,87,hor,60,1467967831.332856
low,82,hor,60,1467967832.889661
mid,34,hor,60,1467967834.344547
mid,118,hor,60,1467967835.867073
low,51,hor,60,1467967837.422703
low,115,hor,60,1467967839.013516
mid,57,hor,60,1467967840.500797
high,107,hor,60,1467967842.059155
high,90,hor,60,1467967843.517956
low,5,hor,60,1467967844.905514
high,68,hor,60,1467967846.364604
mid,109,hor,60,1467967847.922563
high,87,hor,60,1467967849.447159
low,32,hor,60,1467967850.941192
mid,89,hor,60,1467967852.395680
high,70,hor,60,1467967853.956011
low,83,hor,60,1467967855.509749
mid,26,hor,60,1467967856.970147
mid,42,hor,60,1467967858.525628
low,94,hor,60,1467967859.918511
high,71,hor,60,1467967861.505797
low,43,hor,60,1467967863.029164
high,46,hor,60,1467967864.623408
mid,104,hor,60,1467967866.147149
low,61,hor,60,1467967867.738205
mid,58,hor,60,1467967869.231163
mid,75,hor,60,1467967870.750365
high,75,hor,60,1467967872.237402
high,111,hor,60,1467967873.694457
high,118,hor,60,1467967875.252732
mid,117,hor,60,1467967876.709221
low,97,hor,60,1467967878.131680
low,84,hor,60,1467967879.588764
low,4,hor,60,1467967881.075727
high,80,hor,60,1467967882.534460
mid,3,hor,60,1467967883.988781
mid,108,hor,60,1467967885.444233
high,60,hor,60,1467967886.870280
mid,36,hor,60,1467967888.327637
low,57,hor,60,1467967889.818505
low,22,hor,60,1467967891.308842
low,6,hor,60,1467967892.761581
high,31,hor,60,1467967894.216581
low,16,hor,60,1467967895.835515
high,116,hor,60,1467967897.291602
mid,25,hor,60,1467967898.846358
high,56,hor,60,1467967900.398600
mid,29,hor,60,1467967901.851796
low,41,hor,60,1467967903.438873
high,79,hor,60,1467967904.929060
mid,50,hor,60,1467967906.382874
high,37,hor,60,1467967907.937754
high,86,hor,60,1467967909.492210
high,72,hor,60,1467967911.012342
low,116,hor,60,1467967912.570855
mid,81,hor,60,1467967914.091063
low,66,hor,60,1467967915.682298
mid,103,hor,60,1467967917.102073
low,2,hor,60,1467967918.562859
low,40,hor,60,1467967919.956700
low,0,hor,60,1467967921.547264
mid,106,hor,60,1467967923.069941
high,27,hor,60,1467967924.560757
mid,49,hor,60,1467967926.016144
high,41,hor,60,1467967927.473516
high,93,hor,60,1467967929.062308
low,110,hor,60,1467967930.484303
mid,62,hor,60,1467967931.942644
high,17,hor,60,1467967933.499898
low,119,hor,60,1467967935.061383
mid,53,hor,60,1467967936.648022
high,49,hor,60,1467967938.070303
low,72,hor,60,1467967939.558539
low,44,hor,60,1467967941.145764
high,92,hor,60,1467967942.672592
low,86,hor,60,1467967944.129812
mid,2,hor,60,1467967945.654188
mid,72,hor,60,1467967947.242898
mid,66,hor,60,1467967948.701335
