stimulus,angle,response,time
111,25.50,right,1478596911.684535
6,-27.00,left,1478596913.169590
116,28.00,right,1478596914.599502
15,-22.50,left,1478596916.016295
19,-20.50,left,1478596917.514405
92,16.00,right,1478596918.903620
49,-5.50,left,1478596920.660136
117,28.50,right,1478596921.912531
72,6.00,right,1478596923.872914
41,-9.50,left,1478596925.044303
32,-14.00,left,1478596926.446425
11,-24.50,left,1478596928.039540
73,6.50,right,1478596929.523919
28,-16.00,left,1478596931.280577
84,12.00,right,1478596932.750536
43,-8.50,left,1478596934.480078
98,19.00,right,1478596935.610229
34,-13.00,left,1478596937.244145
112,26.00,right,1478596938.646222
57,-1.50,left,1478596940.169528
107,23.50,right,1478596941.639641
31,-14.50,left,1478596943.055484
20,-20.00,left,1478596944.662728
69,4.50,right,1478596946.432417
78,9.00,right,1478596947.847723
30,-15.00,left,1478596949.250723
22,-19.00,left,1478596950.775390
99,19.50,right,1478596952.287462
60,0.00,left,1478596953.785215
54,-3.00,left,1478596955.242117
58,-1.00,left,1478596956.726030
51,-4.50,left,1478596958.387419
103,21.50,right,1478596959.694491
47,-6.50,left,1478596961.287927
71,5.50,right,1478596962.921979
1,-29.50,left,1478596964.297142
25,-17.50,left,1478596965.591570
46,-7.00,left,1478596967.007576
97,18.50,right,1478596968.546201
63,1.50,left,1478596970.180333
109,24.50,right,1478596971.460028
35,-12.50,left,1478596973.094616
18,-21.00,left,1478596974.360728
82,11.00,right,1478596975.790742
5,-27.50,left,1478596977.505391
65,2.50,right,1478596979.180047
36,-12.00,left,1478596980.676382
114,27.00,right,1478596982.160459
37,-11.50,left,1478596983.549451
105,22.50,right,1478596985.033628
8,-26.00,left,1478596986.516977
66,3.00,right,1478596988.218817
33,-13.50,left,1478596989.444153
101,20.50,right,1478596990.927483
17,-21.50,left,1478596992.384049
102,21.00,right,1478596993.854729
13,-23.50,left,1478596995.229732
74,7.00,right,1478596996.631687
40,-10.00,left,1478596998.114647
94,17.00,right,1478596999.666482
96,18.00,right,1478597001.082793
56,-2.00,left,1478597002.716584
89,14.50,right,1478597004.146752
81,10.50,right,1478597005.520724
113,26.50,right,1478597007.032126
91,15.50,right,1478597008.570531
44,-8.00,left,1478597010.067952
0,-30.00,left,1478597011.498105
62,1.00,right,1478597012.955811
50,-5.00,left,1478597014.357407
90,15.00,right,1478597015.923961
100,20.00,right,1478597017.271927
83,11.50,right,1478597018.701087
52,-4.00,left,1478597020.171527
38,-11.00,left,1478597021.805519
14,-23.00,left,1478597023.356557
118,29.00,right,1478597024.853861
119,29.50,right,1478597026.487838
53,-3.50,left,1478597028.216084
26,-17.00,left,1478597029.278007
70,5.00,right,1478597030.965387
7,-26.50,left,1478597032.299952
85,12.50,right,1478597033.647488
45,-7.50,left,1478597035.253602
42,-9.00,left,1478597036.723809
2,-29.00,left,1478597038.166943
39,-10.50,left,1478597039.690137
115,27.50,right,1478597041.201143
88,14.00,right,1478597042.739517
24,-18.00,left,1478597044.441044
86,13.00,left,1478597045.924789
10,-25.00,left,1478597047.503583
23,-18.50,left,1478597048.920260
4,-28.00,left,1478597050.309368
77,8.50,right,1478597051.888779
67,3.50,right,1478597053.562784
61,0.50,right,1478597055.359459
59,-0.50,right,1478597056.489105
3,-28.50,left,1478597058.053762
12,-24.00,left,1478597059.360111
16,-22.00,left,1478597060.952884
87,13.50,right,1478597062.314465
75,7.50,right,1478597063.757583
80,10.00,right,1478597065.268105
104,22.00,right,1478597066.928679
68,4.00,right,1478597068.466296
76,8.00,right,1478597070.154004
110,25.00,right,1478597071.706082
9,-25.50,left,1478597073.121044
95,17.50,right,1478597074.645297
48,-6.00,left,1478597076.033759
108,24.00,right,1478597077.599183
64,2.00,left,1478597079.137473
93,16.50,right,1478597080.661868
106,23.00,right,1478597082.062999
27,-16.50,left,1478597083.777830
55,-2.50,left,1478597085.520175
29,-15.50,left,1478597086.895119
79,9.50,right,1478597088.433191
21,-19.50,left,1478597089.916327
