stimulus,angle,response,time
26,-17.00,left,1478679237.143527
0,-30.00,left,1478679238.559374
99,19.50,right,1478679240.518828
46,-7.00,left,1478679241.621042
102,21.00,left,1478679243.363346
29,-15.50,left,1478679244.520918
84,12.00,left,1478679246.058953
4,-28.00,left,1478679247.611020
41,-9.50,left,1478679249.108636
98,19.00,left,1478679250.687329
78,9.00,left,1478679251.871249
77,8.50,left,1478679253.505047
82,11.00,left,1478679254.962193
118,29.00,left,1478679256.609852
100,20.00,left,1478679257.985118
19,-20.50,left,1478679259.537622
67,3.50,left,1478679261.143886
66,3.00,left,1478679262.859463
11,-24.50,left,1478679264.180599
79,9.50,left,1478679265.814776
13,-23.50,left,1478679267.243641
21,-19.50,left,1478679268.618456
59,-0.50,left,1478679270.226138
43,-8.50,left,1478679271.656156
108,24.00,right,1478679273.398732
52,-4.00,left,1478679274.730446
65,2.50,left,1478679276.173125
73,6.50,left,1478679277.752671
49,-5.50,left,1478679279.372350
74,7.00,left,1478679281.073687
64,2.00,left,1478679282.380259
104,22.00,right,1478679284.217722
23,-18.50,left,1478679285.211706
107,23.50,right,1478679287.226299
62,1.00,left,1478679288.138178
48,-6.00,left,1478679289.553416
42,-9.00,left,1478679290.969519
45,-7.50,left,1478679292.521630
30,-15.00,left,1478679294.045693
1,-29.50,left,1478679295.556693
112,26.00,right,1478679297.272346
94,17.00,left,1478679298.729474
68,4.00,left,1478679300.145100
5,-27.50,left,1478679301.451722
76,8.00,left,1478679303.180473
20,-20.00,left,1478679304.596551
92,16.00,left,1478679306.489348
33,-13.50,left,1478679307.469385
91,15.50,left,1478679309.143841
9,-25.50,left,1478679310.355817
87,13.50,left,1478679312.232818
71,5.50,left,1478679313.648503
12,-24.00,left,1478679314.792329
38,-11.00,left,1478679316.343671
86,13.00,right,1478679318.427734
97,18.50,right,1478679319.694245
10,-25.00,left,1478679320.824546
119,29.50,right,1478679322.363366
3,-28.50,left,1478679323.587883
40,-10.00,left,1478679325.030193
57,-1.50,left,1478679326.716708
90,15.00,left,1478679328.744749
25,-17.50,left,1478679329.765480
81,10.50,left,1478679331.562197
95,17.50,right,1478679332.909760
72,6.00,left,1478679334.175102
116,28.00,right,1478679335.672847
93,16.50,left,1478679337.211285
8,-26.00,left,1478679338.912642
27,-16.50,left,1478679340.192726
47,-6.50,left,1478679341.812731
110,25.00,right,1478679343.446233
14,-23.00,left,1478679344.780667
51,-4.50,left,1478679346.360231
6,-27.00,left,1478679347.640313
61,0.50,left,1478679349.328986
54,-3.00,left,1478679350.486778
44,-8.00,left,1478679351.875781
55,-2.50,left,1478679353.442379
31,-14.50,left,1478679354.859275
114,27.00,right,1478679356.519221
34,-13.00,left,1478679357.963337
111,25.50,right,1478679359.641530
50,-5.00,left,1478679361.220464
39,-10.50,left,1478679362.473419
89,14.50,right,1478679364.433163
70,5.00,left,1478679365.467242
36,-12.00,left,1478679367.222379
60,0.00,left,1478679368.638534
24,-18.00,left,1478679370.285274
109,24.50,right,1478679371.973831
37,-11.50,left,1478679373.158373
113,26.50,right,1478679374.710098
63,1.50,left,1478679376.221521
28,-16.00,left,1478679377.677496
80,10.00,right,1478679379.311009
69,4.50,left,1478679381.162898
106,23.00,right,1478679382.224597
85,12.50,left,1478679383.708653
103,21.50,right,1478679385.668110
105,22.50,right,1478679386.934016
88,14.00,left,1478679388.635254
22,-19.00,left,1478679390.159439
96,18.00,right,1478679391.480617
15,-22.50,left,1478679393.086998
75,7.50,right,1478679394.883423
35,-12.50,left,1478679396.202913
16,-22.00,left,1478679397.510011
56,-2.00,left,1478679399.102771
117,28.50,right,1478679400.614267
101,20.50,right,1478679402.029979
18,-21.00,left,1478679403.405252
53,-3.50,left,1478679405.039245
7,-26.50,left,1478679406.469044
83,11.50,right,1478679408.579339
58,-1.00,left,1478679409.369047
17,-21.50,left,1478679410.731171
32,-14.00,left,1478679412.255341
2,-29.00,left,1478679413.658106
115,27.50,right,1478679415.236935
