object,stimulus,angle,response,time
low,37,23.50,right,1473411542.586150
mid,63,36.50,right,1473411623.767569
low,19,14.50,left,1473411625.220385
mid,18,14.00,left,1473411626.660109
low,33,21.50,right,1473411628.209988
high,4,7.00,left,1473411629.634112
mid,60,35.00,right,1473411631.059319
high,97,53.50,right,1473411632.471318
high,116,63.00,right,1473411633.881440
mid,113,61.50,right,1473411635.319881
high,50,30.00,right,1473411636.813056
low,12,11.00,left,1473411638.292394
mid,41,25.50,right,1473411639.856292
high,29,19.50,right,1473411641.266408
mid,10,10.00,left,1473411642.760997
high,115,62.50,right,1473411644.280592
low,26,18.00,left,1473411645.886041
high,13,11.50,left,1473411647.422185
high,118,64.00,right,1473411648.792538
low,103,56.50,right,1473411650.151129
low,27,18.50,left,1473411651.740466
mid,32,21.00,right,1473411653.291194
low,111,60.50,right,1473411654.619318
mid,39,24.50,left,1473411656.167112
low,44,27.00,left,1473411657.621830
mid,46,28.00,left,1473411659.128560
low,68,39.00,right,1473411660.743893
low,97,53.50,right,1473411662.100947
low,2,6.00,left,1473411663.623081
high,74,42.00,right,1473411665.104578
high,33,21.50,left,1473411666.734220
mid,105,57.50,right,1473411668.145758
high,57,33.50,right,1473411669.831252
mid,71,40.50,right,1473411671.243187
high,85,47.50,right,1473411672.614106
mid,101,55.50,right,1473411674.230584
low,107,58.50,right,1473411675.683772
low,54,32.00,right,1473411677.220929
mid,67,38.50,right,1473411678.689863
high,65,37.50,right,1473411680.183521
high,106,58.00,right,1473411681.666480
low,32,21.00,left,1473411683.300083
mid,25,17.50,left,1473411684.670384
mid,12,11.00,left,1473411686.124699
low,35,22.50,left,1473411687.551109
high,93,51.50,right,1473411689.127765
mid,77,43.50,right,1473411690.554366
high,10,10.00,left,1473411692.089753
mid,84,47.00,right,1473411693.610692
mid,86,48.00,right,1473411695.158373
high,109,59.50,right,1473411696.487450
low,18,14.00,left,1473411697.927312
low,0,5.00,left,1473411699.395478
low,14,12.00,left,1473411700.933082
mid,88,49.00,right,1473411702.429086
low,94,52.00,right,1473411703.801024
mid,90,50.00,right,1473411705.198381
high,26,18.00,left,1473411706.773575
high,43,26.50,right,1473411708.243278
high,54,32.00,right,1473411709.845542
low,22,16.00,left,1473411711.406297
low,23,16.50,left,1473411712.816354
high,64,37.00,right,1473411714.378717
high,76,43.00,right,1473411715.816069
mid,38,24.00,left,1473411717.390591
high,70,40.00,right,1473411718.965016
mid,78,44.00,right,1473411720.294012
low,20,15.00,left,1473411721.885396
low,102,56.00,right,1473411723.173097
mid,52,31.00,left,1473411724.695491
mid,33,21.50,left,1473411726.231326
high,9,9.50,left,1473411727.683659
mid,61,35.50,right,1473411729.148304
low,90,50.00,right,1473411730.629266
high,34,22.00,left,1473411732.096426
mid,51,30.50,left,1473411733.590791
high,56,33.00,left,1473411735.468666
low,40,25.00,right,1473411736.619100
mid,30,20.00,left,1473411738.032567
low,59,34.50,right,1473411739.416189
high,21,15.50,left,1473411740.759665
high,72,41.00,right,1473411742.269365
low,13,11.50,left,1473411743.804655
mid,74,42.00,right,1473411745.216528
high,35,22.50,left,1473411746.587246
low,49,29.50,right,1473411748.106878
mid,102,56.00,right,1473411749.572752
high,105,57.50,right,1473411751.054075
high,32,21.00,left,1473411752.575228
low,86,48.00,right,1473411754.172677
mid,64,37.00,right,1473411755.788312
low,30,20.00,left,1473411757.254576
high,110,60.00,right,1473411758.746763
mid,116,63.00,right,1473411760.157718
mid,110,60.00,right,1473411761.623470
low,42,26.00,left,1473411763.212157
mid,85,47.50,right,1473411764.679032
high,48,29.00,left,1473411766.296006
high,17,13.50,left,1473411767.707189
low,36,23.00,left,1473411769.311009
low,16,13.00,left,1473411770.873329
mid,99,54.50,right,1473411772.271125
low,83,46.50,right,1473411773.724378
mid,59,34.50,right,1473411775.326877
high,2,6.00,left,1473411776.848339
low,11,10.50,left,1473411778.261356
high,28,19.00,left,1473411779.810970
mid,118,64.00,right,1473411781.332610
low,62,36.00,right,1473411782.732531
mid,11,10.50,left,1473411784.186120
high,62,36.00,right,1473411785.776295
low,53,31.50,right,1473411787.312411
low,63,36.50,right,1473411788.752599
high,15,12.50,left,1473411790.328493
mid,72,41.00,right,1473411791.848721
mid,36,23.00,left,1473411793.411287
low,47,28.50,left,1473411794.889757
high,101,55.50,right,1473411796.344730
high,37,23.50,left,1473411797.865784
mid,97,53.50,right,1473411799.429460
high,22,16.00,right,1473411833.250646
low,88,49.00,right,1473411834.607815
mid,92,51.00,right,1473411836.100503
mid,24,17.00,left,1473411837.525118
mid,58,34.00,right,1473411838.950838
high,96,53.00,right,1473411840.459959
high,98,54.00,right,1473411841.940141
low,3,6.50,left,1473411843.419234
low,96,53.00,right,1473411844.856978
high,108,59.00,right,1473411846.353490
mid,40,25.00,left,1473411848.188871
low,78,44.00,right,1473411849.507144
high,69,39.50,right,1473411851.068334
mid,81,45.50,right,1473411852.507225
low,34,22.00,left,1473411854.027850
high,58,34.00,left,1473411855.494034
high,1,5.50,left,1473411856.878726
low,45,27.50,left,1473411858.415693
high,52,31.00,left,1473411859.879966
mid,91,50.50,right,1473411861.292132
mid,42,26.00,left,1473411862.813716
low,104,57.00,right,1473411864.349936
mid,82,46.00,right,1473411865.871654
low,115,62.50,right,1473411867.310350
low,74,42.00,right,1473411868.760478
low,98,54.00,right,1473411870.157538
mid,2,6.00,left,1473411871.786787
high,24,17.00,left,1473411873.115543
mid,94,52.00,right,1473411874.703262
low,5,7.50,left,1473411876.114837
high,68,39.00,right,1473411877.693951
high,77,43.50,right,1473411879.231981
low,50,30.00,right,1473411880.740357
mid,80,45.00,right,1473411882.221939
mid,57,33.50,right,1473411883.661643
high,92,51.00,right,1473411885.101701
high,51,30.50,right,1473411886.567861
high,111,60.50,right,1473411888.046674
low,10,10.00,left,1473411889.649568
low,24,17.00,left,1473411891.032369
mid,47,28.50,left,1473411892.580362
low,25,17.50,left,1473411894.075109
mid,119,64.50,right,1473411895.555436
high,53,31.50,left,1473411897.103860
mid,111,60.50,right,1473411898.626056
high,63,36.50,left,1473411900.133081
low,119,64.50,right,1473411901.572059
mid,75,42.50,left,1473411903.301007
low,7,8.50,left,1473411904.658037
high,19,14.50,left,1473411906.192375
low,99,54.50,right,1473411907.743692
low,60,35.00,right,1473411909.294087
mid,79,44.50,right,1473411910.816342
mid,109,59.50,right,1473411912.254535
high,61,35.50,left,1473411913.775915
mid,4,7.00,left,1473411915.242203
high,67,38.50,right,1473411916.941174
low,15,12.50,left,1473411918.394223
mid,76,43.00,right,1473411919.847365
high,14,12.00,left,1473411921.450531
mid,45,27.50,left,1473411922.987316
high,23,16.50,left,1473411924.427323
low,118,64.00,right,1473411926.006161
mid,5,7.50,left,1473411927.582888
high,44,27.00,right,1473411929.185449
mid,27,18.50,left,1473411930.707433
mid,108,59.00,right,1473411932.049428
low,1,5.50,left,1473411933.431542
high,49,29.50,left,1473411934.923709
low,28,19.00,left,1473411936.392297
