object,obj.idx,table,tab.idx,time
NA,0,hor,12,1474637440.060009
NA,0,hor,73,1474637441.480992
NA,0,hor,109,1474637443.071262
NA,0,hor,34,1474637444.593830
NA,0,hor,93,1474637446.052263
NA,0,hor,75,1474637447.614870
NA,0,hor,2,1474637449.106328
NA,0,hor,107,1474637450.565874
NA,0,hor,42,1474637452.154016
NA,0,hor,52,1474637453.646166
NA,0,hor,95,1474637455.101484
NA,0,hor,102,1474637456.527541
NA,0,hor,27,1474637457.985204
NA,0,hor,18,1474637459.448598
NA,0,hor,65,1474637460.943599
NA,0,hor,113,1474637462.400105
NA,0,hor,63,1474637463.821769
NA,0,hor,112,1474637465.211920
NA,0,hor,31,1474637466.799109
NA,0,hor,35,1474637468.354514
NA,0,hor,104,1474637469.908822
NA,0,hor,44,1474637471.496793
NA,0,hor,79,1474637472.955058
NA,0,hor,92,1474637474.509279
NA,0,hor,67,1474637475.967054
NA,0,hor,97,1474637477.457337
NA,0,hor,21,1474637478.914036
NA,0,hor,36,1474637480.500539
NA,0,hor,88,1474637482.057767
NA,0,hor,4,1474637483.644002
NA,0,hor,99,1474637485.167346
NA,0,hor,103,1474637486.590265
NA,0,hor,28,1474637488.050689
NA,0,hor,1,1474637489.476568
NA,0,hor,7,1474637491.065044
NA,0,hor,15,1474637492.617307
NA,0,hor,94,1474637494.173521
NA,0,hor,68,1474637495.692795
NA,0,hor,111,1474637497.249216
NA,0,hor,66,1474637498.705776
NA,0,hor,98,1474637500.126615
NA,0,hor,108,1474637501.614303
NA,0,hor,19,1474637503.138632
NA,0,hor,62,1474637504.629213
NA,0,hor,48,1474637506.216346
NA,0,hor,39,1474637507.740595
NA,0,hor,100,1474637509.328263
NA,0,hor,53,1474637510.916057
NA,0,hor,57,1474637512.373796
NA,0,hor,29,1474637513.894987
NA,0,hor,8,1474637515.352748
NA,0,hor,81,1474637516.875648
NA,0,hor,32,1474637518.331820
NA,0,hor,5,1474637519.822010
NA,0,hor,85,1474637521.245731
NA,0,hor,80,1474637522.672260
NA,0,hor,16,1474637524.125166
NA,0,hor,14,1474637525.714144
NA,0,hor,72,1474637527.140275
NA,0,hor,74,1474637528.662832
NA,0,hor,64,1474637530.117986
NA,0,hor,61,1474637531.637493
NA,0,hor,82,1474637533.059451
NA,0,hor,17,1474637534.647945
NA,0,hor,116,1474637536.134955
NA,0,hor,49,1474637537.592809
NA,0,hor,22,1474637539.080605
NA,0,hor,59,1474637540.631472
NA,0,hor,50,1474637542.089087
NA,0,hor,91,1474637543.678904
NA,0,hor,110,1474637545.242232
NA,0,hor,24,1474637546.762165
NA,0,hor,77,1474637548.252230
NA,0,hor,87,1474637549.673268
NA,0,hor,10,1474637551.225297
NA,0,hor,96,1474637552.747994
NA,0,hor,89,1474637554.341863
NA,0,hor,38,1474637555.896624
NA,0,hor,0,1474637557.352767
NA,0,hor,54,1474637558.878398
NA,0,hor,101,1474637560.339011
NA,0,hor,9,1474637561.895477
NA,0,hor,11,1474637563.316593
NA,0,hor,3,1474637564.805530
NA,0,hor,45,1474637566.261970
NA,0,hor,114,1474637567.654115
NA,0,hor,69,1474637569.247466
NA,0,hor,118,1474637570.640195
NA,0,hor,37,1474637572.094598
NA,0,hor,25,1474637573.516241
NA,0,hor,47,1474637574.976812
NA,0,hor,51,1474637576.565206
NA,0,hor,26,1474637578.086349
NA,0,hor,13,1474637579.543758
NA,0,hor,20,1474637581.001026
NA,0,hor,83,1474637582.451530
NA,0,hor,90,1474637583.976155
NA,0,hor,115,1474637585.504321
NA,0,hor,55,1474637587.064702
NA,0,hor,40,1474637588.588594
NA,0,hor,41,1474637590.175625
NA,0,hor,78,1474637591.632333
NA,0,hor,84,1474637593.122920
NA,0,hor,58,1474637594.710134
NA,0,hor,71,1474637596.132444
NA,0,hor,6,1474637597.589885
NA,0,hor,105,1474637599.047553
NA,0,hor,43,1474637600.541018
NA,0,hor,56,1474637602.002755
NA,0,hor,23,1474637603.523786
NA,0,hor,70,1474637605.014977
NA,0,hor,106,1474637606.541339
NA,0,hor,76,1474637608.034755
NA,0,hor,46,1474637609.455692
NA,0,hor,60,1474637611.009962
NA,0,hor,119,1474637612.435549
NA,0,hor,86,1474637613.959117
NA,0,hor,30,1474637615.385333
NA,0,hor,33,1474637616.874073
NA,0,hor,117,1474637618.464184
