stimulus,angle,response,time
6,-27.00,right,1476349196.960537
82,11.00,right,1476349264.034217
103,21.50,right,1476349265.504666
102,21.00,right,1476349266.975169
84,12.00,right,1476349268.595527
70,5.00,left,1476349270.311138
17,-21.50,left,1476349271.781701
100,20.00,right,1476349273.224242
118,29.00,right,1476349274.639859
107,23.50,right,1476349276.124097
92,16.00,right,1476349277.730000
95,17.50,right,1476349279.118397
9,-25.50,left,1476349280.725283
81,10.50,right,1476349282.344700
59,-0.50,left,1476349284.073880
15,-22.50,left,1476349285.366875
45,-7.50,left,1476349286.782482
101,20.50,right,1476349288.279695
89,14.50,right,1476349289.831100
104,22.00,right,1476349291.314639
74,7.00,right,1476349292.948094
77,8.50,right,1476349294.268565
7,-26.50,left,1476349295.805444
2,-29.00,left,1476349297.329824
25,-17.50,left,1476349298.812370
60,0.00,left,1476349300.486389
75,7.50,right,1476349301.834151
30,-15.00,left,1476349303.386307
47,-6.50,left,1476349304.774746
63,1.50,left,1476349306.625319
5,-27.50,left,1476349307.863448
98,19.00,right,1476349309.279353
52,-4.00,left,1476349311.212103
114,27.00,right,1476349312.491697
44,-8.00,left,1476349313.757330
37,-11.50,left,1476349315.213234
21,-19.50,left,1476349316.642731
61,0.50,left,1476349318.153250
36,-12.00,left,1476349319.732500
116,28.00,right,1476349321.298754
32,-14.00,left,1476349322.782991
80,10.00,right,1476349324.485398
28,-16.00,left,1476349325.752079
12,-24.00,left,1476349327.181861
71,5.50,right,1476349328.815463
79,9.50,right,1476349330.270886
19,-20.50,left,1476349331.836323
64,2.00,right,1476349333.496982
86,13.00,right,1476349334.845019
33,-13.50,left,1476349336.193411
111,25.50,right,1476349337.554965
119,29.50,right,1476349339.134405
115,27.50,right,1476349340.633240
3,-28.50,left,1476349342.226893
8,-26.00,left,1476349343.764967
67,3.50,left,1476349345.453080
90,15.00,right,1476349346.827751
31,-14.50,left,1476349348.297309
117,28.50,right,1476349349.617976
0,-30.00,left,1476349351.224175
53,-3.50,left,1476349352.748898
108,24.00,right,1476349354.437530
66,3.00,right,1476349356.017000
57,-1.50,left,1476349357.650729
91,15.50,right,1476349358.971113
87,13.50,right,1476349360.482600
35,-12.50,left,1476349361.748950
11,-24.50,left,1476349363.124111
73,6.50,right,1476349364.812134
96,18.00,right,1476349366.146921
20,-20.00,left,1476349367.754043
88,14.00,right,1476349369.224541
97,18.50,right,1476349370.694426
16,-22.00,left,1476349372.206008
76,8.00,right,1476349373.893913
105,22.50,right,1476349375.268740
39,-10.50,left,1476349376.739451
72,6.00,right,1476349378.264239
56,-2.00,right,1476349380.264550
22,-19.00,left,1476349381.558452
24,-18.00,left,1476349383.042626
41,-9.50,left,1476349384.498841
62,1.00,right,1476349386.377457
48,-6.00,left,1476349387.589026
69,4.50,right,1476349388.990869
1,-29.50,left,1476349390.297857
94,17.00,right,1476349391.686414
43,-8.50,left,1476349393.116073
42,-9.00,left,1476349394.627391
50,-5.00,left,1476349396.328826
34,-13.00,left,1476349397.785202
13,-23.50,left,1476349399.282919
65,2.50,left,1476349400.943313
106,23.00,right,1476349402.113645
54,-3.00,left,1476349403.774956
78,9.00,right,1476349405.177639
29,-15.50,left,1476349406.553044
55,-2.50,left,1476349408.186280
4,-28.00,left,1476349409.519634
113,26.50,right,1476349410.881163
18,-21.00,left,1476349412.486827
49,-5.50,left,1476349414.160362
99,19.50,right,1476349415.672110
93,16.50,right,1476349417.237782
14,-23.00,left,1476349418.734838
110,25.00,right,1476349420.232030
85,12.50,right,1476349421.770872
58,-1.00,right,1476349423.540821
26,-17.00,left,1476349424.902134
38,-11.00,left,1476349426.400475
46,-7.00,left,1476349427.952341
23,-18.50,left,1476349429.588078
27,-16.50,left,1476349431.085158
109,24.50,right,1476349432.528180
68,4.00,right,1476349434.284530
51,-4.50,left,1476349435.891769
83,11.50,right,1476349437.321052
10,-25.00,left,1476349438.736811
40,-10.00,left,1476349440.247314
112,26.00,right,1476349441.663334
