object,stimulus,angle,response,time
low,39,24.50,right,1479135107.866860
mid,107,58.50,left,1479135109.187113
mid,85,47.50,left,1479135110.889168
high,86,48.00,left,1479135112.114148
high,4,7.00,right,1479135113.570554
low,106,58.00,left,1479135114.972111
high,102,56.00,left,1479135116.592606
low,62,36.00,left,1479135118.049835
mid,62,36.00,right,1479135119.710585
low,65,37.50,left,1479135121.126349
high,0,5.00,right,1479135122.718802
mid,102,56.00,left,1479135124.080384
low,26,18.00,right,1479135125.780642
high,76,43.00,left,1479135127.305039
high,113,61.50,left,1479135128.652443
mid,75,42.50,left,1479135130.149966
mid,97,53.50,left,1479135131.579629
high,87,48.50,left,1479135133.009579
mid,35,22.50,right,1479135134.710913
low,24,17.00,right,1479135136.044661
low,36,23.00,right,1479135137.406581
mid,49,29.50,left,1479135138.889124
low,83,46.50,left,1479135140.373052
high,38,24.00,right,1479135142.060167
high,51,30.50,right,1479135143.476014
low,8,9.00,right,1479135145.108065
high,35,22.50,right,1479135146.714421
low,51,30.50,right,1479135148.143363
mid,41,25.50,right,1479135149.722847
mid,76,43.00,left,1479135151.138646
high,25,17.50,right,1479135152.772509
low,86,48.00,left,1479135154.255878
mid,57,33.50,left,1479135155.793673
high,61,35.50,left,1479135157.209622
low,81,45.50,left,1479135158.720481
mid,67,38.50,left,1479135160.136281
mid,92,51.00,left,1479135161.729847
low,80,45.00,left,1479135163.173407
high,22,16.00,right,1479135164.643181
mid,16,13.00,right,1479135166.112546
mid,15,12.50,right,1479135167.677974
low,71,40.50,left,1479135169.134556
low,49,29.50,left,1479135170.658715
high,54,32.00,left,1479135172.155595
mid,89,49.50,left,1479135173.680497
high,83,46.50,left,1479135175.054934
low,82,46.00,left,1479135176.661372
high,96,53.00,left,1479135178.198926
high,9,9.50,right,1479135179.750487
high,31,20.50,right,1479135181.287850
high,3,6.50,right,1479135182.689499
low,40,25.00,right,1479135184.391219
high,44,27.00,right,1479135185.902566
low,30,20.00,right,1479135187.236421
mid,82,46.00,left,1479135188.774656
mid,81,45.50,left,1479135190.150678
low,27,18.50,right,1479135191.716030
mid,29,19.50,right,1479135193.213459
mid,69,39.50,left,1479135194.780007
low,114,62.00,left,1479135196.210840
low,5,7.50,right,1479135197.776799
mid,61,35.50,right,1479135199.667559
high,27,18.50,right,1479135200.783714
high,52,31.00,left,1479135202.335122
high,55,32.50,left,1479135203.683222
mid,19,14.50,right,1479135205.111865
high,63,36.50,left,1479135206.514480
low,103,56.50,left,1479135208.011779
mid,46,28.00,left,1479135209.536792
low,100,55.00,left,1479135211.115778
mid,27,18.50,right,1479135212.504745
low,10,10.00,right,1479135214.002057
low,69,39.50,left,1479135215.527132
mid,70,40.00,left,1479135216.928416
high,117,63.50,left,1479135218.427302
high,101,55.50,left,1479135219.978964
mid,59,34.50,left,1479135221.502612
high,89,49.50,left,1479135223.053548
mid,72,41.00,left,1479135224.592008
high,84,47.00,left,1479135226.171256
low,76,43.00,left,1479135227.777671
mid,8,9.00,right,1479135229.233496
low,1,5.50,right,1479135230.689718
low,45,27.50,right,1479135232.228091
mid,44,27.00,right,1479135233.738230
mid,42,26.00,right,1479135235.182051
low,119,64.50,left,1479135236.720522
mid,40,25.00,left,1479135238.177725
mid,31,20.50,right,1479135239.769693
high,109,59.50,left,1479135241.252744
high,77,43.50,left,1479135242.668660
high,81,45.50,left,1479135244.248143
high,82,46.00,left,1479135245.636636
low,42,26.00,right,1479135247.460655
low,13,11.50,right,1479135248.849279
low,90,50.00,left,1479135250.319253
low,3,6.50,right,1479135251.857830
low,28,19.00,right,1479135253.369155
mid,30,20.00,right,1479135254.907265
low,109,59.50,left,1479135256.445653
mid,60,35.00,left,1479135258.093255
high,114,62.00,left,1479135259.332395
high,15,12.50,left,1479135260.831097
low,56,33.00,left,1479135262.314724
high,75,42.50,left,1479135263.689948
mid,111,60.50,left,1479135265.228498
high,49,29.50,left,1479135266.766910
mid,28,19.00,right,1479135268.306409
high,2,6.00,right,1479135269.776783
high,92,51.00,left,1479135271.301585
mid,106,58.00,left,1479135272.839935
low,108,59.00,left,1479135274.431750
mid,39,24.50,left,1479135276.174459
mid,38,24.00,right,1479135277.399062
low,87,48.50,left,1479135278.897112
high,41,25.50,right,1479135280.517637
high,13,11.50,right,1479135282.015552
mid,3,6.50,right,1479135283.363372
low,95,52.50,left,1479135284.888121
low,68,39.00,left,1479135286.520455
mid,47,28.50,left,1479135320.346506
high,65,37.50,left,1479135321.653893
mid,101,55.50,left,1479135323.015233
high,39,24.50,right,1479135324.622046
mid,93,51.50,left,1479135326.104827
