stimulus,angle,response,time
119,29.50,right,1468833512.578783
70,5.00,left,1468833519.826434
47,-6.50,right,1468833521.279580
89,14.50,left,1468833522.704623
35,-12.50,right,1468833524.185369
38,-11.00,left,1468833525.746486
107,23.50,left,1468833527.225127
20,-20.00,right,1468833528.717796
18,-21.00,right,1468833530.336557
90,15.00,left,1468833531.762473
68,4.00,left,1468833533.201226
99,19.50,left,1468833534.832699
100,20.00,left,1468833536.189511
5,-27.50,right,1468833537.641073
9,-25.50,right,1468833539.190052
27,-16.50,right,1468833540.669675
32,-14.00,right,1468833542.176690
26,-17.00,right,1468833543.669931
103,21.50,left,1468833545.151069
59,-0.50,left,1468833546.725976
93,16.50,left,1468833548.123538
65,2.50,left,1468833549.630458
22,-19.00,right,1468833551.070482
19,-20.50,right,1468833552.508603
84,12.00,left,1468833554.167012
72,6.00,left,1468833555.604941
111,25.50,left,1468833557.140033
97,18.50,left,1468833558.619558
105,22.50,right,1468833560.184122
113,26.50,left,1468833561.718503
34,-13.00,right,1468833563.251904
85,12.50,left,1468833564.841363
110,25.00,left,1468833566.280086
62,1.00,right,1468833567.868411
66,3.00,left,1468833569.416026
45,-7.50,right,1468833570.937804
109,24.50,left,1468833572.349525
74,7.00,left,1468833573.817556
3,-28.50,right,1468833575.269730
104,22.00,left,1468833576.695021
6,-27.00,right,1468833578.323990
95,17.50,left,1468833579.680364
41,-9.50,left,1468833581.242595
13,-23.50,right,1468833582.749002
12,-24.00,right,1468833584.366170
71,5.50,left,1468833585.749984
76,8.00,left,1468833587.312866
55,-2.50,right,1468833588.915316
96,18.00,left,1468833590.218535
64,2.00,left,1468833591.972318
23,-18.50,right,1468833593.262318
80,10.00,left,1468833594.769469
36,-12.00,right,1468833596.371171
117,28.50,left,1468833597.686617
49,-5.50,right,1468833599.195706
114,27.00,left,1468833600.579315
67,3.50,right,1468833602.169518
29,-15.50,right,1468833603.499330
7,-26.50,right,1468833605.019950
112,26.00,left,1468833606.459006
40,-10.00,right,1468833608.005960
8,-26.00,right,1468833609.608968
2,-29.00,left,1468833611.143907
15,-22.50,right,1468833612.541238
48,-6.00,left,1468833613.994368
16,-22.00,right,1468833615.405100
58,-1.00,right,1468833617.050236
88,14.00,left,1468833618.570451
118,29.00,left,1468833619.981683
24,-18.00,right,1468833621.282454
79,9.50,left,1468833622.982599
10,-25.00,right,1468833624.312557
78,9.00,left,1468833625.970882
61,0.50,right,1468833627.382226
1,-29.50,right,1468833628.998041
0,-30.00,right,1468833630.396035
25,-17.50,right,1468833632.039346
106,23.00,left,1468833633.341132
116,28.00,left,1468833634.820717
14,-23.00,right,1468833636.245901
73,6.50,left,1468833637.820873
42,-9.00,right,1468833639.178583
39,-10.50,right,1468833640.753145
51,-4.50,left,1468833642.220333
77,8.50,left,1468833643.864529
101,20.50,left,1468833645.429631
69,4.50,right,1468833646.771522
108,24.00,left,1468833648.293515
102,21.00,left,1468833649.746069
75,7.50,left,1468833651.170764
4,-28.00,right,1468833652.623580
33,-13.50,right,1468833654.158459
30,-15.00,right,1468833655.721246
57,-1.50,right,1468833657.173908
17,-21.50,right,1468833658.683033
115,27.50,left,1468833660.202858
21,-19.50,right,1468833661.682703
98,19.00,left,1468833663.258306
56,-2.00,right,1468833664.767059
60,0.00,left,1468833666.369669
11,-24.50,right,1468833667.945960
82,11.00,left,1468833669.547789
83,11.50,left,1468833671.137559
91,15.50,left,1468833672.589062
31,-14.50,right,1468833673.931295
94,17.00,left,1468833675.370866
37,-11.50,right,1468833676.889887
54,-3.00,left,1468833678.288020
81,10.50,left,1468833679.837655
92,16.00,left,1468833681.319333
53,-3.50,right,1468833682.731222
50,-5.00,right,1468833684.362101
28,-16.00,right,1468833685.842047
52,-4.00,left,1468833687.390057
87,13.50,left,1468833688.815119
44,-8.00,right,1468833690.212024
43,-8.50,right,1468833691.610426
63,1.50,right,1468833693.392624
86,13.00,left,1468833694.734652
46,-7.00,right,1468833696.241554
