object,stimulus,angle,response,time
high,33,21.50,right,1479213956.336672
high,92,51.00,right,1479213957.480113
low,20,15.00,left,1479213958.976817
high,69,39.50,right,1479213960.609697
mid,63,36.50,right,1479213962.120126
low,105,57.50,right,1479213963.645014
mid,53,31.50,left,1479213965.455787
high,60,35.00,left,1479213966.858491
low,27,18.50,left,1479213968.260245
mid,2,6.00,left,1479213969.675629
low,88,49.00,right,1479213970.955422
mid,109,59.50,right,1479213972.370688
mid,30,20.00,left,1479213973.990970
low,76,43.00,right,1479213975.570394
mid,50,30.00,right,1479213977.177074
mid,70,40.00,left,1479213978.905673
low,54,32.00,left,1479213980.076224
mid,106,58.00,right,1479213981.763823
high,94,52.00,right,1479213983.002900
high,95,52.50,right,1479213984.418981
low,18,14.00,left,1479213985.957393
low,12,11.00,left,1479213987.428382
high,63,36.50,left,1479213989.117179
high,1,5.50,left,1479213990.465228
low,61,35.50,left,1479213991.881485
high,109,59.50,right,1479213993.462144
mid,78,44.00,right,1479213994.986546
low,114,62.00,right,1479213996.497262
high,5,7.50,left,1479213997.885130
low,5,7.50,left,1479213999.314273
high,91,50.50,left,1479214000.976378
mid,100,55.00,right,1479214002.528283
low,92,51.00,right,1479214004.176088
high,105,57.50,right,1479214005.673371
mid,39,24.50,left,1479214006.870685
mid,44,27.00,left,1479214008.368506
mid,16,13.00,left,1479214009.798068
high,111,60.50,right,1479214011.486439
high,106,58.00,right,1479214013.038775
high,38,24.00,left,1479214014.522880
high,81,45.50,right,1479214016.115622
low,85,47.50,right,1479214017.639976
low,40,25.00,left,1479214019.028215
mid,112,61.00,right,1479214020.933905
low,116,63.00,right,1479214022.185864
mid,96,53.00,right,1479214023.711754
mid,61,35.50,left,1479214025.265026
low,46,28.00,left,1479214026.544887
high,115,62.50,right,1479214028.123771
mid,114,62.00,right,1479214029.743508
high,17,13.50,left,1479214031.187040
mid,54,32.00,left,1479214032.738586
high,32,21.00,left,1479214034.235415
low,0,5.00,left,1479214035.664277
mid,46,28.00,left,1479214037.025670
high,88,49.00,right,1479214038.563665
low,109,59.50,left,1479214040.006326
low,50,30.00,left,1479214041.557422
low,52,31.00,left,1479214042.999950
mid,89,49.50,right,1479214044.456209
low,30,20.00,left,1479214045.994252
high,14,12.00,left,1479214047.423702
low,70,40.00,right,1479214048.989466
mid,101,55.50,right,1479214050.458924
high,83,46.50,right,1479214051.860433
low,100,55.00,right,1479214053.316698
mid,15,12.50,left,1479214054.963242
high,26,18.00,left,1479214056.433074
high,0,5.00,left,1479214057.916744
low,69,39.50,left,1479214059.237232
mid,83,46.50,left,1479214061.074812
mid,6,8.00,left,1479214062.341563
high,112,61.00,right,1479214063.852537
mid,107,58.50,right,1479214065.186488
low,6,8.00,left,1479214066.698803
mid,108,59.00,right,1479214068.155276
low,19,14.50,left,1479214069.735058
mid,32,21.00,left,1479214071.136470
high,25,17.50,left,1479214072.905753
mid,3,6.50,left,1479214074.402873
high,37,23.50,left,1479214075.763890
high,48,29.00,left,1479214077.423751
low,35,22.50,left,1479214078.920824
low,68,39.00,left,1479214080.594963
mid,31,20.50,left,1479214081.915320
mid,23,16.50,left,1479214083.331966
high,41,25.50,left,1479214084.829545
high,87,48.50,right,1479214086.395384
high,49,29.50,right,1479214087.837223
low,112,61.00,right,1479214089.361614
low,83,46.50,right,1479214091.076764
mid,38,24.00,left,1479214092.451268
mid,52,31.00,left,1479214093.975631
low,90,50.00,left,1479214095.323678
low,63,36.50,right,1479214096.617461
high,90,50.00,right,1479214098.127822
high,13,11.50,left,1479214099.666422
mid,103,56.50,right,1479214101.272025
mid,20,15.00,left,1479214102.714910
mid,22,16.00,left,1479214104.415504
high,12,11.00,left,1479214105.640545
high,65,37.50,left,1479214107.165078
mid,118,64.00,right,1479214108.498152
low,14,12.00,left,1479214110.104685
low,103,56.50,right,1479214111.574801
high,75,42.50,right,1479214113.125799
low,11,10.50,left,1479214114.650573
low,24,17.00,left,1479214116.147937
mid,104,57.00,right,1479214117.795203
low,25,17.50,left,1479214119.333738
high,74,42.00,right,1479214120.939946
low,47,28.50,left,1479214122.301811
low,80,45.00,right,1479214123.744314
high,100,55.00,right,1479214125.296267
high,62,36.00,right,1479214126.779356
high,104,57.00,right,1479214128.359143
low,53,31.50,right,1479214129.882942
mid,71,40.50,right,1479214131.570479
mid,86,48.00,right,1479214132.904077
mid,57,33.50,right,1479214134.496755
low,98,54.00,right,1479214168.322940
low,41,25.50,left,1479214169.888858
high,114,62.00,right,1479214171.358463
high,20,15.00,left,1479214173.018822
high,68,39.00,right,1479214174.203332
high,77,43.50,right,1479214175.645784
mid,4,7.00,left,1479214177.197678
mid,59,34.50,left,1479214178.666677
mid,28,19.00,left,1479214180.190807
low,51,30.50,left,1479214181.755415
low,23,16.50,left,1479214183.184183
mid,36,23.00,left,1479214184.559776
low,36,23.00,left,1479214186.057555
high,119,64.50,right,1479214187.554414
high,44,27.00,right,1479214188.997796
low,56,33.00,right,1479214190.674194
low,118,64.00,right,1479214191.994259
low,60,35.00,right,1479214193.478257
mid,62,36.00,right,1479214195.356303
mid,90,50.00,right,1479214196.540638
mid,8,9.00,left,1479214198.160630
high,45,27.50,left,1479214199.507527
mid,14,12.00,left,1479214201.168497
high,7,8.50,left,1479214202.489254
high,72,41.00,right,1479214204.095913
high,113,61.50,right,1479214205.552094
low,33,21.50,right,1479214206.995141
mid,43,26.50,left,1479214208.574862
low,17,13.50,left,1479214209.976912
mid,7,8.50,left,1479214211.338672
low,48,29.00,left,1479214212.890261
mid,88,49.00,right,1479214214.374048
high,66,38.00,right,1479214215.993443
low,96,53.00,right,1479214217.476863
mid,45,27.50,right,1479214218.920197
high,116,63.00,right,1479214220.403350
mid,92,51.00,right,1479214221.899628
mid,17,13.50,left,1479214223.614542
mid,77,43.50,left,1479214225.017136
low,104,57.00,right,1479214226.542003
mid,33,21.50,right,1479214228.065848
high,86,48.00,right,1479214229.577911
low,4,7.00,left,1479214230.938210
high,64,37.00,right,1479214232.598071
high,58,34.00,left,1479214234.286763
low,111,60.50,right,1479214235.389644
low,95,52.50,right,1479214236.791930
high,107,58.50,right,1479214238.194045
high,42,26.00,left,1479214239.745504
low,29,19.50,left,1479214241.051554
mid,81,45.50,left,1479214242.930068
high,71,40.50,left,1479214244.059183
high,11,10.50,left,1479214245.611705
high,98,54.00,right,1479214247.094985
low,59,34.50,left,1479214248.742330
mid,80,45.00,right,1479214250.335058
mid,99,54.50,right,1479214251.777798
low,119,64.50,right,1479214253.180199
mid,10,10.00,left,1479214254.718349
low,55,32.50,left,1479214256.324613
mid,69,39.50,left,1479214257.849724
mid,51,30.50,left,1479214259.142183
