object,stimulus,angle,response,time
low,79,44.50,right,1472219184.200824
high,73,41.50,right,1472219266.158173
mid,51,30.50,right,1472219267.871067
high,53,31.50,left,1472219269.215388
mid,44,27.00,left,1472219270.613986
low,45,27.50,left,1472219272.234346
high,44,27.00,left,1472219273.796781
mid,90,50.00,right,1472219275.386431
low,56,33.00,left,1472219277.072402
mid,57,33.50,right,1472219278.320066
high,61,35.50,right,1472219279.882161
low,73,41.50,left,1472219281.707074
high,27,18.50,left,1472219282.956118
mid,0,5.00,left,1472219284.450816
low,91,50.50,right,1472219285.822326
low,61,35.50,left,1472219287.398667
high,34,22.00,left,1472219288.835943
low,11,10.50,left,1472219290.426418
low,13,11.50,left,1472219292.125338
mid,69,39.50,right,1472219293.592235
high,97,53.50,right,1472219294.991165
mid,53,31.50,left,1472219296.320085
high,22,16.00,left,1472219297.909430
mid,63,36.50,right,1472219299.470858
low,89,49.50,right,1472219300.991821
high,103,56.50,right,1472219302.456579
mid,28,19.00,left,1472219304.101389
low,38,24.00,left,1472219305.759549
mid,108,59.00,right,1472219307.006312
low,112,61.00,right,1472219308.444659
mid,50,30.00,left,1472219309.841644
high,20,15.00,left,1472219311.404664
high,60,35.00,left,1472219313.240234
mid,101,55.50,right,1472219314.434259
low,92,51.00,right,1472219315.834216
high,3,6.50,left,1472219317.371176
high,43,26.50,left,1472219319.030177
low,44,27.00,left,1472219320.484027
low,72,41.00,right,1472219321.950660
mid,10,10.00,left,1472219323.349832
high,58,34.00,right,1472219324.874562
low,8,9.00,left,1472219326.192225
high,118,64.00,right,1472219327.783432
mid,109,59.50,right,1472219329.141035
mid,36,23.00,left,1472219330.734237
low,76,43.00,left,1472219332.501679
mid,92,51.00,right,1472219333.831671
high,71,40.50,right,1472219335.354531
mid,15,12.50,left,1472219336.738905
high,29,19.50,left,1472219338.411203
low,81,45.50,right,1472219339.781358
high,51,30.50,left,1472219341.521614
mid,73,41.50,right,1472219342.849015
low,42,26.00,left,1472219344.509104
mid,103,56.50,right,1472219345.798228
mid,19,14.50,left,1472219347.388520
high,30,20.00,left,1472219348.882776
low,102,56.00,right,1472219350.280425
high,75,42.50,right,1472219351.855585
low,7,8.50,left,1472219353.363934
high,77,43.50,right,1472219354.747520
high,74,42.00,right,1472219356.351511
low,80,45.00,right,1472219357.792329
high,87,48.50,right,1472219359.165511
mid,49,29.50,left,1472219361.427676
low,5,7.50,left,1472219362.372858
mid,65,37.50,right,1472219363.812941
high,84,47.00,right,1472219365.224162
mid,17,13.50,left,1472219366.731496
low,85,47.50,right,1472219368.348621
low,110,60.00,right,1472219369.747059
mid,105,57.50,right,1472219371.227653
low,83,46.50,right,1472219372.776829
mid,59,34.50,right,1472219374.544757
high,91,50.50,right,1472219375.859577
mid,100,55.00,right,1472219377.325987
high,17,13.50,left,1472219378.792741
low,109,59.50,right,1472219380.314336
mid,12,11.00,left,1472219381.696377
high,16,13.00,left,1472219383.273062
high,23,16.50,left,1472219384.780144
mid,43,26.50,left,1472219386.467471
low,117,63.50,right,1472219387.934306
low,24,17.00,left,1472219389.277741
high,86,48.00,right,1472219390.744728
low,71,40.50,left,1472219392.224534
high,100,55.00,right,1472219393.691534
low,113,61.50,right,1472219395.240533
mid,45,27.50,left,1472219396.609964
low,17,13.50,left,1472219398.077939
mid,8,9.00,left,1472219399.666926
