object,stimulus,angle,response,time
high,60,35.00,right,1472818400.219923
low,24,17.00,left,1472818467.464475
low,57,33.50,left,1472818469.055657
mid,23,16.50,left,1472818470.470361
low,111,60.50,right,1472818472.047449
mid,96,53.00,right,1472818473.868810
high,27,18.50,left,1472818475.267805
mid,85,47.50,right,1472818476.679792
mid,12,11.00,left,1472818478.146283
high,113,61.50,right,1472818479.598299
high,109,59.50,right,1472818481.148442
low,78,44.00,left,1472818482.972971
low,69,39.50,left,1472818484.344434
low,53,31.50,left,1472818485.800130
high,1,5.50,left,1472818487.308183
mid,90,50.00,right,1472818488.967163
low,105,57.50,right,1472818490.022404
mid,82,46.00,right,1472818491.586477
high,118,64.00,right,1472818492.861304
high,18,14.00,left,1472818494.698338
low,65,37.50,left,1472818496.261247
mid,97,53.50,right,1472818497.316554
mid,8,9.00,left,1472818498.865078
high,30,20.00,left,1472818500.442307
mid,55,32.50,right,1472818501.937557
high,96,53.00,right,1472818503.144966
high,108,59.00,right,1472818504.692938
low,38,24.00,left,1472818506.282988
mid,105,57.50,right,1472818507.692861
high,3,6.50,left,1472818509.227363
mid,91,50.50,right,1472818510.627138
mid,98,54.00,right,1472818512.189924
low,56,33.00,left,1472818513.586379
high,26,18.00,left,1472818515.245687
low,11,10.50,left,1472818516.574523
low,109,59.50,right,1472818518.029259
high,47,28.50,left,1472818519.702249
mid,6,8.00,left,1472818520.950186
low,97,53.50,right,1472818522.443200
mid,78,44.00,right,1472818523.814445
high,28,19.00,left,1472818525.664340
high,61,35.50,left,1472818527.392238
low,110,60.00,right,1472818528.365993
low,68,39.00,right,1472818530.722672
low,15,12.50,left,1472818531.614082
mid,63,36.50,left,1472818533.466901
mid,7,8.50,left,1472818534.563548
high,31,20.50,left,1472818536.074380
low,31,20.50,left,1472818537.404124
mid,64,37.00,right,1472818539.117630
high,51,30.50,right,1472818540.762623
mid,30,20.00,left,1472818542.270895
high,79,44.50,right,1472818543.588118
mid,1,5.50,left,1472818545.123240
low,19,14.50,left,1472818546.835262
high,7,8.50,left,1472818548.465137
high,43,26.50,left,1472818550.150961
low,72,41.00,left,1472818551.480465
low,25,17.50,left,1472818553.029344
mid,52,31.00,left,1472818554.714769
low,112,61.00,right,1472818555.949050
high,11,10.50,left,1472818557.691495
low,30,20.00,left,1472818559.199620
mid,5,7.50,left,1472818560.598089
high,24,17.00,left,1472818562.049900
high,91,50.50,right,1472818563.724089
mid,59,34.50,right,1472818565.520150
mid,0,5.00,left,1472818566.562441
mid,111,60.50,right,1472818568.043115
low,116,63.00,right,1472818569.662005
high,67,38.50,left,1472818571.143852
low,22,16.00,left,1472818572.707337
high,9,9.50,left,1472818574.201490
mid,24,17.00,left,1472818575.657191
high,25,17.50,left,1472818577.122512
low,28,19.00,left,1472818578.686033
high,62,36.00,right,1472818580.576273
low,14,12.00,left,1472818581.890542
mid,119,64.50,right,1472818583.316501
high,12,11.00,left,1472818585.001266
mid,43,26.50,right,1472818586.524528
low,83,46.50,right,1472818587.840806
low,75,42.50,right,1472818589.403054
mid,88,49.00,right,1472818590.994465
low,70,40.00,right,1472818592.583808
high,111,60.50,right,1472818593.861345
mid,87,48.50,right,1472818595.519631
mid,110,60.00,right,1472818597.001953
mid,27,18.50,left,1472818598.635326
high,119,64.50,right,1472818599.911396
high,85,47.50,right,1472818601.555960
low,114,62.00,right,1472818603.420695
high,110,60.00,right,1472818604.765714
low,43,26.50,left,1472818606.508060
low,60,35.00,left,1472818608.138734
mid,2,6.00,left,1472818609.247789
low,1,5.50,left,1472818610.715740
mid,89,49.50,right,1472818612.100871
low,39,24.50,left,1472818613.964727
mid,39,24.50,left,1472818615.253143
low,87,48.50,right,1472818617.008664
mid,50,30.00,right,1472818618.531222
high,39,24.50,right,1472818620.065456
mid,100,55.00,right,1472818621.355358
high,52,31.00,right,1472818622.891651
high,20,15.00,left,1472818624.361445
high,63,36.50,right,1472818625.924128
low,46,28.00,left,1472818627.406387
low,119,64.50,right,1472818628.792529
low,37,23.50,left,1472818630.506275
high,106,58.00,right,1472818631.835667
high,21,15.50,left,1472818633.509131
high,55,32.50,left,1472818634.905965
low,35,22.50,left,1472818636.388319
low,49,29.50,left,1472818637.978897
high,90,50.00,right,1472818639.296018
mid,84,47.00,right,1472818640.885531
mid,41,25.50,left,1472818642.502655
mid,32,21.00,left,1472818643.954594
mid,11,10.50,left,1472818645.449500
mid,62,36.00,left,1472818679.537661
mid,66,38.00,right,1472818680.893273
low,58,34.00,left,1472818682.484894
high,45,27.50,left,1472818683.909774
low,59,34.50,left,1472818685.499948
high,56,33.00,left,1472818687.129449
low,89,49.50,right,1472818688.226439
mid,73,41.50,right,1472818689.583280
low,50,30.00,left,1472818691.322397
mid,29,19.50,left,1472818692.651432
high,10,10.00,left,1472818694.214426
high,105,57.50,right,1472818695.542195
high,57,33.50,left,1472818697.244460
low,64,37.00,left,1472818699.013819
mid,31,20.50,left,1472818700.632132
mid,112,61.00,right,1472818701.618736
mid,114,62.00,right,1472818703.082838
high,38,24.00,left,1472818704.906091
high,2,6.00,left,1472818706.276658
low,104,57.00,right,1472818707.701918
low,10,10.00,left,1472818709.249843
low,6,8.00,left,1472818710.771887
mid,45,27.50,left,1472818712.442740
high,102,56.00,right,1472818713.759529
low,36,23.00,left,1472818715.598515
low,107,58.50,right,1472818716.805255
low,102,56.00,right,1472818718.285696
mid,68,39.00,right,1472818719.698351
mid,34,22.00,left,1472818721.275897
low,18,14.00,left,1472818722.838440
mid,86,48.00,left,1472818724.894261
mid,36,23.00,left,1472818726.169154
high,69,39.50,right,1472818727.267982
high,115,62.50,right,1472818728.693652
high,107,58.50,right,1472818730.162727
high,64,37.00,right,1472818731.671877
high,76,43.00,right,1472818733.113326
low,54,32.00,left,1472818734.922959
mid,76,43.00,right,1472818736.238424
mid,113,61.50,right,1472818737.622622
mid,115,62.50,right,1472818739.049436
mid,71,40.50,right,1472818740.558372
low,21,15.50,left,1472818742.326350
high,97,53.50,right,1472818743.752736
low,41,25.50,left,1472818745.438769
low,93,51.50,right,1472818746.808591
high,80,45.00,right,1472818748.303245
high,86,48.00,right,1472818749.824004
high,65,37.50,right,1472818751.729518
high,116,63.00,right,1472818752.868034
low,92,51.00,right,1472818754.460042
high,71,40.50,right,1472818756.242153
mid,9,9.50,left,1472818757.572086
low,115,62.50,right,1472818758.956204
mid,13,11.50,left,1472818760.325923
high,74,42.00,right,1472818762.589624
mid,60,35.00,right,1472818763.973733
low,55,32.50,left,1472818765.426649
low,81,45.50,left,1472818766.577676
mid,42,26.00,left,1472818768.249511
low,66,38.00,left,1472818769.811407
high,53,31.50,left,1472818771.633832
low,74,42.00,left,1472818773.236563
low,113,61.50,right,1472818773.921121
high,54,32.00,right,1472818776.127263
mid,18,14.00,left,1472818777.249929
mid,95,52.50,right,1472818778.621696
mid,69,39.50,left,1472818779.854311
low,3,6.50,left,1472818781.322437
mid,53,31.50,left,1472818782.899439
high,88,49.00,right,1472818784.503649
high,82,46.00,right,1472818786.176039
low,12,11.00,left,1472818787.354340
mid,77,43.50,left,1472818788.957241
mid,72,41.00,right,1472818790.822170
high,59,34.50,right,1472818791.809818
mid,65,37.50,right,1472818793.319841
mid,51,30.50,right,1472818794.855865
low,98,54.00,right,1472818796.666310
low,101,55.50,right,1472818797.639794
high,72,41.00,right,1472818799.285106
high,8,9.00,left,1472818800.822222
low,32,21.00,left,1472818802.275404
high,114,62.00,right,1472818803.798960
low,71,40.50,right,1472818805.842217
high,36,23.00,right,1472818807.363498
mid,16,13.00,left,1472818808.473237
high,101,55.50,right,1472818809.570389
low,88,49.00,right,1472818811.229390
high,46,28.00,right,1472818813.134199
low,62,36.00,left,1472818814.381440
high,103,56.50,right,1472818815.629540
mid,28,19.00,left,1472818817.165082
mid,37,23.50,left,1472818818.551600
mid,22,16.00,left,1472818820.115874
