stimulus,angle,response,time
108,24.00,right,1478530049.558187
21,-19.50,left,1478530115.567290
98,19.00,right,1478530117.089753
115,27.50,right,1478530118.505331
72,6.00,left,1478530120.288478
26,-17.00,left,1478530121.663276
107,23.50,right,1478530123.202329
31,-14.50,left,1478530124.617981
55,-2.50,left,1478530126.251044
110,25.00,right,1478530127.802157
47,-6.50,left,1478530129.367898
43,-8.50,left,1478530130.618660
37,-11.50,left,1478530132.047739
59,-0.50,left,1478530133.694327
36,-12.00,left,1478530135.231986
114,27.00,right,1478530136.852099
8,-26.00,left,1478530138.336044
57,-1.50,left,1478530139.832671
61,0.50,left,1478530141.561017
51,-4.50,left,1478530142.826348
35,-12.50,left,1478530144.309487
13,-23.50,left,1478530145.929636
105,22.50,right,1478530147.563846
48,-6.00,left,1478530149.074274
49,-5.50,left,1478530150.598894
17,-21.50,left,1478530152.217739
75,7.50,left,1478530153.687825
69,4.50,left,1478530155.211749
101,20.50,left,1478530156.654804
104,22.00,right,1478530158.247241
41,-9.50,left,1478530159.580564
14,-23.00,left,1478530161.036124
94,17.00,right,1478530162.642060
87,13.50,right,1478530164.275844
6,-27.00,left,1478530165.761164
52,-4.00,left,1478530167.258107
91,15.50,right,1478530168.591204
2,-29.00,left,1478530170.142643
96,18.00,right,1478530171.490301
113,26.50,right,1478530172.906193
60,0.00,left,1478530174.497939
118,29.00,right,1478530175.954324
18,-21.00,left,1478530177.546862
56,-2.00,left,1478530179.180163
73,6.50,left,1478530180.649787
119,29.50,right,1478530182.147353
97,18.50,left,1478530183.574869
63,1.50,left,1478530185.153230
81,10.50,right,1478530186.800584
62,1.00,left,1478530188.420701
68,4.00,left,1478530189.781697
66,3.00,left,1478530191.142940
112,26.00,right,1478530192.626040
109,24.50,right,1478530194.149987
1,-29.50,left,1478530195.646819
10,-25.00,left,1478530197.088745
7,-26.50,left,1478530198.721757
100,20.00,right,1478530200.028377
76,8.00,left,1478530201.498416
79,9.50,left,1478530203.117361
9,-25.50,left,1478530204.613821
28,-16.00,left,1478530206.042990
103,21.50,right,1478530207.678100
20,-20.00,left,1478530209.025556
46,-7.00,left,1478530210.576155
22,-19.00,left,1478530212.087238
106,23.00,right,1478530213.681863
83,11.50,left,1478530215.125463
99,19.50,left,1478530216.936091
116,28.00,right,1478530218.270628
23,-18.50,left,1478530219.686103
65,2.50,left,1478530221.319851
44,-8.00,left,1478530222.952972
32,-14.00,left,1478530224.285792
33,-13.50,left,1478530225.769989
86,13.00,right,1478530227.253688
58,-1.00,left,1478530228.791431
82,11.00,right,1478530230.328695
27,-16.50,left,1478530231.826484
39,-10.50,left,1478530233.310258
3,-28.50,left,1478530234.847727
90,15.00,right,1478530236.358588
38,-11.00,left,1478530237.814597
80,10.00,left,1478530239.338575
117,28.50,right,1478530240.931491
85,12.50,left,1478530242.469667
30,-15.00,left,1478530244.047652
24,-18.00,right,1478530245.489883
42,-9.00,left,1478530247.068387
111,25.50,right,1478530248.550729
0,-30.00,left,1478530249.992149
95,17.50,right,1478530251.475627
29,-15.50,left,1478530252.904968
34,-13.00,left,1478530254.375054
102,21.00,right,1478530255.940705
71,5.50,left,1478530257.532635
25,-17.50,left,1478530259.165664
53,-3.50,left,1478530260.730754
64,2.00,left,1478530262.201238
40,-10.00,left,1478530263.630181
5,-27.50,left,1478530265.060166
4,-28.00,left,1478530266.489498
93,16.50,right,1478530268.108728
45,-7.50,left,1478530269.469974
74,7.00,left,1478530271.198270
77,8.50,right,1478530272.681353
89,14.50,right,1478530274.055523
15,-22.50,left,1478530275.525950
70,5.00,right,1478530276.927378
67,3.50,right,1478530278.560465
84,12.00,right,1478530280.070954
11,-24.50,left,1478530281.609605
50,-5.00,left,1478530283.215661
54,-3.00,left,1478530284.605009
12,-24.00,left,1478530286.061023
78,9.00,right,1478530287.544596
92,16.00,left,1478530289.042034
19,-20.50,left,1478530290.471525
16,-22.00,left,1478530292.063628
88,14.00,right,1478530293.547233
