stimulus,angle,response,time
69,4.50,right,1478168184.694854
19,-20.50,right,1478168191.952998
60,0.00,left,1478168194.063162
39,-10.50,right,1478168195.016608
15,-22.50,right,1478168196.568604
3,-28.50,right,1478168198.106634
64,2.00,NA,0.000000
20,-20.00,left,1478168200.665707
119,29.50,left,1478168202.545319
99,19.50,left,1478168204.016083
27,-16.50,right,1478168205.308949
59,-0.50,right,1478168207.242341
113,26.50,left,1478168208.521572
88,14.00,left,1478168210.100862
24,-18.00,right,1478168211.475878
73,6.50,left,1478168212.905126
11,-24.50,right,1478168214.416292
21,-19.50,right,1478168215.913221
7,-26.50,right,1478168217.369926
108,24.00,left,1478168218.948387
52,-4.00,right,1478168220.880346
94,17.00,left,1478168222.364298
33,-13.50,right,1478168223.426515
5,-27.50,right,1478168224.882756
96,18.00,left,1478168226.353374
100,20.00,left,1478168227.904733
78,9.00,left,1478168229.334299
77,8.50,left,1478168230.832598
13,-23.50,right,1478168232.439733
2,-29.00,right,1478168233.746073
95,17.50,left,1478168235.448931
97,18.50,left,1478168236.987875
23,-18.50,right,1478168238.308186
8,-26.00,right,1478168239.696713
75,7.50,left,1478168241.385976
9,-25.50,right,1478168242.843463
35,-12.50,right,1478168244.571005
17,-21.50,right,1478168246.027956
34,-13.00,right,1478168247.511798
40,-10.00,right,1478168249.104324
55,-2.50,right,1478168250.805461
62,1.00,right,1478168252.629386
84,12.00,right,1478168253.717822
30,-15.00,right,1478168255.160608
48,-6.00,right,1478168256.603198
102,21.00,left,1478168257.978484
32,-14.00,right,1478168259.449241
66,3.00,left,1478168261.762737
86,13.00,left,1478168262.906481
4,-28.00,right,1478168263.996004
45,-7.50,right,1478168265.452541
51,-4.50,right,1478168266.827395
79,9.50,left,1478168268.147472
26,-17.00,right,1478168269.821653
117,28.50,left,1478168271.373669
90,15.00,left,1478168272.939068
49,-5.50,right,1478168274.449282
53,-3.50,right,1478168276.056110
18,-21.00,right,1478168277.499305
81,10.50,left,1478168278.847348
65,2.50,left,1478168281.039632
10,-25.00,right,1478168281.910025
116,28.00,left,1478168283.366435
91,15.50,left,1478168284.850344
28,-16.00,right,1478168286.320932
74,7.00,left,1478168287.791168
72,6.00,left,1478168289.438429
57,-1.50,right,1478168290.745180
31,-14.50,right,1478168292.378622
76,8.00,left,1478168294.053094
43,-8.50,right,1478168295.428226
22,-19.00,right,1478168296.775662
115,27.50,left,1478168298.314149
105,22.50,left,1478168299.743701
83,11.50,left,1478168301.281845
29,-15.50,right,1478168302.820065
16,-22.00,right,1478168304.235839
85,12.50,left,1478168305.787208
103,21.50,left,1478168307.297689
38,-11.00,right,1478168308.918723
54,-3.00,right,1478168311.056104
63,1.50,right,1478168312.567413
47,-6.50,right,1478168313.792787
106,23.00,left,1478168314.827141
42,-9.00,right,1478168316.391637
41,-9.50,right,1478168317.847739
111,25.50,left,1478168319.359198
80,10.00,left,1478168321.197333
61,0.50,NA,0.000000
70,5.00,right,1478168323.674850
118,29.00,left,1478168325.444818
82,11.00,left,1478168327.241050
46,-7.00,right,1478168328.903188
58,-1.00,left,1478168330.278320
50,-5.00,right,1478168331.640049
71,5.50,left,1478168333.437211
0,-30.00,right,1478168334.593753
56,-2.00,right,1478168336.253694
114,27.00,left,1478168337.710338
107,23.50,left,1478168339.044190
112,26.00,left,1478168340.621978
36,-12.00,right,1478168342.186797
104,22.00,left,1478168343.752492
92,16.00,left,1478168345.210125
109,24.50,left,1478168346.626112
44,-8.00,right,1478168348.136419
1,-29.50,right,1478168349.565111
98,19.00,left,1478168351.252954
6,-27.00,right,1478168352.641378
25,-17.50,right,1478168354.042817
67,3.50,left,1478168355.635806
101,20.50,left,1478168357.146562
14,-23.00,right,1478168358.602915
37,-11.50,right,1478168360.031428
87,13.50,left,1478168361.692754
68,4.00,left,1478168363.639304
93,16.50,left,1478168364.891816
12,-24.00,right,1478168366.321666
89,14.50,left,1478168368.050676
110,25.00,left,1478168369.303158
