object,stimulus,angle,response,time
high,48,29.00,left,1478703618.639611
low,91,50.50,left,1478703620.027744
low,16,13.00,left,1478703621.590926
high,114,62.00,left,1478703623.087750
mid,92,51.00,left,1478703624.544195
high,13,11.50,left,1478703626.217671
low,71,40.50,left,1478703627.659130
high,10,10.00,left,1478703629.169714
mid,69,39.50,left,1478703630.611527
mid,65,37.50,left,1478703632.067150
low,113,61.50,left,1478703633.550371
mid,6,8.00,left,1478703635.128594
low,64,37.00,left,1478703636.652742
high,17,13.50,left,1478703638.136950
high,11,10.50,left,1478703639.538420
high,33,21.50,left,1478703640.939904
low,47,28.50,left,1478703643.239657
mid,16,13.00,left,1478703644.178359
high,47,28.50,left,1478703645.606916
mid,61,35.50,left,1478703647.102370
mid,33,21.50,left,1478703648.449115
low,54,32.00,left,1478703649.999696
low,23,16.50,right,1478703651.781966
mid,59,34.50,left,1478703653.142799
mid,95,52.50,left,1478703655.196408
low,25,17.50,right,1478703656.122038
high,108,59.00,left,1478703658.053987
mid,56,33.00,left,1478703659.129781
low,28,19.00,left,1478703660.681387
mid,51,30.50,left,1478703662.205374
high,50,30.00,left,1478703663.634591
mid,112,61.00,left,1478703665.076118
high,77,43.50,left,1478703666.654846
low,112,61.00,left,1478703668.367883
low,93,51.50,left,1478703669.564615
high,86,48.00,left,1478703671.239145
low,37,23.50,left,1478703673.526421
high,100,55.00,left,1478703674.329509
mid,34,22.00,left,1478703675.785388
low,87,48.50,left,1478703677.282677
low,45,27.50,right,1478703678.887910
low,3,6.50,right,1478703680.438399
mid,45,27.50,left,1478703681.922856
mid,71,40.50,left,1478703683.500510
high,74,42.00,left,1478703685.147407
high,29,19.50,left,1478703686.630478
high,87,48.50,left,1478703688.087473
mid,101,55.50,left,1478703689.571348
high,1,5.50,right,1478703691.341180
mid,19,14.50,left,1478703692.688488
mid,106,58.00,left,1478703694.253895
high,72,41.00,left,1478703695.887490
mid,67,38.50,left,1478703697.166853
low,27,18.50,right,1478703698.636745
high,81,45.50,left,1478703700.214942
mid,96,53.00,left,1478703701.630145
low,4,7.00,right,1478703703.235706
low,31,20.50,right,1478703704.964288
high,117,63.50,left,1478703706.202468
low,49,29.50,right,1478703708.392771
low,35,22.50,right,1478703709.126764
high,79,44.50,left,1478703710.501093
high,7,8.50,right,1478703712.187104
mid,116,63.00,left,1478703713.614166
mid,117,63.50,left,1478703715.082996
low,62,36.00,left,1478703717.204959
low,76,43.00,left,1478703718.877784
mid,26,18.00,right,1478703719.816730
high,31,20.50,right,1478703722.074902
low,5,7.50,right,1478703722.850598
high,63,36.50,left,1478703724.115952
mid,82,46.00,left,1478703725.709041
high,82,46.00,left,1478703727.056269
mid,60,35.00,right,1478703728.566824
mid,39,24.50,right,1478703730.241049
low,58,34.00,left,1478703731.752129
high,43,26.50,left,1478703733.698865
mid,43,26.50,right,1478703734.910737
high,88,49.00,left,1478703736.340163
low,44,27.00,right,1478703738.463356
low,19,14.50,right,1478703739.483942
low,100,55.00,left,1478703740.694781
high,16,13.00,right,1478703742.382195
mid,72,41.00,left,1478703743.742870
high,67,38.50,left,1478703745.252039
low,70,40.00,left,1478703746.939900
high,41,25.50,left,1478703748.504632
mid,14,12.00,left,1478703750.055592
mid,77,43.50,left,1478703751.484570
low,72,41.00,right,1478703752.912549
mid,63,36.50,left,1478703754.368769
low,115,62.50,left,1478703755.839190
high,30,20.00,right,1478703757.526830
high,26,18.00,left,1478703759.010369
low,89,49.50,left,1478703760.575473
mid,104,57.00,left,1478703762.098969
low,102,56.00,left,1478703763.473952
mid,108,59.00,left,1478703764.847725
mid,57,33.50,left,1478703766.970379
high,85,47.50,left,1478703768.153001
low,59,34.50,left,1478703769.649812
mid,50,30.00,right,1478703771.431404
low,84,47.00,left,1478703772.478875
high,66,38.00,left,1478703774.221025
low,67,38.50,left,1478703776.179976
high,101,55.50,left,1478703777.171912
high,40,25.00,right,1478703779.170319
mid,81,45.50,left,1478703780.136432
low,118,64.00,left,1478703781.606610
high,51,30.50,left,1478703783.157635
low,43,26.50,right,1478703784.641209
low,9,9.50,right,1478703786.029966
low,42,26.00,right,1478703787.417574
high,39,24.50,left,1478703789.064253
high,56,33.00,left,1478703790.505492
mid,76,43.00,left,1478703792.069778
mid,84,47.00,left,1478703793.606082
high,27,18.50,right,1478703795.170942
mid,119,64.50,left,1478703796.531962
mid,113,61.50,left,1478703798.068680
low,110,60.00,left,1478703832.013904
mid,99,54.50,left,1478703833.483447
high,71,40.50,left,1478703834.843489
low,96,53.00,left,1478703836.341295
mid,5,7.50,right,1478703837.784890
high,20,15.00,right,1478703839.771102
high,112,61.00,left,1478703840.940403
mid,0,5.00,left,1478703842.436784
mid,83,46.50,left,1478703843.865002
high,55,32.50,left,1478703845.361289
low,94,52.00,left,1478703846.925541
low,11,10.50,right,1478703848.394656
high,28,19.00,left,1478703850.028240
low,82,46.00,left,1478703851.525433
high,21,15.50,left,1478703852.899724
low,48,29.00,left,1478703854.381931
high,119,64.50,left,1478703855.783887
high,105,57.50,left,1478703857.158514
low,79,44.50,left,1478703858.695986
low,98,54.00,left,1478703860.355950
mid,53,31.50,left,1478703861.879438
mid,80,45.00,left,1478703863.103583
mid,118,64.00,left,1478703864.681922
mid,110,60.00,left,1478703866.206151
mid,103,56.50,left,1478703867.702854
high,76,43.00,left,1478703869.212545
mid,27,18.50,right,1478703870.996010
mid,17,13.50,right,1478703872.220432
low,65,37.50,left,1478703873.730645
high,34,22.00,left,1478703875.526186
low,80,45.00,left,1478703876.805688
high,54,32.00,left,1478703878.111690
low,26,18.00,right,1478703879.581772
high,12,11.00,left,1478703881.390481
low,78,44.00,right,1478703882.613447
mid,90,50.00,left,1478703884.068994
mid,55,32.50,right,1478703885.702089
low,10,10.00,left,1478703887.578777
mid,3,6.50,left,1478703888.857013
low,75,42.50,left,1478703890.299000
low,29,19.50,left,1478703891.727280
high,107,58.50,left,1478703893.251088
high,0,5.00,right,1478703894.680701
low,33,21.50,left,1478703896.204924
high,103,56.50,left,1478703897.715608
mid,23,16.50,right,1478703899.387985
mid,66,38.00,left,1478703900.720994
high,97,53.50,left,1478703902.176980
low,73,41.50,right,1478703903.947141
mid,30,20.00,left,1478703905.281301
high,83,46.50,left,1478703906.791822
mid,2,6.00,right,1478703908.466232
high,37,23.50,right,1478703910.125919
low,8,9.00,right,1478703911.391929
low,105,57.50,left,1478703912.752923
low,119,64.50,left,1478703914.289708
high,42,26.00,left,1478703915.882254
mid,89,49.50,left,1478703917.229663
high,99,54.50,left,1478703918.794632
mid,54,32.00,left,1478703920.347467
high,69,39.50,left,1478703921.938814
