object,stimulus,angle,response,time
high,117,63.50,right,1472108094.563209
high,23,16.50,right,1472108103.458824
mid,79,44.50,right,1472108104.954059
low,111,60.50,right,1472108106.366337
low,97,53.50,right,1472108107.833290
mid,63,36.50,right,1472108109.301098
low,41,25.50,left,1472108110.904352
mid,95,52.50,right,1472108112.397807
high,41,25.50,left,1472108113.973531
mid,17,13.50,left,1472108115.481553
low,38,24.00,left,1472108117.029071
high,62,36.00,right,1472108118.454265
low,77,43.50,right,1472108119.962581
high,68,39.00,right,1472108121.484624
mid,21,15.50,left,1472108122.897510
high,34,22.00,left,1472108124.460076
mid,59,34.50,right,1472108125.871844
low,40,25.00,left,1472108127.488115
mid,82,46.00,right,1472108129.051538
high,19,14.50,left,1472108130.476198
low,62,36.00,right,1472108131.929253
low,67,38.50,right,1472108133.546027
mid,10,10.00,left,1472108135.026815
high,80,45.00,right,1472108136.574741
high,17,13.50,left,1472108138.276074
high,52,31.00,left,1472108139.933511
low,27,18.50,left,1472108141.234756
low,18,14.00,left,1472108142.756174
mid,93,51.50,right,1472108144.290526
mid,36,23.00,left,1472108145.976491
high,32,21.00,left,1472108147.633478
high,40,25.00,left,1472108149.141368
mid,73,41.50,right,1472108150.416270
low,21,15.50,left,1472108152.006147
mid,33,21.50,left,1472108153.459003
low,34,22.00,left,1472108154.924706
mid,1,5.50,left,1472108156.334862
low,47,28.50,right,1472108157.993195
low,48,29.00,left,1472108159.515184
low,69,39.50,right,1472108160.678657
mid,65,37.50,right,1472108162.269052
high,91,50.50,right,1472108163.790418
high,78,44.00,right,1472108165.394265
high,37,23.50,right,1472108166.874087
mid,67,38.50,right,1472108168.285207
mid,29,19.50,left,1472108170.025559
high,59,34.50,right,1472108171.463728
low,29,19.50,left,1472108172.958660
low,81,45.50,right,1472108174.739359
high,18,14.00,left,1472108176.043729
low,23,16.50,left,1472108177.289987
mid,0,5.00,left,1472108178.892222
mid,89,49.50,right,1472108180.261921
low,75,42.50,right,1472108181.768575
mid,31,20.50,right,1472108183.440536
low,1,5.50,left,1472108184.878923
mid,71,40.50,right,1472108186.387538
high,14,12.00,left,1472108187.935355
high,76,43.00,right,1472108189.401488
high,102,56.00,right,1472108190.867213
mid,25,17.50,left,1472108192.471027
mid,55,32.50,right,1472108193.950786
high,16,13.00,left,1472108195.461282
low,55,32.50,right,1472108197.051536
mid,109,59.50,right,1472108198.435842
mid,103,56.50,right,1472108200.012054
low,52,31.00,right,1472108201.504887
high,49,29.50,right,1472108202.929664
high,7,8.50,left,1472108204.299074
low,6,8.00,left,1472108205.888255
low,110,60.00,right,1472108207.285180
high,61,35.50,right,1472108208.943371
low,94,52.00,right,1472108210.461958
low,20,15.00,left,1472108211.873837
high,42,26.00,right,1472108213.423335
low,101,55.50,right,1472108214.780505
high,105,57.50,right,1472108216.221109
high,64,37.00,right,1472108217.743319
high,70,40.00,right,1472108219.376574
mid,86,48.00,right,1472108221.020117
low,22,16.00,left,1472108222.444598
mid,44,27.00,left,1472108223.979847
mid,26,18.00,left,1472108225.446772
mid,70,40.00,left,1472108226.996619
mid,4,7.00,left,1472108228.407230
high,31,20.50,left,1472108229.790532
mid,119,64.50,right,1472108231.270044
high,50,30.00,right,1472108232.818337
high,90,50.00,right,1472108234.422728
mid,53,31.50,right,1472108235.943577
low,76,43.00,right,1472108237.340684
mid,110,60.00,right,1472108238.778925
low,92,51.00,right,1472108240.177020
high,115,62.50,right,1472108241.725896
low,50,30.00,right,1472108243.275064
low,19,14.50,left,1472108244.879559
low,71,40.50,right,1472108246.400254
