object,stimulus,angle,response,time
high,70,40.00,left,1478680811.552937
high,21,15.50,right,1478680812.859478
high,65,37.50,left,1478680814.751650
mid,86,48.00,left,1478680815.922422
low,32,21.00,right,1478680817.569081
mid,97,53.50,left,1478680818.943331
high,51,30.50,right,1478680820.494709
low,119,64.50,left,1478680821.965295
low,46,28.00,right,1478680823.558044
mid,10,10.00,right,1478680824.905651
low,30,20.00,right,1478680826.511963
mid,36,23.00,right,1478680827.995950
low,117,63.50,left,1478680829.547957
high,4,7.00,right,1478680831.099144
mid,72,41.00,left,1478680832.760088
high,27,18.50,right,1478680834.379568
mid,69,39.50,left,1478680835.767223
low,16,13.00,right,1478680837.127854
low,4,7.00,right,1478680838.556943
low,106,58.00,left,1478680840.462253
mid,105,57.50,left,1478680841.619131
high,96,53.00,left,1478680843.224404
mid,47,28.50,right,1478680844.694629
high,95,52.50,left,1478680846.260081
high,94,52.00,left,1478680847.893364
mid,113,61.50,left,1478680849.595662
low,73,41.50,left,1478680850.971579
mid,0,5.00,right,1478680852.413874
high,60,35.00,right,1478680854.182528
mid,73,41.50,right,1478680855.488284
low,116,63.00,left,1478680857.012613
high,118,64.00,left,1478680858.250824
mid,62,36.00,left,1478680859.978354
high,33,21.50,right,1478680861.258314
low,70,40.00,left,1478680862.565151
low,60,35.00,right,1478680864.265991
high,75,42.50,left,1478680865.803455
low,79,44.50,right,1478680867.192739
low,103,56.50,left,1478680868.758397
high,88,49.00,left,1478680870.772580
mid,11,10.50,right,1478680871.657367
mid,29,19.50,right,1478680873.167877
low,69,39.50,left,1478680874.991141
mid,45,27.50,right,1478680876.093147
mid,67,38.50,right,1478680877.998398
low,10,10.00,right,1478680879.169161
high,78,44.00,left,1478680880.720954
high,25,17.50,right,1478680882.202926
low,41,25.50,right,1478680883.686098
mid,42,26.00,right,1478680885.359851
mid,23,16.50,right,1478680886.680242
mid,77,43.50,right,1478680888.504626
low,66,38.00,left,1478680889.498531
high,119,64.50,left,1478680891.648749
high,9,9.50,right,1478680892.642331
high,104,57.00,left,1478680894.139457
high,2,6.00,right,1478680895.595372
mid,3,6.50,right,1478680896.997933
low,42,26.00,right,1478680898.617382
low,62,36.00,right,1478680900.100772
high,72,41.00,left,1478680901.787945
low,82,46.00,right,1478680903.393640
mid,17,13.50,right,1478680905.067745
mid,1,5.50,right,1478680906.157174
low,15,12.50,right,1478680907.627281
high,40,25.00,right,1478680909.587330
mid,98,54.00,left,1478680910.880227
mid,18,14.00,right,1478680912.486950
low,52,31.00,right,1478680914.229576
high,73,41.50,left,1478680915.658658
low,31,20.50,right,1478680916.870769
high,100,55.00,left,1478680918.353588
low,33,21.50,right,1478680919.850435
low,17,13.50,right,1478680921.279210
low,74,42.00,right,1478680923.007650
high,5,7.50,right,1478680924.231356
high,63,36.50,right,1478680926.055644
mid,63,36.50,left,1478680927.266409
high,74,42.00,left,1478680928.913756
mid,92,51.00,left,1478680930.329251
high,13,11.50,right,1478680931.826758
low,104,57.00,left,1478680933.665038
mid,25,17.50,right,1478680934.863050
mid,102,56.00,left,1478680936.523678
mid,114,62.00,left,1478680937.924933
mid,48,29.00,left,1478680939.435342
high,93,51.50,left,1478680940.728835
low,87,48.50,left,1478680942.635127
