stimulus,angle,response,time
84,12.00,right,1478783293.379167
95,17.50,left,1478783294.726988
55,-2.50,right,1478783296.252225
11,-24.50,right,1478783297.982099
117,28.50,left,1478783299.329714
12,-24.00,right,1478783300.704896
53,-3.50,right,1478783302.269094
92,16.00,left,1478783303.644541
89,14.50,left,1478783305.304801
97,18.50,left,1478783306.801854
103,21.50,left,1478783308.271907
110,25.00,left,1478783309.810872
41,-9.50,right,1478783311.430749
34,-13.00,right,1478783312.818539
73,6.50,right,1478783314.165206
14,-23.00,right,1478783315.784720
2,-29.00,right,1478783317.282138
47,-6.50,right,1478783318.793526
38,-11.00,right,1478783320.345166
22,-19.00,right,1478783321.830181
60,0.00,right,1478783323.641331
23,-18.50,right,1478783324.948074
61,0.50,right,1478783326.445371
26,-17.00,right,1478783328.023400
9,-25.50,right,1478783329.520810
82,11.00,left,1478783331.140899
78,9.00,left,1478783332.392433
7,-26.50,right,1478783333.957768
6,-27.00,right,1478783335.481970
21,-19.50,right,1478783336.761150
113,26.50,left,1478783338.313265
109,24.50,left,1478783339.836695
10,-25.00,right,1478783341.334177
56,-2.00,right,1478783342.871617
44,-8.00,right,1478783344.505588
83,11.50,left,1478783346.111692
71,5.50,left,1478783347.636384
4,-28.00,right,1478783348.847506
96,18.00,left,1478783350.249167
64,2.00,left,1478783351.868999
48,-6.00,right,1478783353.882449
42,-9.00,right,1478783355.174701
94,17.00,left,1478783356.575995
24,-18.00,right,1478783357.923272
112,26.00,left,1478783359.583667
79,9.50,left,1478783361.270585
99,19.50,left,1478783362.659017
101,20.50,left,1478783364.074938
17,-21.50,right,1478783365.573422
114,27.00,left,1478783367.042980
102,21.00,left,1478783368.499328
80,10.00,left,1478783370.022867
3,-28.50,right,1478783371.547690
68,4.00,right,1478783373.113832
72,6.00,left,1478783374.911087
115,27.50,left,1478783376.326580
51,-4.50,right,1478783378.273177
108,24.00,left,1478783379.525910
69,4.50,right,1478783381.349642
105,22.50,left,1478783382.669487
81,10.50,left,1478783384.029565
86,13.00,left,1478783385.486236
43,-8.50,right,1478783386.997214
29,-15.50,right,1478783388.386163
90,15.00,right,1478783390.061534
19,-20.50,right,1478783391.587680
28,-16.00,right,1478783392.989994
62,1.00,right,1478783394.473791
91,15.50,right,1478783395.984455
65,2.50,right,1478783397.495140
1,-29.50,left,1478783399.291898
93,16.50,left,1478783400.856566
88,14.00,left,1478783402.122021
27,-16.50,right,1478783403.551015
106,23.00,left,1478783404.966949
32,-14.00,right,1478783406.817833
33,-13.50,right,1478783407.948299
8,-26.00,right,1478783409.350581
49,-5.50,right,1478783410.997096
46,-7.00,right,1478783412.385415
35,-12.50,right,1478783413.868788
70,5.00,left,1478783415.678800
13,-23.50,right,1478783417.203126
67,3.50,left,1478783418.808971
66,3.00,left,1478783420.171084
52,-4.00,left,1478783421.655985
119,29.50,left,1478783423.222581
63,1.50,right,1478783424.692373
20,-20.00,right,1478783426.135170
98,19.00,left,1478783427.537207
37,-11.50,right,1478783429.116060
116,28.00,left,1478783430.694565
85,12.50,left,1478783432.218355
18,-21.00,right,1478783433.728824
25,-17.50,right,1478783435.225323
111,25.50,right,1478783436.735042
30,-15.00,right,1478783438.286753
76,8.00,left,1478783439.975033
107,23.50,left,1478783441.159057
15,-22.50,right,1478783442.722612
57,-1.50,right,1478783444.518882
45,-7.50,right,1478783445.853467
77,8.50,right,1478783447.364251
87,13.50,left,1478783448.889171
39,-10.50,right,1478783450.196178
54,-3.00,right,1478783451.747610
5,-27.50,right,1478783453.245159
50,-5.00,right,1478783454.959129
16,-22.00,right,1478783456.210650
118,29.00,left,1478783457.679827
36,-12.00,right,1478783459.176380
40,-10.00,right,1478783460.646706
0,-30.00,right,1478783462.076265
104,22.00,right,1478783463.614969
31,-14.50,right,1478783465.044508
74,7.00,left,1478783466.909454
58,-1.00,right,1478783469.102834
100,20.00,left,1478783469.865091
59,-0.50,right,1478783471.239668
75,7.50,left,1478783472.926813
