stimulus,angle,response,time
20,-20.00,right,1478682824.319555
119,29.50,left,1478682825.586777
112,26.00,left,1478682826.920996
81,10.50,left,1478682828.813791
114,27.00,left,1478682830.201977
82,11.00,left,1478682831.726867
7,-26.50,right,1478682833.196402
70,5.00,right,1478682834.720764
58,-1.00,right,1478682836.408088
16,-22.00,right,1478682837.754792
5,-27.50,right,1478682839.007198
22,-19.00,right,1478682840.422312
67,3.50,right,1478682842.232321
2,-29.00,right,1478682843.565663
90,15.00,left,1478682845.131320
27,-16.50,right,1478682846.628228
75,7.50,left,1478682848.411644
98,19.00,left,1478682849.717785
103,21.50,left,1478682850.996324
47,-6.50,right,1478682852.480132
29,-15.50,right,1478682853.855239
115,27.50,left,1478682855.556025
33,-13.50,right,1478682856.958584
85,12.50,left,1478682858.550915
69,4.50,left,1478682860.497349
88,14.00,left,1478682861.941030
38,-11.00,right,1478682863.615726
100,20.00,left,1478682865.004774
95,17.50,left,1478682866.379069
34,-13.00,right,1478682867.712819
19,-20.50,right,1478682869.020197
61,0.50,left,1478682870.598829
107,23.50,left,1478682872.299891
78,9.00,left,1478682873.920559
68,4.00,left,1478682875.444393
49,-5.50,right,1478682876.996723
97,18.50,left,1478682878.412678
89,14.50,left,1478682879.882473
44,-8.00,right,1478682881.488879
35,-12.50,right,1478682883.013363
66,3.00,left,1478682885.040966
104,22.00,left,1478682886.034619
45,-7.50,right,1478682887.382441
101,20.50,left,1478682888.906505
51,-4.50,right,1478682890.594464
57,-1.50,right,1478682892.486126
109,24.50,left,1478682893.547441
111,25.50,left,1478682895.016443
99,19.50,left,1478682896.391356
92,16.00,left,1478682897.901090
18,-21.00,right,1478682899.480014
17,-21.50,right,1478682900.869256
48,-6.00,right,1478682902.558212
24,-18.00,right,1478682904.137502
3,-28.50,right,1478682905.621585
26,-17.00,right,1478682907.337607
72,6.00,left,1478682908.834698
116,28.00,left,1478682910.386431
108,24.00,left,1478682911.774472
54,-3.00,right,1478682913.952377
110,25.00,left,1478682915.013668
36,-12.00,right,1478682916.375290
9,-25.50,right,1478682917.763936
25,-17.50,right,1478682919.219631
4,-28.00,right,1478682920.607980
23,-18.50,right,1478682921.982690
63,1.50,NA,0.000000
46,-7.00,right,1478682925.292093
74,7.00,left,1478682926.762192
6,-27.00,right,1478682928.014780
62,1.00,right,1478682929.880035
14,-23.00,right,1478682931.268561
10,-25.00,right,1478682932.629412
83,11.50,left,1478682934.398817
113,26.50,left,1478682935.529415
91,15.50,left,1478682937.367019
50,-5.00,NA,0.000000
60,0.00,NA,0.000000
1,-29.50,right,1478682941.070223
28,-16.00,right,1478682942.989118
59,-0.50,NA,0.000000
105,22.50,right,1478682945.425777
30,-15.00,right,1478682947.236767
118,29.00,left,1478682948.843617
71,5.50,left,1478682950.490566
117,28.50,left,1478682951.810760
106,23.00,left,1478682953.322158
31,-14.50,right,1478682954.860913
84,12.00,left,1478682956.344443
96,18.00,left,1478682957.977208
21,-19.50,right,1478682959.556313
41,-9.50,right,1478682960.919695
79,9.50,left,1478682962.512404
80,10.00,left,1478682964.228466
102,21.00,left,1478682965.671928
8,-26.00,right,1478682967.059599
12,-24.00,right,1478682968.529196
64,2.00,NA,0.000000
55,-2.50,right,1478682970.952875
65,2.50,left,1478682973.321652
37,-11.50,right,1478682974.546883
93,16.50,left,1478682975.880577
77,8.50,left,1478682977.364541
53,-3.50,right,1478682979.038948
0,-30.00,right,1478682980.413524
40,-10.00,right,1478682981.884002
87,13.50,left,1478682983.598519
13,-23.50,right,1478682985.055278
42,-9.00,right,1478682986.429965
15,-22.50,right,1478682987.913820
43,-8.50,right,1478682989.587960
86,13.00,left,1478682991.167753
94,17.00,left,1478682992.515139
52,-4.00,right,1478682994.011944
56,-2.00,right,1478682995.345291
39,-10.50,right,1478682996.692714
11,-24.50,right,1478682998.080763
73,6.50,left,1478682999.795004
76,8.00,left,1478683001.333389
32,-14.00,right,1478683002.844401
