stimulus,angle,response,time
110,10.00,right,1467878363.381087
37,-4.60,left,1467878364.765368
93,6.60,right,1467878366.300237
118,11.60,right,1467878367.684503
2,-11.60,left,1467878369.096577
90,6.00,right,1467878370.616629
94,6.80,right,1467878372.220446
30,-6.00,left,1467878373.753531
84,4.80,right,1467878375.411285
40,-4.00,left,1467878376.878669
114,10.80,right,1467878378.358261
65,1.00,left,1467878380.086369
72,2.40,left,1467878381.579138
34,-5.20,left,1467878382.922748
113,10.60,left,1467878384.293064
83,4.60,left,1467878385.718559
96,7.20,right,1467878387.209438
67,1.40,left,1467878388.757534
24,-7.20,left,1467878390.142691
111,10.20,right,1467878391.485050
56,-0.80,right,1467878393.281831
20,-8.00,left,1467878394.555994
18,-8.40,left,1467878396.077875
88,5.60,right,1467878397.516916
41,-3.80,left,1467878398.928535
29,-6.20,left,1467878400.474497
31,-5.80,left,1467878401.927144
14,-9.20,left,1467878403.460388
54,-1.20,right,1467878405.131891
16,-8.80,left,1467878406.309241
60,-0.00,left,1467878407.940037
115,11.00,right,1467878409.213264
85,5.00,right,1467878410.802246
71,2.20,right,1467878412.322880
17,-8.60,left,1467878413.707131
36,-4.80,left,1467878415.188128
7,-10.60,left,1467878416.600249
89,5.80,right,1467878418.246885
77,3.40,right,1467878419.809240
3,-11.40,left,1467878421.235914
6,-10.80,left,1467878422.662646
107,9.40,right,1467878424.238751
61,0.20,left,1467878425.802281
109,9.80,right,1467878427.186590
86,5.20,right,1467878428.927042
48,-2.40,left,1467878430.324160
27,-6.60,left,1467878431.902051
112,10.40,right,1467878433.397903
63,0.60,left,1467878434.946808
25,-7.00,left,1467878436.413318
50,-2.00,right,1467878437.948637
64,0.80,left,1467878439.441168
5,-11.00,left,1467878440.867316
52,-1.60,right,1467878442.497490
68,1.60,right,1467878443.923210
39,-4.20,left,1467878445.362062
44,-3.20,left,1467878446.939157
9,-10.20,left,1467878448.406596
57,-0.60,left,1467878449.941563
99,7.80,right,1467878451.517870
33,-5.40,left,1467878453.078640
78,3.60,right,1467878454.614956
105,9.00,right,1467878455.970857
95,7.00,right,1467878457.465288
74,2.80,right,1467878458.877771
92,6.40,right,1467878460.261590
8,-10.40,left,1467878461.740775
69,1.80,right,1467878463.355616
108,9.60,right,1467878464.671520
100,8.00,right,1467878466.261647
23,-7.40,left,1467878467.798034
4,-11.20,left,1467878469.193948
91,6.20,right,1467878470.619784
53,-1.40,right,1467878472.263526
98,7.60,right,1467878473.606875
58,-0.40,left,1467878475.305362
102,8.40,right,1467878476.594133
104,8.80,right,1467878478.127616
66,1.20,right,1467878479.497760
76,3.20,right,1467878481.073273
32,-5.60,left,1467878482.417590
12,-9.60,left,1467878483.939352
79,3.80,right,1467878485.377538
11,-9.80,left,1467878487.037655
70,2.00,right,1467878488.448194
22,-7.60,left,1467878489.859650
13,-9.40,left,1467878491.314238
43,-3.40,right,1467878492.890338
119,11.80,right,1467878494.453213
35,-5.00,left,1467878495.931998
46,-2.80,left,1467878497.481679
106,9.20,right,1467878498.851833
81,4.20,right,1467878500.468951
103,8.60,right,1467878502.003317
80,4.00,right,1467878503.525526
1,-11.80,left,1467878504.993529
62,0.40,right,1467878506.445444
26,-6.80,left,1467878508.021402
38,-4.40,left,1467878509.500831
51,-1.80,left,1467878511.008275
75,3.00,right,1467878512.625304
49,-2.20,left,1467878513.912863
28,-6.40,left,1467878515.379820
73,2.60,right,1467878516.804720
101,8.20,right,1467878518.175060
10,-10.00,left,1467878519.546049
116,11.20,right,1467878521.080806
15,-9.00,left,1467878522.643645
19,-8.20,left,1467878524.149980
47,-2.60,left,1467878525.644075
82,4.40,right,1467878527.069343
42,-3.60,right,1467878528.686028
87,5.40,right,1467878530.027967
0,-12.00,left,1467878531.481465
97,7.40,right,1467878532.948869
45,-3.00,left,1467878534.539641
21,-7.80,left,1467878536.046325
117,11.40,right,1467878537.458335
55,-1.00,right,1467878539.075319
59,-0.20,right,1467878540.486879
