stimulus,angle,response,time
71,-24.00,right,1471960778.745295
57,-31.00,left,1471960785.629974
108,-5.50,left,1471960786.985799
10,-54.50,right,1471960788.397787
52,-33.50,right,1471960790.538879
9,-55.00,right,1471960791.620464
110,-4.50,left,1471960793.100158
8,-55.50,right,1471960794.621772
17,-51.00,right,1471960796.155170
2,-58.50,right,1471960797.526544
62,-28.50,left,1471960799.251684
25,-47.00,right,1471960800.525550
109,-5.00,left,1471960802.183637
24,-47.50,right,1471960803.690007
12,-53.50,right,1471960805.142545
6,-56.50,right,1471960806.430587
73,-23.00,left,1471960808.253017
81,-19.00,left,1471960809.472486
104,-7.50,left,1471960811.034355
77,-21.00,left,1471960812.513785
5,-57.00,right,1471960814.157333
58,-30.50,left,1471960815.500357
34,-42.50,left,1471960817.267525
35,-42.00,right,1471960819.075540
80,-19.50,left,1471960819.937902
94,-12.50,left,1471960821.376675
3,-58.00,right,1471960823.006383
64,-27.50,left,1471960824.404571
84,-17.50,left,1471960825.952654
72,-23.50,left,1471960827.487262
111,-4.00,left,1471960828.884969
61,-29.00,left,1471960830.404724
21,-49.00,right,1471960831.897582
114,-2.50,left,1471960833.349374
26,-46.50,right,1471960835.129648
89,-15.00,left,1471960836.444796
13,-53.00,right,1471960837.909539
83,-18.00,left,1471960839.306911
117,-1.00,left,1471960840.827289
4,-57.50,right,1471960842.443546
69,-25.00,left,1471960843.922790
106,-6.50,left,1471960845.265512
105,-7.00,left,1471960846.661876
60,-29.50,left,1471960848.086715
102,-8.50,left,1471960849.551867
18,-50.50,right,1471960851.319482
48,-35.50,left,1471960852.718122
0,-59.50,right,1471960854.032360
39,-40.00,left,1471960855.553485
100,-9.50,left,1471960857.072576
97,-11.00,left,1471960858.552540
113,-3.00,left,1471960859.978979
53,-33.00,left,1471960861.555001
33,-43.00,left,1471960863.131469
79,-20.00,left,1471960864.543658
1,-59.00,right,1471960865.927209
68,-25.50,left,1471960867.476317
70,-24.50,left,1471960868.915226
101,-9.00,left,1471960870.464120
95,-12.00,left,1471960872.041426
88,-15.50,left,1471960873.520548
31,-44.00,left,1471960875.602347
119,0.00,left,1471960876.752738
49,-35.00,left,1471960878.164764
43,-38.00,left,1471960879.644888
7,-56.00,right,1471960881.290108
96,-11.50,left,1471960882.757701
87,-16.00,left,1471960884.277181
14,-52.50,right,1471960885.921118
65,-27.00,left,1471960887.276814
41,-39.00,left,1471960888.715472
29,-45.00,right,1471960890.703052
103,-8.00,left,1471960891.702720
19,-50.00,right,1471960893.359853
15,-52.00,right,1471960894.687299
23,-48.00,right,1471960896.153082
78,-20.50,left,1471960897.385948
92,-13.50,left,1471960898.879126
82,-18.50,left,1471960900.481640
56,-31.50,left,1471960902.125052
16,-51.50,right,1471960903.564009
54,-32.50,left,1471960904.989288
37,-41.00,right,1471960906.660918
38,-40.50,left,1471960907.713524
32,-43.50,left,1471960909.987535
51,-34.00,left,1471960911.028224
75,-22.00,left,1471960912.549230
63,-28.00,left,1471960913.948160
46,-36.50,left,1471960915.662661
11,-54.00,right,1471960917.143470
20,-49.50,right,1471960918.597081
86,-16.50,left,1471960920.062969
76,-21.50,left,1471960921.434456
74,-22.50,left,1471960923.008095
42,-38.50,left,1471960924.500259
55,-32.00,left,1471960926.116015
116,-1.50,left,1471960927.623303
91,-14.00,left,1471960929.048816
40,-39.50,left,1471960930.735035
112,-3.50,left,1471960932.150611
93,-13.00,left,1471960933.645148
50,-34.50,left,1471960935.208132
107,-6.00,left,1471960936.700006
45,-37.00,left,1471960938.139074
30,-44.50,left,1471960939.742139
85,-17.00,left,1471960941.194299
66,-26.50,left,1471960942.770290
98,-10.50,left,1471960944.235258
59,-30.00,left,1471960945.796426
27,-46.00,right,1471960947.221996
44,-37.50,left,1471960948.879026
36,-41.50,right,1471960950.167153
67,-26.00,left,1471960951.605087
118,-0.50,left,1471960953.084568
47,-36.00,left,1471960955.003218
99,-10.00,left,1471960956.167976
28,-45.50,right,1471960957.741612
22,-48.50,right,1471960959.165871
90,-14.50,left,1471960960.823249
115,-2.00,left,1471960962.180419
