object,obj.idx,table,tab.idx,time
high,29,hor,60,1478618602.010018
mid,28,hor,60,1478618603.434564
mid,51,hor,60,1478618604.993985
high,99,hor,60,1478618606.485882
low,41,hor,60,1478618608.040267
low,2,hor,60,1478618609.594157
high,14,hor,60,1478618611.150311
high,10,hor,60,1478618612.708348
mid,1,hor,60,1478618614.132568
low,67,hor,60,1478618615.658170
mid,60,hor,60,1478618617.148736
low,98,hor,60,1478618618.602681
low,111,hor,60,1478618620.059988
mid,69,hor,60,1478618621.646437
low,93,hor,60,1478618623.238402
mid,46,hor,60,1478618624.660508
high,81,hor,60,1478618626.212982
mid,109,hor,60,1478618627.669577
low,46,hor,60,1478618629.191908
low,1,hor,60,1478618630.618493
high,21,hor,60,1478618632.076046
mid,62,hor,60,1478618633.632160
high,83,hor,60,1478618635.089089
high,54,hor,60,1478618636.546341
mid,103,hor,60,1478618637.999669
low,39,hor,60,1478618639.491142
low,116,hor,60,1478618640.949566
high,28,hor,60,1478618642.504995
mid,68,hor,60,1478618644.027095
mid,106,hor,60,1478618645.586096
mid,7,hor,60,1478618647.009267
low,77,hor,60,1478618648.535002
low,102,hor,60,1478618649.991330
high,80,hor,60,1478618651.546260
high,39,hor,60,1478618653.002223
high,47,hor,60,1478618654.590494
high,89,hor,60,1478618656.177936
high,72,hor,60,1478618657.597167
mid,29,hor,60,1478618659.119751
low,107,hor,60,1478618660.604286
high,13,hor,60,1478618662.126098
mid,91,hor,60,1478618663.548806
high,19,hor,60,1478618665.133935
low,115,hor,60,1478618666.623950
low,92,hor,60,1478618668.144405
low,30,hor,60,1478618669.569262
mid,49,hor,60,1478618670.991863
mid,37,hor,60,1478618672.486257
low,42,hor,60,1478618673.909132
high,96,hor,60,1478618675.395842
high,109,hor,60,1478618676.950443
mid,14,hor,60,1478618678.507115
low,50,hor,60,1478618680.095608
mid,79,hor,60,1478618681.618859
high,66,hor,60,1478618683.172402
mid,24,hor,60,1478618684.760676
high,85,hor,60,1478618686.182044
low,35,hor,60,1478618687.739153
