object,stimulus,angle,response,time
mid,48,29.00,right,1478704852.154085
mid,37,23.50,right,1478704853.745208
low,89,49.50,right,1478704855.092261
high,3,6.50,left,1478704856.615035
low,53,31.50,left,1478704857.989943
high,0,5.00,left,1478704859.595622
low,101,55.50,right,1478704861.119872
mid,49,29.50,left,1478704862.630986
low,24,17.00,left,1478704864.168847
mid,45,27.50,right,1478704865.543505
high,75,42.50,right,1478704867.053967
high,16,13.00,left,1478704868.401154
mid,74,42.00,right,1478704869.789127
high,97,53.50,right,1478704871.300095
low,39,24.50,left,1478704872.837712
low,104,57.00,right,1478704874.130158
high,69,39.50,right,1478704875.586006
high,12,11.00,left,1478704877.000853
low,29,19.50,left,1478704878.594169
mid,96,53.00,right,1478704879.968892
low,84,47.00,right,1478704881.438442
high,39,24.50,right,1478704882.976574
mid,39,24.50,right,1478704884.473555
mid,1,5.50,left,1478704886.051950
low,78,44.00,right,1478704887.549045
high,111,60.50,right,1478704888.978114
low,62,36.00,left,1478704890.570497
mid,32,21.00,right,1478704892.148928
mid,31,20.50,right,1478704893.741227
high,57,33.50,right,1478704895.169410
mid,36,23.00,right,1478704896.733770
mid,72,41.00,right,1478704898.228764
high,77,43.50,right,1478704899.711852
low,96,53.00,right,1478704901.180480
low,26,18.00,left,1478704902.906725
high,52,31.00,right,1478704904.306611
high,119,64.50,right,1478704905.790298
mid,75,42.50,right,1478704907.354438
low,9,9.50,left,1478704908.890543
mid,21,15.50,right,1478704910.496204
high,31,20.50,left,1478704912.018874
low,76,43.00,right,1478704913.473317
mid,61,35.50,right,1478704914.914707
low,33,21.50,right,1478704916.480877
high,93,51.50,right,1478704918.087113
low,69,39.50,left,1478704919.692743
mid,98,54.00,right,1478704921.243249
high,22,16.00,left,1478704922.712961
high,95,52.50,right,1478704924.169333
low,91,50.50,right,1478704925.691879
low,114,62.00,right,1478704927.215538
mid,83,46.50,right,1478704928.727083
high,99,54.50,right,1478704930.238290
mid,91,50.50,right,1478704931.762667
low,71,40.50,left,1478704933.503812
low,73,41.50,left,1478704934.904184
mid,105,57.50,right,1478704936.345538
mid,27,18.50,left,1478704937.773892
high,115,62.50,right,1478704939.325008
high,70,40.00,right,1478704940.766343
mid,107,58.50,right,1478704942.317039
low,23,16.50,left,1478704943.949858
low,37,23.50,left,1478704945.379311
high,64,37.00,right,1478704946.808584
high,61,35.50,left,1478704948.400919
low,116,63.00,right,1478704949.966515
high,36,23.00,left,1478704951.477283
mid,46,28.00,left,1478704953.028836
high,6,8.00,left,1478704954.538025
low,41,25.50,left,1478704956.061269
mid,57,33.50,left,1478704957.599209
mid,55,32.50,left,1478704959.190982
low,72,41.00,left,1478704961.067585
low,68,39.00,left,1478704962.250923
high,37,23.50,left,1478704963.650808
mid,86,48.00,right,1478704965.161382
