object,stimulus,angle,response,time
high,77,43.50,right,1478272260.718403
high,56,33.00,left,1478272327.862622
high,112,61.00,right,1478272329.196810
high,27,18.50,left,1478272330.762241
high,96,53.00,right,1478272332.110530
high,104,57.00,right,1478272333.675881
high,52,31.00,right,1478272335.213402
high,71,40.50,right,1478272336.751262
high,78,44.00,right,1478272338.425413
high,18,14.00,left,1478272340.234697
high,72,41.00,right,1478272341.406259
high,109,59.50,left,1478272342.998298
high,35,22.50,left,1478272344.523611
high,105,57.50,right,1478272345.748516
high,75,42.50,right,1478272347.177915
high,93,51.50,right,1478272348.648282
high,14,12.00,left,1478272350.349129
high,116,63.00,right,1478272351.711130
high,106,58.00,right,1478272353.248895
high,25,17.50,left,1478272355.058337
high,48,29.00,right,1478272356.350876
high,100,55.00,right,1478272357.793490
high,73,41.50,right,1478272359.263992
high,22,16.00,left,1478272360.815360
high,57,33.50,left,1478272362.516541
high,24,17.00,left,1478272364.068166
high,21,15.50,left,1478272365.401447
high,103,56.50,right,1478272366.856961
high,119,64.50,right,1478272368.271786
high,85,47.50,right,1478272369.892160
high,33,21.50,left,1478272371.688184
high,45,27.50,left,1478272373.035618
high,83,46.50,right,1478272374.629227
high,64,37.00,right,1478272375.990363
high,92,51.00,right,1478272377.501368
high,43,26.50,left,1478272379.053484
high,80,45.00,right,1478272380.482359
high,89,49.50,right,1478272381.924967
high,9,9.50,left,1478272383.706940
high,0,5.00,left,1478272385.081685
high,111,60.50,right,1478272386.429183
high,66,38.00,right,1478272387.926571
high,58,34.00,left,1478272389.437273
high,11,10.50,left,1478272390.893538
high,70,40.00,right,1478272392.539776
high,118,64.00,right,1478272394.050380
high,79,44.50,left,1478272395.724945
high,2,6.00,left,1478272397.398276
high,74,42.00,right,1478272398.976879
high,13,11.50,right,1478272400.432865
high,69,39.50,right,1478272402.013147
high,31,20.50,left,1478272403.496594
high,81,45.50,left,1478272405.101905
high,51,30.50,left,1478272406.748948
high,42,26.00,left,1478272408.219593
high,102,56.00,right,1478272409.648254
high,101,55.50,right,1478272410.995667
high,36,23.00,left,1478272412.574355
high,6,8.00,left,1478272413.948419
high,49,29.50,left,1478272415.527468
high,62,36.00,right,1478272417.219738
high,4,7.00,left,1478272418.716867
high,113,61.50,right,1478272420.200877
high,16,13.00,left,1478272421.739128
high,55,32.50,right,1478272423.399184
high,23,16.50,left,1478272424.719316
high,90,50.00,right,1478272426.311942
high,34,22.00,left,1478272427.809059
high,59,34.50,left,1478272429.334293
high,91,50.50,right,1478272430.776481
high,108,59.00,right,1478272432.259757
high,114,62.00,right,1478272433.812464
high,17,13.50,left,1478272435.499463
high,65,37.50,right,1478272436.792537
high,32,21.00,left,1478272438.548569
high,12,11.00,left,1478272440.004126
high,61,35.50,left,1478272441.433422
high,54,32.00,left,1478272442.835528
high,94,52.00,right,1478272444.387114
high,44,27.00,left,1478272446.019918
high,38,24.00,left,1478272447.503145
high,60,35.00,right,1478272449.150379
high,98,54.00,right,1478272450.416861
high,88,49.00,right,1478272451.940287
high,41,25.50,left,1478272453.655309
high,67,38.50,right,1478272455.003112
high,15,12.50,left,1478272456.635809
high,87,48.50,right,1478272457.888369
high,3,6.50,left,1478272459.671876
high,115,62.50,right,1478272460.951251
high,20,15.00,left,1478272462.530293
high,40,25.00,left,1478272464.123140
high,99,54.50,right,1478272465.525063
high,117,63.50,right,1478272466.899275
high,82,46.00,right,1478272468.518970
high,84,47.00,right,1478272469.934544
high,30,20.00,left,1478272471.513743
high,95,52.50,right,1478272472.766604
high,8,9.00,right,1478272474.223749
high,37,23.50,left,1478272475.925477
high,110,60.00,right,1478272477.313308
high,46,28.00,left,1478272478.878561
high,47,28.50,right,1478272480.688648
high,39,24.50,left,1478272482.035326
high,5,7.50,left,1478272483.655514
high,53,31.50,left,1478272484.949142
high,19,14.50,left,1478272486.596819
high,86,48.00,right,1478272487.958491
high,28,19.00,left,1478272489.700355
high,1,5.50,left,1478272491.170707
high,68,39.00,right,1478272492.560582
high,26,18.00,right,1478272494.017891
high,107,58.50,right,1478272495.652161
high,50,30.00,right,1478272497.067086
high,10,10.00,left,1478272498.634060
high,97,53.50,right,1478272500.118018
high,29,19.50,left,1478272501.533511
high,76,43.00,right,1478272502.976269
high,7,8.50,left,1478272504.595998
high,63,36.50,right,1478272506.065453
