stimulus,angle,response,time
34,-13.00,right,1478271211.452025
40,-10.00,left,1478271217.162689
82,11.00,right,1478271218.715613
95,17.50,left,1478271220.172510
39,-10.50,left,1478271221.683624
70,5.00,right,1478271223.181720
66,3.00,right,1478271224.625366
78,9.00,right,1478271226.040985
92,16.00,right,1478271227.565536
93,16.50,right,1478271229.158280
24,-18.00,right,1478271230.519965
53,-3.50,NA,0.000000
116,28.00,right,1478271233.541104
68,4.00,left,1478271235.187938
118,29.00,right,1478271236.808323
56,-2.00,left,1478271238.442060
65,2.50,left,1478271239.993396
14,-23.00,left,1478271241.516635
71,5.50,right,1478271242.890764
19,-20.50,left,1478271244.387956
89,14.50,right,1478271245.708512
4,-28.00,left,1478271247.409640
62,1.00,right,1478271248.948273
57,-1.50,right,1478271250.432232
31,-14.50,left,1478271251.889558
43,-8.50,left,1478271253.372803
91,15.50,right,1478271254.829920
85,12.50,right,1478271256.339951
94,17.00,right,1478271257.823698
17,-21.50,right,1478271259.266375
103,21.50,right,1478271260.804260
97,18.50,right,1478271262.300349
101,20.50,right,1478271263.715924
48,-6.00,left,1478271265.403556
77,8.50,right,1478271266.765365
5,-27.50,left,1478271268.331034
47,-6.50,right,1478271269.828402
104,22.00,right,1478271271.258236
105,22.50,right,1478271272.919660
25,-17.50,left,1478271274.321837
18,-21.00,left,1478271275.874113
51,-4.50,NA,0.000000
96,18.00,right,1478271278.801427
119,29.50,right,1478271280.190103
7,-26.50,right,1478271281.809851
98,19.00,right,1478271283.497233
49,-5.50,left,1478271285.211287
27,-16.50,left,1478271286.641414
112,26.00,right,1478271288.112376
76,8.00,right,1478271289.609788
21,-19.50,left,1478271291.052573
6,-27.00,left,1478271292.536392
64,2.00,right,1478271294.129082
29,-15.50,left,1478271295.680383
108,24.00,right,1478271297.014422
117,28.50,right,1478271298.594163
54,-3.00,right,1478271300.404643
102,21.00,right,1478271301.711270
88,14.00,right,1478271303.154863
22,-19.00,left,1478271304.760630
58,-1.00,right,1478271305.918642
38,-11.00,left,1478271307.511317
109,24.50,right,1478271308.886315
0,-30.00,right,1478271310.342055
9,-25.50,left,1478271312.002673
75,7.50,right,1478271313.568707
81,10.50,right,1478271314.943921
59,-0.50,right,1478271316.550333
10,-25.00,left,1478271317.815884
61,0.50,right,1478271319.420187
114,27.00,right,1478271321.052703
113,26.50,right,1478271322.550468
90,15.00,right,1478271323.981759
115,27.50,right,1478271325.710767
36,-12.00,left,1478271327.194493
1,-29.50,left,1478271328.731381
35,-12.50,left,1478271330.146431
26,-17.00,left,1478271331.547189
12,-24.00,left,1478271333.206768
110,25.00,right,1478271334.730983
100,20.00,right,1478271336.132677
8,-26.00,left,1478271337.900673
79,9.50,right,1478271339.262240
55,-2.50,right,1478271340.977473
83,11.50,right,1478271342.202389
99,19.50,right,1478271343.522783
33,-13.50,left,1478271345.047454
41,-9.50,right,1478271346.477319
23,-18.50,left,1478271348.192998
46,-7.00,left,1478271349.718317
28,-16.00,left,1478271350.969680
50,-5.00,left,1478271352.616550
67,3.50,right,1478271354.072759
107,23.50,right,1478271355.515361
69,4.50,right,1478271356.943572
44,-8.00,right,1478271358.385782
37,-11.50,left,1478271360.073147
52,-4.00,left,1478271361.393131
15,-22.50,left,1478271362.863431
106,23.00,right,1478271364.455840
84,12.00,right,1478271365.953803
42,-9.00,left,1478271367.464047
80,10.00,right,1478271368.770701
60,0.00,right,1478271370.158790
72,6.00,right,1478271371.750927
2,-29.00,left,1478271373.262138
32,-14.00,left,1478271374.853499
16,-22.00,left,1478271376.460425
74,7.00,right,1478271378.093349
20,-20.00,left,1478271379.263825
73,6.50,right,1478271380.788158
11,-24.50,left,1478271382.557980
30,-15.00,left,1478271383.823734
3,-28.50,left,1478271385.307743
87,13.50,right,1478271386.954833
111,25.50,right,1478271388.207858
13,-23.50,left,1478271389.785870
45,-7.50,left,1478271391.513881
63,1.50,right,1478271392.861283
86,13.00,right,1478271394.291070
