object,obj.idx,table,tab.idx,time
low,45,hor,60,1467807841.660142
high,7,hor,60,1467807843.216432
high,93,hor,60,1467807844.741565
mid,41,hor,60,1467807846.301212
low,104,hor,60,1467807847.823193
mid,40,hor,60,1467807849.378862
high,96,hor,60,1467807850.864610
mid,1,hor,60,1467807852.419111
low,16,hor,60,1467807853.944211
mid,37,hor,60,1467807855.400600
low,13,hor,60,1467807856.859003
high,61,hor,60,1467807858.346069
low,60,hor,60,1467807859.869060
low,99,hor,60,1467807861.391028
mid,17,hor,60,1467807862.850573
low,65,hor,60,1467807864.373489
low,92,hor,60,1467807865.830339
high,64,hor,60,1467807867.289346
mid,35,hor,60,1467807868.813274
mid,32,hor,60,1467807870.406099
high,37,hor,60,1467807871.962674
mid,80,hor,60,1467807873.486854
high,25,hor,60,1467807874.943485
high,6,hor,60,1467807876.564989
mid,68,hor,60,1467807878.090908
mid,12,hor,60,1467807879.614662
high,39,hor,60,1467807881.036358
low,53,hor,60,1467807882.592052
mid,96,hor,60,1467807884.013010
mid,114,hor,60,1467807885.469599
high,115,hor,60,1467807886.964190
low,69,hor,60,1467807888.484393
low,26,hor,60,1467807890.038089
high,113,hor,60,1467807891.595513
low,90,hor,60,1467807893.183998
high,119,hor,60,1467807894.677604
low,22,hor,60,1467807896.266088
low,97,hor,60,1467807897.723771
high,92,hor,60,1467807899.181128
high,116,hor,60,1467807900.672862
mid,59,hor,60,1467807902.264659
mid,82,hor,60,1467807903.789405
high,9,hor,60,1467807905.246600
mid,4,hor,60,1467807906.837311
low,82,hor,60,1467807908.263005
low,119,hor,60,1467807909.851386
high,86,hor,60,1467807911.374898
mid,85,hor,60,1467807912.899094
mid,70,hor,60,1467807914.390468
low,107,hor,60,1467807915.811667
low,116,hor,60,1467807917.300714
high,35,hor,60,1467807918.724641
high,75,hor,60,1467807920.316225
low,83,hor,60,1467807921.804381
mid,110,hor,60,1467807923.292505
high,67,hor,60,1467807924.712393
high,84,hor,60,1467807926.137702
mid,105,hor,60,1467807927.627135
mid,27,hor,60,1467807929.085512
low,87,hor,60,1467807930.576659
low,48,hor,60,1467807932.133113
low,101,hor,60,1467807933.591266
low,68,hor,60,1467807935.082460
high,106,hor,60,1467807936.505073
high,78,hor,60,1467807937.931836
high,53,hor,60,1467807939.357773
high,14,hor,60,1467807940.781498
low,0,hor,60,1467807942.241233
mid,79,hor,60,1467807943.632515
mid,92,hor,60,1467807945.188311
mid,58,hor,60,1467807946.678662
mid,48,hor,60,1467807948.135384
low,75,hor,60,1467807949.662027
low,115,hor,60,1467807951.155798
high,117,hor,60,1467807952.642035
low,43,hor,60,1467807954.165302
mid,8,hor,60,1467807955.725221
low,56,hor,60,1467807957.313019
mid,91,hor,60,1467807958.835333
mid,86,hor,60,1467807960.225677
mid,43,hor,60,1467807961.820692
high,10,hor,60,1467807963.344831
