stimulus,angle,response,time
75,7.50,right,1478263623.651052
98,19.00,right,1478263625.107205
55,-2.50,left,1478263626.973409
70,5.00,right,1478263628.349137
63,1.50,right,1478263630.024242
37,-11.50,left,1478263631.304427
69,4.50,right,1478263632.747164
35,-12.50,left,1478263634.229887
51,-4.50,left,1478263635.972106
104,22.00,right,1478263637.374610
111,25.50,right,1478263638.830979
40,-10.00,left,1478263640.287379
2,-29.00,left,1478263641.947198
11,-24.50,left,1478263643.335775
117,28.50,right,1478263644.764831
46,-7.00,left,1478263646.125534
13,-23.50,left,1478263647.704795
86,13.00,right,1478263649.160808
83,11.50,right,1478263650.739399
50,-5.00,left,1478263652.210167
29,-15.50,left,1478263653.707645
18,-21.00,left,1478263655.150536
9,-25.50,left,1478263656.688990
110,25.00,right,1478263658.161054
62,1.00,left,1478263659.794282
32,-14.00,left,1478263661.115051
14,-23.00,left,1478263662.625952
44,-8.00,left,1478263664.081370
71,5.50,right,1478263665.482352
103,21.50,right,1478263667.115682
89,14.50,right,1478263668.667458
101,20.50,right,1478263670.000888
24,-18.00,left,1478263671.457452
56,-2.00,left,1478263672.820133
87,13.50,right,1478263674.386690
102,21.00,right,1478263675.992985
76,8.00,right,1478263677.381545
64,2.00,right,1478263678.973132
41,-9.50,left,1478263680.360406
68,4.00,right,1478263682.087929
54,-3.00,left,1478263683.462918
65,2.50,right,1478263684.836603
16,-22.00,left,1478263686.388529
58,-1.00,left,1478263688.102874
4,-28.00,right,1478263689.341534
91,15.50,right,1478263691.029522
42,-9.00,left,1478263692.458359
8,-26.00,left,1478263693.683126
72,6.00,right,1478263695.302305
59,-0.50,right,1478263696.785289
3,-28.50,left,1478263698.078793
95,17.50,right,1478263699.671840
97,18.50,right,1478263701.032640
0,-30.00,left,1478263702.569545
26,-17.00,left,1478263703.984348
45,-7.50,left,1478263705.522401
5,-27.50,left,1478263707.208751
15,-22.50,left,1478263708.637422
7,-26.50,left,1478263710.039177
119,29.50,right,1478263711.618484
31,-14.50,left,1478263713.197152
74,7.00,right,1478263714.517997
79,9.50,right,1478263716.001951
61,0.50,left,1478263717.499448
12,-24.00,left,1478263719.077987
90,15.00,right,1478263720.602436
113,26.50,right,1478263722.100207
78,9.00,right,1478263723.748294
39,-10.50,left,1478263725.367277
81,10.50,right,1478263726.823482
84,12.00,right,1478263728.416529
34,-13.00,left,1478263729.942329
115,27.50,right,1478263731.304535
93,16.50,right,1478263732.843311
19,-20.50,left,1478263734.531930
105,22.50,right,1478263735.851754
6,-27.00,left,1478263737.403772
48,-6.00,left,1478263738.834174
94,17.00,right,1478263740.276835
109,24.50,right,1478263741.977933
80,10.00,right,1478263743.421056
60,0.00,right,1478263744.850865
112,26.00,right,1478263746.429528
1,-29.50,left,1478263747.927091
25,-17.50,left,1478263749.275888
116,28.00,right,1478263750.909279
85,12.50,right,1478263752.310533
21,-19.50,left,1478263753.819902
107,23.50,right,1478263755.290345
57,-1.50,left,1478263756.788105
22,-19.00,left,1478263758.270650
52,-4.00,left,1478263759.700041
30,-15.00,left,1478263761.196857
38,-11.00,left,1478263762.707392
33,-13.50,left,1478263764.355056
20,-20.00,left,1478263766.016592
17,-21.50,left,1478263767.309934
66,3.00,right,1478263768.792957
67,3.50,right,1478263770.235901
73,6.50,right,1478263771.570435
28,-16.00,left,1478263773.095148
118,29.00,right,1478263774.510992
10,-25.00,left,1478263776.130891
53,-3.50,left,1478263777.749552
82,11.00,left,1478263779.151242
77,8.50,right,1478263780.702462
23,-18.50,left,1478263782.225608
43,-8.50,left,1478263783.560429
47,-6.50,left,1478263785.070148
96,18.00,right,1478263786.636196
99,19.50,right,1478263788.106673
108,24.00,right,1478263789.549634
27,-16.50,left,1478263791.332519
100,20.00,right,1478263792.599581
36,-12.00,left,1478263794.137925
106,23.00,right,1478263795.649255
114,27.00,right,1478263797.173918
92,16.00,right,1478263798.725197
49,-5.50,left,1478263800.291486
88,14.00,right,1478263801.679887
