object,obj.idx,table,tab.idx,time
mid,112,hor,60,1472135046.397468
low,22,hor,60,1472135047.955372
mid,21,hor,60,1472135049.478808
mid,30,hor,60,1472135050.904146
low,52,hor,60,1472135052.460383
low,77,hor,60,1472135054.046479
high,27,hor,60,1472135055.503606
high,40,hor,60,1472135057.058291
high,78,hor,60,1472135058.549718
low,55,hor,60,1472135060.103680
mid,66,hor,60,1472135061.694329
high,62,hor,60,1472135063.120198
mid,91,hor,60,1472135064.547013
high,108,hor,60,1472135066.101452
mid,80,hor,60,1472135067.560887
low,40,hor,60,1472135069.019764
high,102,hor,60,1472135070.540781
mid,61,hor,60,1472135071.995518
low,114,hor,60,1472135073.452526
mid,59,hor,60,1472135075.011178
high,19,hor,60,1472135076.502928
low,74,hor,60,1472135077.927480
low,117,hor,60,1472135079.419889
high,118,hor,60,1472135081.009343
low,54,hor,60,1472135082.534387
mid,98,hor,60,1472135084.120032
high,60,hor,60,1472135085.675020
high,94,hor,60,1472135087.266793
mid,15,hor,60,1472135088.755917
low,41,hor,60,1472135090.343563
low,25,hor,60,1472135091.899080
high,105,hor,60,1472135093.455718
high,88,hor,60,1472135094.914070
mid,55,hor,60,1472135096.435911
mid,67,hor,60,1472135097.894292
low,113,hor,60,1472135099.388311
mid,84,hor,60,1472135100.846830
mid,42,hor,60,1472135102.304175
high,39,hor,60,1472135103.792731
low,12,hor,60,1472135105.183410
mid,103,hor,60,1472135106.772470
mid,113,hor,60,1472135108.231214
high,98,hor,60,1472135109.654164
low,108,hor,60,1472135111.109357
high,4,hor,60,1472135112.499999
low,29,hor,60,1472135114.020866
low,33,hor,60,1472135115.618198
high,3,hor,60,1472135117.041682
high,96,hor,60,1472135118.501157
high,59,hor,60,1472135120.023423
mid,87,hor,60,1472135121.610520
mid,27,hor,60,1472135123.098229
low,8,hor,60,1472135124.553575
mid,39,hor,60,1472135126.143661
high,29,hor,60,1472135127.569940
mid,33,hor,60,1472135129.095790
low,21,hor,60,1472135130.552420
low,47,hor,60,1472135131.976324
low,118,hor,60,1472135133.465101
high,95,hor,60,1472135134.920974
low,13,hor,60,1472135136.408938
high,44,hor,60,1472135137.930896
mid,70,hor,60,1472135139.486635
mid,8,hor,60,1472135141.076549
low,119,hor,60,1472135142.530731
mid,115,hor,60,1472135144.053730
low,62,hor,60,1472135145.577989
high,13,hor,60,1472135147.101457
high,70,hor,60,1472135148.692153
low,94,hor,60,1472135150.181399
mid,75,hor,60,1472135151.771275
high,33,hor,60,1472135153.228406
mid,12,hor,60,1472135154.683922
mid,20,hor,60,1472135156.108593
low,91,hor,60,1472135157.659366
low,93,hor,60,1472135159.219199
mid,25,hor,60,1472135160.674895
high,106,hor,60,1472135162.067413
low,112,hor,60,1472135163.490638
high,55,hor,60,1472135165.046056
high,11,hor,60,1472135166.468402
mid,29,hor,60,1472135168.058418
low,68,hor,60,1472135169.481105
high,114,hor,60,1472135170.872692
mid,32,hor,60,1472135172.396065
high,42,hor,60,1472135173.951964
high,0,hor,60,1472135175.476633
low,88,hor,60,1472135176.896236
mid,62,hor,60,1472135178.515883
low,5,hor,60,1472135179.905510
low,1,hor,60,1472135181.527858
mid,5,hor,60,1472135182.985625
high,99,hor,60,1472135184.541418
mid,76,hor,60,1472135186.060056
high,68,hor,60,1472135187.613926
low,116,hor,60,1472135189.069601
mid,31,hor,60,1472135190.494905
high,6,hor,60,1472135192.021960
high,103,hor,60,1472135193.609417
high,90,hor,60,1472135195.099296
mid,114,hor,60,1472135196.531849
low,86,hor,60,1472135197.989793
low,99,hor,60,1472135199.542523
mid,86,hor,60,1472135201.102979
mid,106,hor,60,1472135202.523092
low,103,hor,60,1472135204.114547
high,89,hor,60,1472135205.503150
low,58,hor,60,1472135206.925788
mid,94,hor,60,1472135208.346399
high,28,hor,60,1472135209.773189
mid,19,hor,60,1472135211.230573
low,14,hor,60,1472135212.787294
high,75,hor,60,1472135214.374217
low,64,hor,60,1472135215.766077
mid,22,hor,60,1472135217.221374
high,69,hor,60,1472135218.675269
low,7,hor,60,1472135220.166137
high,32,hor,60,1472135221.622895
mid,57,hor,60,1472135223.213408
low,95,hor,60,1472135224.768685
low,0,hor,60,1472135258.497711
low,79,hor,60,1472135259.924272
high,35,hor,60,1472135261.518720
low,98,hor,60,1472135263.040129
mid,79,hor,60,1472135264.433093
high,86,hor,60,1472135266.024774
mid,74,hor,60,1472135267.444981
mid,88,hor,60,1472135268.901326
low,26,hor,60,1472135270.359693
high,47,hor,60,1472135271.816763
mid,56,hor,60,1472135273.372132
high,66,hor,60,1472135274.765777
high,49,hor,60,1472135276.255196
low,32,hor,60,1472135277.742291
high,93,hor,60,1472135279.263827
low,89,hor,60,1472135280.752622
mid,47,hor,60,1472135282.305761
low,96,hor,60,1472135283.692928
low,11,hor,60,1472135285.146336
mid,37,hor,60,1472135286.572551
high,10,hor,60,1472135288.096784
mid,107,hor,60,1472135289.617481
high,65,hor,60,1472135291.073956
mid,10,hor,60,1472135292.661563
mid,63,hor,60,1472135294.084700
mid,58,hor,60,1472135295.708011
high,109,hor,60,1472135297.194756
mid,92,hor,60,1472135298.717839
high,34,hor,60,1472135300.207271
high,74,hor,60,1472135301.700991
mid,16,hor,60,1472135303.125315
low,53,hor,60,1472135304.713635
low,10,hor,60,1472135306.235205
low,105,hor,60,1472135307.660881
low,107,hor,60,1472135309.248046
high,115,hor,60,1472135310.671768
high,24,hor,60,1472135312.224863
mid,38,hor,60,1472135313.744956
high,82,hor,60,1472135315.264768
mid,44,hor,60,1472135316.852530
high,5,hor,60,1472135318.310908
low,43,hor,60,1472135319.763930
high,116,hor,60,1472135321.219168
low,100,hor,60,1472135322.739357
low,4,hor,60,1472135324.259802
mid,69,hor,60,1472135325.783625
low,69,hor,60,1472135327.335767
mid,46,hor,60,1472135328.826718
mid,93,hor,60,1472135330.284611
low,61,hor,60,1472135331.806373
mid,90,hor,60,1472135333.395048
high,46,hor,60,1472135334.818237
low,71,hor,60,1472135336.407304
high,119,hor,60,1472135337.896595
high,50,hor,60,1472135339.385832
high,104,hor,60,1472135340.976068
mid,118,hor,60,1472135342.433614
mid,50,hor,60,1472135343.858097
low,104,hor,60,1472135345.445035
low,83,hor,60,1472135346.902479
low,23,hor,60,1472135348.290714
mid,60,hor,60,1472135349.813989
high,48,hor,60,1472135351.365624
low,35,hor,60,1472135352.918127
mid,100,hor,60,1472135354.342703
low,92,hor,60,1472135355.803911
mid,81,hor,60,1472135357.258124
mid,65,hor,60,1472135358.848972
high,113,hor,60,1472135360.236386
high,52,hor,60,1472135361.728670
low,76,hor,60,1472135363.282303
high,54,hor,60,1472135364.676474
mid,95,hor,60,1472135366.201895
mid,105,hor,60,1472135367.692505
high,56,hor,60,1472135369.217531
mid,73,hor,60,1472135370.640462
high,26,hor,60,1472135372.128664
low,115,hor,60,1472135373.588121
high,100,hor,60,1472135375.107907
low,73,hor,60,1472135376.663569
low,81,hor,60,1472135378.189737
