stimulus,angle,response,time
54,-3.00,right,1478162497.322107
14,-23.00,right,1478162563.551571
35,-12.50,right,1478162565.158395
41,-9.50,right,1478162566.737286
103,21.50,left,1478162568.153217
21,-19.50,right,1478162569.595578
8,-26.00,right,1478162571.078611
67,3.50,left,1478162572.644100
12,-24.00,right,1478162574.127615
34,-13.00,right,1478162575.705123
85,12.50,left,1478162577.118855
94,17.00,left,1478162578.642947
39,-10.50,right,1478162580.276281
106,23.00,left,1478162581.678691
80,10.00,left,1478162583.161295
11,-24.50,right,1478162584.644312
65,2.50,left,1478162586.087845
16,-22.00,right,1478162587.585822
55,-2.50,right,1478162589.313404
4,-28.00,right,1478162590.633961
13,-23.50,right,1478162592.144308
110,25.00,left,1478162593.655136
19,-20.50,right,1478162595.180389
30,-15.00,right,1478162596.664404
73,6.50,left,1478162598.175896
60,0.00,left,1478162599.835899
96,18.00,left,1478162601.945108
69,4.50,left,1478162602.802767
57,-1.50,left,1478162604.353720
29,-15.50,right,1478162605.756225
24,-18.00,right,1478162607.213628
68,4.00,right,1478162608.860834
117,28.50,left,1478162610.371719
6,-27.00,right,1478162611.936293
43,-8.50,right,1478162613.311216
23,-18.50,right,1478162614.727090
79,9.50,left,1478162616.264964
49,-5.50,right,1478162617.937946
81,10.50,left,1478162619.380362
15,-22.50,right,1478162620.645301
86,13.00,left,1478162622.196277
77,8.50,left,1478162623.665935
119,29.50,left,1478162625.108229
76,8.00,left,1478162626.836752
56,-2.00,right,1478162628.443024
50,-5.00,right,1478162629.790512
88,14.00,left,1478162631.192271
91,15.50,left,1478162632.661107
107,23.50,left,1478162634.172291
66,3.00,left,1478162635.779149
28,-16.00,right,1478162637.208435
31,-14.50,right,1478162638.636718
22,-19.00,right,1478162640.120036
53,-3.50,right,1478162641.658311
3,-28.50,right,1478162643.222981
7,-26.50,right,1478162644.679608
48,-6.00,right,1478162646.421965
52,-4.00,right,1478162648.040430
75,7.50,left,1478162649.346997
89,14.50,left,1478162650.803568
63,1.50,left,1478162652.532265
99,19.50,left,1478162653.771084
114,27.00,left,1478162655.280889
87,13.50,left,1478162656.967710
71,5.50,left,1478162658.355643
37,-11.50,right,1478162659.879329
64,2.00,left,1478162661.498598
97,18.50,left,1478162662.967688
102,21.00,left,1478162664.206415
1,-29.50,right,1478162665.689602
0,-30.00,right,1478162666.996109
42,-9.00,right,1478162668.615949
98,19.00,left,1478162670.098441
61,0.50,right,1478162671.649991
111,25.50,left,1478162673.092950
84,12.00,left,1478162674.671724
116,28.00,left,1478162676.141343
45,-7.50,right,1478162677.815181
46,-7.00,right,1478162679.149124
38,-11.00,right,1478162680.619155
118,29.00,left,1478162682.102525
9,-25.50,right,1478162683.640260
72,6.00,right,1478162685.136332
112,26.00,right,1478162686.470403
104,22.00,left,1478162688.049866
113,26.50,left,1478162689.668941
36,-12.00,right,1478162691.288282
33,-13.50,right,1478162692.812002
20,-20.00,right,1478162694.240249
18,-21.00,right,1478162695.765588
100,20.00,left,1478162697.262012
93,16.50,left,1478162698.840916
82,11.00,left,1478162700.297976
17,-21.50,right,1478162701.740158
32,-14.00,right,1478162703.100413
105,22.50,left,1478162704.692940
2,-29.00,right,1478162706.109146
78,9.00,right,1478162707.850761
44,-8.00,right,1478162709.265393
25,-17.50,right,1478162710.735705
70,5.00,right,1478162712.435638
51,-4.50,right,1478162714.026841
27,-16.50,right,1478162715.306150
26,-17.00,right,1478162716.733954
47,-6.50,right,1478162718.449558
62,1.00,left,1478162720.015139
5,-27.50,right,1478162721.144464
101,20.50,left,1478162722.627563
92,16.00,left,1478162724.166136
108,24.00,left,1478162725.554338
95,17.50,left,1478162727.010270
74,7.00,left,1478162728.507598
90,15.00,left,1478162730.004960
109,24.50,left,1478162731.434250
58,-1.00,left,1478162732.890854
40,-10.00,left,1478162734.618735
59,-0.50,left,1478162736.129816
115,27.50,left,1478162737.490698
83,11.50,left,1478162739.151493
10,-25.00,right,1478162740.431035
