stimulus,angle,response,time
17,8.50,right,1471956139.657994
16,8.00,left,1471956147.765133
88,44.00,left,1471956149.079609
26,13.00,left,1471956150.558410
104,52.00,left,1471956152.174301
68,34.00,left,1471956153.901108
55,27.50,left,1471956155.639793
40,20.00,left,1471956156.778364
69,34.50,left,1471956157.890296
5,2.50,right,1471956159.893136
58,29.00,left,1471956160.784005
39,19.50,left,1471956162.525341
80,40.00,left,1471956163.840575
42,21.00,left,1471956165.252629
12,6.00,right,1471956167.087930
6,3.00,right,1471956168.212192
66,33.00,left,1471956169.623405
28,14.00,left,1471956171.283573
87,43.50,left,1471956172.584510
91,45.50,left,1471956174.024509
64,32.00,left,1471956175.448778
61,30.50,left,1471956176.996795
112,56.00,left,1471956178.298599
56,28.00,left,1471956179.860971
85,42.50,left,1471956181.503850
115,57.50,left,1471956182.969898
118,59.00,left,1471956184.396130
108,54.00,left,1471956185.972870
15,7.50,left,1471956187.398576
54,27.00,left,1471956189.002957
38,19.00,left,1471956190.649258
43,21.50,left,1471956192.226480
82,41.00,left,1471956193.651952
93,46.50,left,1471956194.926587
90,45.00,left,1471956196.269712
4,2.00,right,1471956198.132547
60,30.00,left,1471956199.354722
71,35.50,left,1471956200.836529
92,46.00,left,1471956202.345745
37,18.50,left,1471956204.100772
25,12.50,left,1471956205.678666
31,15.50,left,1471956207.501604
101,50.50,left,1471956208.380453
99,49.50,left,1471956209.751188
19,9.50,left,1471956211.287725
2,1.00,right,1471956213.194904
29,14.50,left,1471956214.771256
24,12.00,left,1471956216.211190
51,25.50,left,1471956217.884266
59,29.50,left,1471956219.133325
97,48.50,left,1471956221.215633
95,47.50,left,1471956222.325826
75,37.50,left,1471956223.927971
50,25.00,left,1471956225.024609
14,7.00,right,1471956226.586807
9,4.50,right,1471956228.203538
79,39.50,left,1471956229.422524
72,36.00,left,1471956230.777607
33,16.50,left,1471956232.532214
52,26.00,left,1471956234.013699
102,51.00,left,1471956235.357693
81,40.50,left,1471956237.004043
8,4.00,right,1471956238.567811
103,51.50,left,1471956239.993268
23,11.50,left,1471956241.432997
74,37.00,left,1471956242.734070
110,55.00,left,1471956244.228975
105,52.50,left,1471956245.915252
21,10.50,right,1471956247.656328
67,33.50,left,1471956248.849320
107,53.50,left,1471956250.423976
30,15.00,left,1471956252.246811
113,56.50,left,1471956253.603541
84,42.00,left,1471956254.918496
57,28.50,left,1471956256.398000
96,48.00,left,1471956257.905523
27,13.50,left,1471956259.249148
114,57.00,left,1471956260.769597
65,32.50,left,1471956262.304041
47,23.50,left,1471956263.824070
63,31.50,left,1471956265.318381
22,11.00,left,1471956266.811474
89,44.50,left,1471956268.305185
10,5.00,right,1471956270.347547
32,16.00,left,1471956271.307700
48,24.00,left,1471956272.719618
106,53.00,left,1471956274.172276
20,10.00,left,1471956276.048710
46,23.00,left,1471956277.215209
3,1.50,right,1471956278.832791
100,50.00,left,1471956280.246297
111,55.50,left,1471956282.015412
0,0.00,right,1471956283.317886
76,38.00,left,1471956284.921498
78,39.00,left,1471956286.373391
49,24.50,left,1471956287.742754
11,5.50,right,1471956289.975599
77,38.50,left,1471956290.947739
83,41.50,left,1471956292.401037
117,58.50,left,1471956293.879557
70,35.00,left,1471956295.428045
53,26.50,left,1471956296.960410
13,6.50,left,1471956298.357649
7,3.50,right,1471956299.960538
73,36.50,left,1471956301.412732
116,58.00,left,1471956302.962900
119,59.50,left,1471956304.388242
98,49.00,left,1471956305.636563
45,22.50,left,1471956307.446785
18,9.00,left,1471956309.077883
44,22.00,left,1471956310.242716
86,43.00,left,1471956311.667436
35,17.50,left,1471956313.077854
109,54.50,left,1471956314.626843
34,17.00,left,1471956316.326263
62,31.00,left,1471956317.696935
41,20.50,left,1471956319.300468
36,18.00,left,1471956320.655035
1,0.50,right,1471956322.205175
94,47.00,left,1471956323.541595
