object,stimulus,angle,response,time
high,79,44.50,right,1478252046.856303
high,81,45.50,right,1478252112.196785
high,70,40.00,right,1478252113.585440
high,52,31.00,right,1478252115.191120
high,67,38.50,left,1478252116.824539
high,22,16.00,left,1478252118.226563
high,114,62.00,right,1478252119.709906
high,8,9.00,left,1478252121.193152
high,84,47.00,right,1478252122.580996
high,29,19.50,left,1478252124.228935
high,50,30.00,left,1478252125.631015
high,75,42.50,right,1478252127.128691
high,2,6.00,left,1478252128.721111
high,59,34.50,right,1478252130.245709
high,63,36.50,left,1478252131.851184
high,116,63.00,left,1478252133.158230
high,65,37.50,left,1478252134.928100
high,37,23.50,left,1478252136.343991
high,10,10.00,left,1478252137.803199
high,48,29.00,left,1478252139.205113
high,9,9.50,left,1478252140.743846
high,41,25.50,right,1478252142.186495
high,92,51.00,right,1478252143.888048
high,12,11.00,left,1478252145.453023
high,53,31.50,left,1478252146.895945
high,45,27.50,left,1478252148.474792
high,102,56.00,left,1478252149.904259
high,20,15.00,left,1478252151.402004
high,36,23.00,left,1478252152.817597
high,98,54.00,right,1478252154.191211
high,62,36.00,left,1478252155.742269
high,87,48.50,right,1478252157.063332
high,33,21.50,left,1478252158.751672
high,18,14.00,left,1478252160.180230
high,86,48.00,right,1478252161.718550
high,14,12.00,left,1478252163.229315
high,104,57.00,right,1478252164.835228
high,42,26.00,left,1478252166.251066
high,5,7.50,left,1478252167.790018
high,90,50.00,right,1478252169.301052
high,115,62.50,right,1478252170.636371
high,66,38.00,right,1478252172.324749
high,43,26.50,left,1478252173.780789
high,106,58.00,right,1478252175.074545
high,85,47.50,right,1478252176.599544
high,91,50.50,right,1478252177.947734
high,112,61.00,left,1478252179.430767
high,4,7.00,right,1478252181.078054
high,119,64.50,right,1478252182.588140
high,82,46.00,right,1478252184.180611
high,105,57.50,right,1478252185.678082
high,55,32.50,left,1478252187.242423
high,117,63.50,right,1478252188.698579
high,31,20.50,left,1478252190.290603
high,118,64.00,right,1478252191.856611
high,80,45.00,right,1478252193.435264
high,13,11.50,left,1478252194.878110
high,0,5.00,left,1478252196.307705
high,76,43.00,right,1478252197.941992
high,17,13.50,left,1478252199.139434
high,24,17.00,right,1478252200.582339
high,60,35.00,left,1478252202.134813
high,54,32.00,left,1478252203.672639
high,103,56.50,right,1478252205.347567
high,25,17.50,left,1478252206.803614
high,93,51.50,right,1478252208.286969
high,35,22.50,left,1478252209.648827
high,34,22.00,left,1478252211.159476
high,100,55.00,right,1478252212.670547
high,69,39.50,left,1478252214.290670
high,89,49.50,right,1478252215.557039
high,38,24.00,left,1478252217.177187
high,77,43.50,right,1478252218.769906
high,107,58.50,right,1478252220.199261
high,72,41.00,left,1478252221.846981
high,3,6.50,left,1478252223.235399
high,39,24.50,right,1478252225.032313
high,57,33.50,right,1478252226.338365
high,74,42.00,right,1478252227.834638
high,26,18.00,left,1478252229.386095
high,30,20.00,left,1478252231.006003
high,28,19.00,left,1478252232.488892
high,16,13.00,left,1478252233.891729
high,15,12.50,left,1478252235.431288
high,113,61.50,right,1478252236.901471
high,99,54.50,right,1478252238.276231
high,73,41.50,right,1478252239.814299
high,40,25.00,left,1478252241.379851
high,95,52.50,right,1478252242.932246
high,19,14.50,left,1478252244.347695
high,21,15.50,left,1478252245.993893
high,109,59.50,right,1478252247.531476
high,27,18.50,left,1478252249.041360
high,97,53.50,right,1478252250.578507
high,108,59.00,right,1478252252.171197
high,11,10.50,right,1478252253.600791
high,32,21.00,left,1478252255.166504
high,64,37.00,left,1478252256.732372
high,23,16.50,left,1478252258.243113
high,110,60.00,right,1478252259.835555
high,68,39.00,right,1478252261.835998
high,83,46.50,right,1478252262.952438
high,58,34.00,right,1478252264.531852
high,61,35.50,left,1478252266.178617
high,6,8.00,left,1478252267.676042
high,71,40.50,right,1478252269.051718
high,1,5.50,left,1478252270.603256
high,51,30.50,right,1478252272.127246
high,111,60.50,right,1478252273.747790
high,7,8.50,left,1478252275.149870
high,44,27.00,left,1478252276.770144
high,56,33.00,right,1478252278.240247
high,78,44.00,right,1478252279.751678
high,47,28.50,right,1478252281.288783
high,88,49.00,right,1478252282.812489
high,46,28.00,left,1478252284.390627
high,49,29.50,left,1478252285.778943
high,101,55.50,right,1478252287.167086
high,96,53.00,right,1478252288.815324
high,94,52.00,right,1478252290.190365
