object,stimulus,angle,response,time
high,29,19.50,right,1478618602.518274
mid,28,19.00,right,1478618603.742320
mid,51,30.50,right,1478618605.402961
high,99,54.50,right,1478618606.845670
low,41,25.50,left,1478618608.520416
low,2,6.00,left,1478618609.895389
high,14,12.00,left,1478618611.596454
high,10,10.00,left,1478618613.038921
mid,1,5.50,left,1478618614.481612
low,67,38.50,right,1478618616.046099
mid,60,35.00,right,1478618617.638423
low,98,54.00,right,1478618619.000488
low,111,60.50,right,1478618620.415639
mid,69,39.50,left,1478618622.130871
low,93,51.50,right,1478618623.614907
mid,46,28.00,left,1478618625.166749
high,81,45.50,right,1478618626.568589
mid,109,59.50,right,1478618628.037736
low,46,28.00,left,1478618629.548988
low,1,5.50,left,1478618630.964426
high,21,15.50,left,1478618632.584084
mid,62,36.00,right,1478618633.999589
high,83,46.50,right,1478618635.414974
high,54,32.00,right,1478618636.966607
mid,103,56.50,right,1478618638.313920
low,39,24.50,left,1478618639.961579
low,116,63.00,right,1478618641.308657
high,28,19.00,left,1478618642.833238
mid,68,39.00,left,1478618644.494600
mid,106,58.00,right,1478618645.923777
mid,7,8.50,left,1478618647.324530
low,77,43.50,right,1478618648.835583
low,102,56.00,right,1478618650.360845
high,80,45.00,right,1478618651.817345
high,39,24.50,left,1478618653.368687
high,47,28.50,left,1478618655.097137
high,89,49.50,left,1478618656.634761
high,72,41.00,right,1478618658.185583
mid,29,19.50,left,1478618659.559364
low,107,58.50,right,1478618660.961282
high,13,11.50,left,1478618662.486613
mid,91,50.50,right,1478618663.902488
high,19,14.50,left,1478618665.522594
low,115,62.50,right,1478618666.965452
low,92,51.00,left,1478618668.667763
low,30,20.00,left,1478618670.015913
mid,49,29.50,left,1478618671.391130
mid,37,23.50,left,1478618672.875043
low,42,26.00,left,1478618674.262792
high,96,53.00,right,1478618675.840490
high,109,59.50,right,1478618677.405824
mid,14,12.00,left,1478618678.875995
low,50,30.00,left,1478618680.387143
mid,79,44.50,right,1478618681.994038
high,66,38.00,right,1478618683.628184
mid,24,17.00,left,1478618685.152681
high,85,47.50,right,1478618686.609482
low,35,22.50,left,1478618688.133473
mid,44,27.00,left,1478618689.766959
low,34,22.00,left,1478618691.142056
low,9,9.50,left,1478618692.543458
low,44,27.00,left,1478618694.109817
mid,40,25.00,left,1478618695.552286
mid,31,20.50,left,1478618697.035618
high,103,56.50,right,1478618698.601748
high,86,48.00,right,1478618700.072079
low,101,55.50,right,1478618701.720851
mid,42,26.00,left,1478618703.096576
mid,57,33.50,right,1478618704.621387
low,71,40.50,right,1478618706.049511
high,36,23.00,left,1478618707.560762
high,64,37.00,right,1478618709.166214
mid,89,49.50,right,1478618710.622377
