object,stimulus,angle,response,time
high,79,44.50,right,1478185886.172594
high,90,50.00,right,1478185893.623897
high,25,17.50,left,1478185895.122192
high,29,19.50,left,1478185896.606683
high,54,32.00,left,1478185898.063403
high,12,11.00,left,1478185899.574965
high,106,58.00,right,1478185900.976795
high,77,43.50,right,1478185902.514975
high,20,15.00,left,1478185904.039378
high,83,46.50,right,1478185905.482073
high,110,60.00,right,1478185907.048204
high,104,57.00,right,1478185908.613197
high,108,59.00,right,1478185910.137728
high,114,62.00,right,1478185911.703284
high,53,31.50,left,1478185913.241657
high,62,36.00,left,1478185914.902171
high,32,21.00,left,1478185916.537510
high,91,50.50,right,1478185917.993597
high,47,28.50,left,1478185919.654514
high,88,49.00,right,1478185920.919937
high,65,37.50,left,1478185922.390343
high,23,16.50,left,1478185923.766767
high,2,6.00,left,1478185925.263329
high,15,12.50,left,1478185926.597977
high,13,11.50,left,1478185928.082294
high,3,6.50,left,1478185929.511277
high,60,35.00,right,1478185930.885982
high,46,28.00,right,1478185932.396375
high,73,41.50,right,1478185933.797536
high,38,24.00,left,1478185935.471687
high,84,47.00,right,1478185936.819326
high,56,33.00,left,1478185938.344321
high,61,35.50,left,1478185939.828697
high,39,24.50,left,1478185941.515840
high,50,30.00,left,1478185942.972167
high,17,13.50,left,1478185944.333354
high,22,16.00,left,1478185945.899626
high,115,62.50,right,1478185947.478199
high,9,9.50,left,1478185948.947681
high,107,58.50,right,1478185950.417540
high,66,38.00,right,1478185951.914957
high,42,26.00,left,1478185953.671212
high,69,39.50,right,1478185955.019177
high,85,47.50,right,1478185956.556797
high,99,54.50,right,1478185957.999862
high,14,12.00,left,1478185959.619558
high,49,29.50,right,1478185961.497291
high,7,8.50,left,1478185962.804689
high,10,10.00,left,1478185964.329085
high,63,36.50,right,1478185965.770721
high,94,52.00,right,1478185967.172250
high,28,19.00,left,1478185968.723572
high,102,56.00,right,1478185970.263643
high,87,48.50,right,1478185971.679374
high,118,64.00,right,1478185973.230500
high,74,42.00,right,1478185974.781695
high,19,14.50,left,1478185976.252209
high,41,25.50,left,1478185977.885780
high,8,9.00,left,1478185979.165312
high,113,61.50,right,1478185980.499077
high,48,29.00,left,1478185982.091825
high,93,51.50,right,1478185983.591424
high,31,20.50,left,1478185985.170371
high,37,23.50,left,1478185986.546042
high,0,5.00,left,1478185988.097675
high,111,60.50,right,1478185989.472034
high,112,61.00,right,1478185990.995655
high,75,42.50,right,1478185992.477859
high,35,22.50,right,1478185994.164970
high,96,53.00,right,1478185995.621529
high,100,55.00,right,1478185997.104618
high,78,44.00,right,1478185998.465763
high,76,43.00,right,1478185999.868096
high,21,15.50,left,1478186001.378225
high,4,7.00,left,1478186002.969944
high,27,18.50,left,1478186004.535651
high,72,41.00,right,1478186005.911547
high,119,64.50,right,1478186007.395150
high,98,54.00,right,1478186008.920888
high,18,14.00,left,1478186010.676571
high,58,34.00,right,1478186011.983775
high,103,56.50,right,1478186013.616749
high,57,33.50,left,1478186015.332054
high,68,39.00,right,1478186016.516341
high,109,59.50,right,1478186018.026765
high,101,55.50,right,1478186019.442173
high,117,63.50,right,1478186020.980223
high,59,34.50,right,1478186022.710234
high,40,25.00,right,1478186024.206749
high,67,38.50,right,1478186025.703993
high,97,53.50,right,1478186027.065398
high,71,40.50,right,1478186028.657401
high,86,48.00,right,1478186030.128434
high,89,49.50,right,1478186031.515763
high,55,32.50,right,1478186033.080576
high,16,13.00,left,1478186034.482469
high,5,7.50,left,1478186035.924729
high,33,21.50,left,1478186037.449927
high,34,22.00,right,1478186038.866881
high,105,57.50,right,1478186040.294494
high,36,23.00,left,1478186041.995608
high,30,20.00,left,1478186043.411206
high,81,45.50,right,1478186045.085535
high,11,10.50,left,1478186046.555496
high,1,5.50,left,1478186048.121840
high,6,8.00,left,1478186049.673460
high,26,18.00,left,1478186051.224351
high,80,45.00,right,1478186052.721062
high,44,27.00,left,1478186054.381786
high,92,51.00,right,1478186055.743019
high,116,63.00,right,1478186057.240120
high,64,37.00,right,1478186058.696129
high,24,17.00,left,1478186060.424681
high,43,26.50,left,1478186061.948913
high,95,52.50,right,1478186063.392456
high,45,27.50,left,1478186065.066551
high,82,46.00,right,1478186066.509368
high,70,40.00,right,1478186067.951326
high,51,30.50,right,1478186069.516048
high,52,31.00,right,1478186071.040037
