stimulus,angle,response,time
91,15.50,left,1479139821.233404
39,-10.50,right,1479139822.785773
40,-10.00,right,1479139824.338598
53,-3.50,left,1479139825.918548
43,-8.50,right,1479139827.322105
5,-27.50,right,1479139828.710153
27,-16.50,right,1479139830.247242
83,11.50,left,1479139832.043757
60,0.00,right,1479139833.718713
77,8.50,left,1479139835.121871
90,15.00,left,1479139836.645088
112,26.00,left,1479139838.086986
42,-9.00,right,1479139839.516423
6,-27.00,right,1479139840.999474
3,-28.50,right,1479139842.414914
4,-28.00,right,1479139843.911987
9,-25.50,right,1479139845.394694
37,-11.50,right,1479139847.028429
82,11.00,left,1479139848.728774
105,22.50,left,1479139850.049183
38,-11.00,right,1479139851.492409
22,-19.00,right,1479139853.017631
55,-2.50,right,1479139855.140633
25,-17.50,right,1479139856.311088
109,24.50,left,1479139857.835425
7,-26.50,right,1479139859.332550
54,-3.00,left,1479139860.830288
49,-5.50,right,1479139862.219243
10,-25.00,right,1479139863.729879
66,3.00,left,1479139865.391021
28,-16.00,right,1479139866.697758
30,-15.00,right,1479139868.086125
89,14.50,left,1479139869.610570
101,20.50,left,1479139871.013140
87,13.50,left,1479139872.660240
35,-12.50,right,1479139874.034474
68,4.00,left,1479139875.613331
57,-1.50,right,1479139876.946708
88,14.00,left,1479139878.498522
20,-20.00,right,1479139880.009540
65,2.50,left,1479139881.602300
15,-22.50,right,1479139882.908813
67,3.50,left,1479139884.718611
56,-2.00,right,1479139886.052822
116,28.00,left,1479139887.633126
84,12.00,left,1479139889.035931
16,-22.00,right,1479139890.452988
12,-24.00,right,1479139891.800974
29,-15.50,right,1479139893.230709
99,19.50,left,1479139894.837387
44,-8.00,right,1479139896.348241
73,6.50,left,1479139897.764159
2,-29.00,right,1479139899.057181
80,10.00,left,1479139900.745148
23,-18.50,right,1479139901.970418
51,-4.50,right,1479139903.604850
114,27.00,left,1479139905.007013
94,17.00,left,1479139906.354970
97,18.50,left,1479139907.907304
52,-4.00,right,1479139909.377294
119,29.50,left,1479139910.765724
106,23.00,left,1479139912.277079
110,25.00,left,1479139913.679176
47,-6.50,right,1479139915.108416
8,-26.00,right,1479139916.592222
64,2.00,left,1479139918.253158
0,-30.00,right,1479139919.765134
45,-7.50,right,1479139921.302946
75,7.50,left,1479139922.828744
33,-13.50,right,1479139924.203826
96,18.00,left,1479139925.578993
72,6.00,left,1479139927.280795
13,-23.50,right,1479139928.615255
69,4.50,left,1479139930.344195
118,29.00,left,1479139931.869142
63,1.50,right,1479139933.515717
62,1.00,right,1479139935.094676
50,-5.00,right,1479139936.401374
26,-17.00,right,1479139937.736083
111,25.50,left,1479139939.315693
59,-0.50,right,1479139941.166759
86,13.00,left,1479139942.500976
74,7.00,left,1479139943.807281
107,23.50,left,1479139945.372120
18,-21.00,right,1479139947.060452
79,9.50,left,1479139948.408811
98,19.00,left,1479139949.974825
48,-6.00,NA,0.000000
113,26.50,left,1479139952.942522
41,-9.50,right,1479139954.603217
14,-23.00,right,1479139955.977814
102,21.00,left,1479139957.761365
117,28.50,left,1479139959.204573
58,-1.00,right,1479139960.810970
34,-13.00,right,1479139962.403577
76,8.00,left,1479139963.832837
93,16.50,left,1479139965.289191
108,24.00,left,1479139966.704820
32,-14.00,right,1479139968.488568
11,-24.50,right,1479139969.849817
46,-7.00,right,1479139971.169814
21,-19.50,right,1479139972.776895
104,22.00,left,1479139974.301488
95,17.50,left,1479139975.785780
85,12.50,left,1479139977.282884
24,-18.00,right,1479139978.685037
70,5.00,left,1479139980.223072
19,-20.50,right,1479139981.706260
71,5.50,left,1479139983.013338
115,27.50,right,1479139984.538442
61,0.50,NA,0.000000
1,-29.50,right,1479139987.723776
17,-21.50,right,1479139989.084540
36,-12.00,right,1479139990.526718
81,10.50,left,1479139992.241612
31,-14.50,right,1479139993.684694
78,9.00,left,1479139995.276290
92,16.00,left,1479139996.529032
103,21.50,left,1479139997.985366
100,20.00,left,1479139999.537825
