object,obj.idx,table,tab.idx,time
high,96,hor,60,1487319882.499464
mid,95,hor,60,1487319884.085795
high,17,hor,60,1487319885.612473
mid,10,hor,60,1487319887.201353
mid,53,hor,60,1487319888.689998
low,29,hor,60,1487319890.278973
low,32,hor,60,1487319891.729047
low,99,hor,60,1487319893.216385
mid,62,hor,60,1487319894.706508
high,105,hor,60,1487319896.293493
low,78,hor,60,1487319897.847656
high,78,hor,60,1487319899.401212
mid,46,hor,60,1487319900.990253
high,30,hor,60,1487319902.576203
mid,97,hor,60,1487319903.998249
mid,112,hor,60,1487319905.485136
low,90,hor,60,1487319907.006529
low,79,hor,60,1487319908.530833
high,16,hor,60,1487319909.988215
high,69,hor,60,1487319911.443613
low,81,hor,60,1487319912.931967
mid,92,hor,60,1487319914.389176
high,24,hor,60,1487319915.914469
low,68,hor,60,1487319917.469054
high,73,hor,60,1487319918.894770
low,11,hor,60,1487319920.415916
high,95,hor,60,1487319921.838784
mid,104,hor,60,1487319923.361266
low,87,hor,60,1487319924.848938
mid,83,hor,60,1487319926.399312
mid,24,hor,60,1487319927.921383
mid,107,hor,60,1487319929.507384
low,95,hor,60,1487319930.993212
high,18,hor,60,1487319932.450557
high,44,hor,60,1487319933.939101
low,89,hor,60,1487319935.397014
mid,60,hor,60,1487319936.987411
mid,11,hor,60,1487319938.543704
low,84,hor,60,1487319940.098757
mid,88,hor,60,1487319941.556157
high,111,hor,60,1487319943.077382
high,9,hor,60,1487319944.597855
high,83,hor,60,1487319946.056467
high,104,hor,60,1487319947.549612
low,10,hor,60,1487319949.039891
low,8,hor,60,1487319950.531396
mid,94,hor,60,1487319951.953792
low,103,hor,60,1487319953.509848
mid,29,hor,60,1487319954.929660
high,38,hor,60,1487319956.516541
high,93,hor,60,1487319957.975064
low,57,hor,60,1487319959.366239
mid,37,hor,60,1487319960.954264
mid,69,hor,60,1487319962.409330
low,92,hor,60,1487319963.862258
low,108,hor,60,1487319965.353825
high,5,hor,60,1487319966.875534
low,18,hor,60,1487319968.367964
mid,59,hor,60,1487319969.822354
high,25,hor,60,1487319971.343855
low,101,hor,60,1487319972.797712
low,39,hor,60,1487319974.252774
high,88,hor,60,1487319975.810777
mid,32,hor,60,1487319977.298168
mid,101,hor,60,1487319978.754283
low,62,hor,60,1487319980.275386
low,0,hor,60,1487319981.699555
mid,47,hor,60,1487319983.224356
high,13,hor,60,1487319984.746489
high,77,hor,60,1487319986.268819
mid,100,hor,60,1487319987.789808
high,4,hor,60,1487319989.345173
high,80,hor,60,1487319990.899734
low,12,hor,60,1487319992.327609
high,41,hor,60,1487319993.914541
low,43,hor,60,1487319995.469040
mid,43,hor,60,1487319996.960302
high,52,hor,60,1487319998.479513
low,14,hor,60,1487319999.904100
low,48,hor,60,1487320001.356317
high,84,hor,60,1487320002.777689
mid,55,hor,60,1487320004.166319
mid,54,hor,60,1487320005.687968
mid,79,hor,60,1487320007.209516
high,42,hor,60,1487320008.698843
mid,6,hor,60,1487320010.255160
high,106,hor,60,1487320011.676709
low,34,hor,60,1487320013.168380
high,86,hor,60,1487320014.727565
mid,51,hor,60,1487320016.215797
low,7,hor,60,1487320017.772329
mid,50,hor,60,1487320019.331156
mid,20,hor,60,1487320020.789459
low,41,hor,60,1487320022.277134
low,17,hor,60,1487320023.700787
high,53,hor,60,1487320025.257851
high,3,hor,60,1487320026.848911
low,71,hor,60,1487320028.406843
mid,30,hor,60,1487320029.962586
low,40,hor,60,1487320031.352792
low,91,hor,60,1487320032.942870
mid,12,hor,60,1487320034.396887
high,48,hor,60,1487320035.921596
low,21,hor,60,1487320037.345839
high,100,hor,60,1487320038.769795
high,15,hor,60,1487320040.258829
mid,61,hor,60,1487320041.747326
mid,87,hor,60,1487320043.268314
high,46,hor,60,1487320044.725312
low,97,hor,60,1487320046.282013
high,119,hor,60,1487320047.803916
low,4,hor,60,1487320049.390228
low,64,hor,60,1487320050.780009
mid,78,hor,60,1487320052.367069
high,29,hor,60,1487320053.821846
mid,49,hor,60,1487320055.281932
low,69,hor,60,1487320056.806916
mid,115,hor,60,1487320058.228925
high,40,hor,60,1487320059.652884
mid,21,hor,60,1487320061.174079
high,66,hor,60,1487320094.864429
high,45,hor,60,1487320096.257263
mid,74,hor,60,1487320097.812035
low,117,hor,60,1487320099.342141
mid,102,hor,60,1487320100.830169
low,22,hor,60,1487320102.452929
mid,9,hor,60,1487320103.876158
high,27,hor,60,1487320105.366210
low,20,hor,60,1487320106.919356
