stimulus,angle,response,time
32,-14.00,right,1478517222.732611
37,-11.50,right,1478517288.509912
61,0.50,left,1478517290.142361
71,5.50,left,1478517291.530936
67,3.50,left,1478517293.082357
53,-3.50,left,1478517294.579183
13,-23.50,right,1478517295.886649
111,25.50,left,1478517297.642587
4,-28.00,right,1478517298.949727
73,6.50,left,1478517300.583490
116,28.00,left,1478517301.957830
21,-19.50,right,1478517303.563226
108,24.00,left,1478517305.019733
114,27.00,left,1478517306.450289
16,-22.00,right,1478517307.961167
77,8.50,left,1478517309.568045
47,-6.50,right,1478517311.309256
2,-29.00,right,1478517312.493957
55,-2.50,right,1478517314.590997
30,-15.00,right,1478517315.434905
51,-4.50,right,1478517317.260092
7,-26.50,right,1478517318.390341
91,15.50,left,1478517319.929455
59,-0.50,left,1478517321.277449
36,-12.00,right,1478517322.814384
0,-30.00,right,1478517324.352223
100,20.00,left,1478517325.918140
109,24.50,left,1478517327.278804
76,8.00,left,1478517328.898567
96,18.00,left,1478517330.314656
10,-25.00,right,1478517331.879819
65,2.50,left,1478517333.553775
9,-25.50,right,1478517334.752325
18,-21.00,right,1478517336.140636
68,4.00,left,1478517337.665373
89,14.50,left,1478517339.190321
26,-17.00,right,1478517340.728306
23,-18.50,right,1478517342.075934
52,-4.00,right,1478517344.049299
57,-1.50,left,1478517345.627484
45,-7.50,right,1478517347.152431
75,7.50,left,1478517348.444950
48,-6.00,right,1478517349.983685
54,-3.00,left,1478517351.631047
81,10.50,left,1478517352.761509
101,20.50,left,1478517354.272288
58,-1.00,right,1478517355.769112
24,-18.00,right,1478517357.279449
50,-5.00,right,1478517359.225742
99,19.50,left,1478517360.301245
28,-16.00,right,1478517361.757493
29,-15.50,right,1478517363.390261
69,4.50,left,1478517364.983488
62,1.00,left,1478517366.426916
105,22.50,left,1478517367.897259
12,-24.00,right,1478517369.570680
93,16.50,left,1478517371.095821
60,0.00,left,1478517372.621115
72,6.00,left,1478517373.997677
106,23.00,left,1478517375.603955
110,25.00,left,1478517377.169281
11,-24.50,right,1478517378.747698
19,-20.50,right,1478517380.202943
49,-5.50,right,1478517382.135651
102,21.00,left,1478517383.265704
1,-29.50,right,1478517384.639589
38,-11.00,right,1478517386.205447
64,2.00,left,1478517388.464510
27,-16.50,right,1478517389.348445
80,10.00,left,1478517390.859293
15,-22.50,right,1478517392.016181
74,7.00,left,1478517393.608021
119,29.50,left,1478517395.117974
41,-9.50,right,1478517396.860192
33,-13.50,right,1478517398.030662
5,-27.50,right,1478517399.418508
46,-7.00,right,1478517401.201415
118,29.00,left,1478517402.344314
103,21.50,left,1478517403.896376
86,13.00,left,1478517405.325824
84,12.00,left,1478517406.715078
113,26.50,left,1478517408.239527
98,19.00,left,1478517409.749666
88,14.00,left,1478517411.137608
63,1.50,left,1478517412.567157
43,-8.50,right,1478517414.513666
107,23.50,left,1478517415.643144
95,17.50,left,1478517417.467153
112,26.00,left,1478517418.774170
115,27.50,left,1478517420.149605
40,-10.00,right,1478517421.959064
42,-9.00,right,1478517423.362260
35,-12.50,right,1478517424.831732
83,11.50,left,1478517426.329138
17,-21.50,right,1478517427.785395
66,3.00,NA,0.000000
22,-19.00,right,1478517430.317424
6,-27.00,right,1478517432.086300
82,11.00,left,1478517433.692906
56,-2.00,left,1478517435.312582
3,-28.50,right,1478517436.469575
44,-8.00,right,1478517437.939389
92,16.00,left,1478517439.531098
34,-13.00,right,1478517440.755843
8,-26.00,right,1478517442.198634
39,-10.50,right,1478517444.185399
78,9.00,left,1478517445.246713
20,-20.00,right,1478517446.485317
25,-17.50,right,1478517447.928580
97,18.50,left,1478517449.643492
104,22.00,left,1478517451.113173
94,17.00,left,1478517452.595939
90,15.00,left,1478517454.106713
85,12.50,left,1478517455.536250
14,-23.00,right,1478517457.114994
87,13.50,left,1478517458.693101
79,9.50,left,1478517460.053659
70,5.00,left,1478517461.687037
31,-14.50,right,1478517463.089004
117,28.50,left,1478517464.708966
