object,stimulus,angle,response,time
high,36,23.00,right,1478168799.210959
high,53,31.50,right,1478168866.155643
high,57,33.50,right,1478168867.353762
high,60,35.00,right,1478168869.165097
high,55,32.50,right,1478168870.879367
high,93,51.50,right,1478168872.144906
high,105,57.50,right,1478168873.764467
high,8,9.00,left,1478168875.220633
high,32,21.00,left,1478168876.799328
high,62,36.00,right,1478168878.242130
high,67,38.50,right,1478168879.671490
high,98,54.00,right,1478168881.046646
high,10,10.00,left,1478168882.515166
high,82,46.00,right,1478168884.080702
high,104,57.00,right,1478168885.414409
high,41,25.50,left,1478168886.993048
high,13,11.50,left,1478168888.299959
high,100,55.00,right,1478168889.891677
high,91,50.50,right,1478168891.496643
high,116,63.00,right,1478168892.761670
high,88,49.00,right,1478168894.285781
high,27,18.50,left,1478168895.932099
high,110,60.00,right,1478168897.333674
high,78,44.00,right,1478168898.994297
high,115,62.50,right,1478168900.314399
high,81,45.50,right,1478168901.823891
high,74,42.00,right,1478168903.348314
high,23,16.50,left,1478168905.063157
high,17,13.50,left,1478168906.342456
high,16,13.00,left,1478168907.799290
high,114,62.00,right,1478168909.146924
high,56,33.00,right,1478168910.685250
high,58,34.00,right,1478168912.304929
high,86,48.00,right,1478168914.006649
high,4,7.00,left,1478168915.516021
high,51,30.50,left,1478168917.134535
high,75,42.50,right,1478168918.305667
high,80,45.00,right,1478168919.735515
high,21,15.50,left,1478168921.259661
high,89,49.50,right,1478168922.742111
high,5,7.50,left,1478168924.266881
high,24,17.00,left,1478168925.940094
high,63,36.50,right,1478168927.505560
high,40,25.00,right,1478168929.192964
high,39,24.50,left,1478168930.620934
high,65,37.50,right,1478168932.021000
high,15,12.50,left,1478168933.775467
high,38,24.00,left,1478168935.286116
high,44,27.00,left,1478168936.510367
high,45,27.50,left,1478168938.266553
high,30,20.00,left,1478168939.750272
high,33,21.50,left,1478168941.179564
high,9,9.50,left,1478168942.636557
high,34,22.00,left,1478168944.174855
high,111,60.50,right,1478168945.603767
high,83,46.50,right,1478168947.059382
high,1,5.50,left,1478168948.705597
high,52,31.00,left,1478168950.229508
high,97,53.50,right,1478168951.740581
high,72,41.00,right,1478168953.509542
high,117,63.50,right,1478168954.884169
high,71,40.50,right,1478168956.367482
high,77,43.50,right,1478168957.877428
high,14,12.00,left,1478168959.387248
high,68,39.00,right,1478168960.829753
high,64,37.00,right,1478168962.244856
high,118,64.00,right,1478168963.796050
high,50,30.00,right,1478168965.620176
high,94,52.00,right,1478168966.791507
high,48,29.00,right,1478168968.289291
high,6,8.00,left,1478168969.936412
high,92,51.00,right,1478168971.365848
high,47,28.50,right,1478168972.918091
high,18,14.00,left,1478168974.672418
high,102,56.00,right,1478168975.951112
high,106,58.00,right,1478168977.407350
high,101,55.50,right,1478168979.053888
high,109,59.50,right,1478168980.333060
high,31,20.50,left,1478168981.856148
high,29,19.50,left,1478168983.421445
high,66,38.00,right,1478168984.918971
high,59,34.50,right,1478168986.293463
high,3,6.50,left,1478168987.871763
high,0,5.00,left,1478168989.409888
high,43,26.50,left,1478168990.947860
high,84,47.00,right,1478168992.376468
high,103,56.50,right,1478168993.696021
high,96,53.00,right,1478168995.328724
high,73,41.50,right,1478168996.838726
high,2,6.00,left,1478168998.349322
high,11,10.50,left,1478168999.955660
high,7,8.50,left,1478169001.589157
high,26,18.00,left,1478169003.126485
high,61,35.50,right,1478169004.555768
high,49,29.50,right,1478169006.066248
high,95,52.50,right,1478169007.522983
high,108,59.00,right,1478169008.951931
high,76,43.00,right,1478169010.544042
high,37,23.50,right,1478169012.055228
high,46,28.00,right,1478169013.647946
high,35,22.50,right,1478169015.104932
high,42,26.00,right,1478169016.507425
high,99,54.50,right,1478169017.977649
high,112,61.00,right,1478169019.516396
high,119,64.50,right,1478169021.040875
high,54,32.00,left,1478169022.633000
high,90,50.00,right,1478169023.898999
high,12,11.00,left,1478169025.546653
high,25,17.50,left,1478169026.921414
high,79,44.50,right,1478169028.433080
high,20,15.00,left,1478169029.985835
high,69,39.50,right,1478169031.481856
high,19,14.50,left,1478169033.114502
high,113,61.50,right,1478169034.610770
high,87,48.50,right,1478169036.108163
high,28,19.00,left,1478169037.619140
high,70,40.00,right,1478169039.116335
high,85,47.50,right,1478169040.612714
high,22,16.00,left,1478169042.177895
high,107,58.50,right,1478169043.430136
