object,obj.idx,table,tab.idx,time
low,74,hor,60,1473415606.891050
high,94,hor,60,1473415608.344646
high,117,hor,60,1473415609.866375
high,68,hor,60,1473415611.424665
mid,44,hor,60,1473415612.880973
low,29,hor,60,1473415614.438205
low,103,hor,60,1473415615.963214
mid,47,hor,60,1473415617.417388
mid,94,hor,60,1473415618.908463
high,110,hor,60,1473415620.496445
low,7,hor,60,1473415622.083646
mid,78,hor,60,1473415623.640870
mid,115,hor,60,1473415625.193073
low,23,hor,60,1473415626.714850
high,93,hor,60,1473415628.142414
high,90,hor,60,1473415629.631820
high,116,hor,60,1473415631.053141
low,115,hor,60,1473415632.478519
mid,26,hor,60,1473415633.902600
high,3,hor,60,1473415635.493357
low,52,hor,60,1473415637.049848
mid,40,hor,60,1473415638.510592
low,68,hor,60,1473415639.933178
mid,0,hor,60,1473415641.426664
low,95,hor,60,1473415642.814871
low,56,hor,60,1473415644.344301
mid,70,hor,60,1473415645.933056
high,23,hor,60,1473415647.391323
mid,15,hor,60,1473415648.850059
high,56,hor,60,1473415650.436454
mid,60,hor,60,1473415652.022791
high,19,hor,60,1473415653.547169
low,75,hor,60,1473415655.075520
mid,43,hor,60,1473415656.629050
low,53,hor,60,1473415658.156589
high,24,hor,60,1473415659.647168
high,106,hor,60,1473415661.140362
high,60,hor,60,1473415662.694826
mid,83,hor,60,1473415664.220010
mid,4,hor,60,1473415665.774713
mid,32,hor,60,1473415667.262164
low,49,hor,60,1473415668.885666
mid,77,hor,60,1473415670.345092
low,65,hor,60,1473415671.764345
high,49,hor,60,1473415673.318291
low,104,hor,60,1473415674.876304
high,72,hor,60,1473415676.332160
low,76,hor,60,1473415677.754857
mid,73,hor,60,1473415679.210239
low,105,hor,60,1473415680.633594
mid,87,hor,60,1473415682.157758
high,109,hor,60,1473415683.747613
mid,96,hor,60,1473415685.271969
mid,117,hor,60,1473415686.796210
low,101,hor,60,1473415688.318789
high,103,hor,60,1473415689.843821
high,98,hor,60,1473415691.266172
low,8,hor,60,1473415692.786311
low,46,hor,60,1473415694.279489
high,9,hor,60,1473415695.699523
mid,36,hor,60,1473415697.255200
high,35,hor,60,1473415698.843888
high,84,hor,60,1473415700.306904
low,18,hor,60,1473415701.895436
high,76,hor,60,1473415703.453844
low,69,hor,60,1473415704.908494
low,84,hor,60,1473415706.431558
mid,79,hor,60,1473415707.857180
mid,54,hor,60,1473415709.280235
high,80,hor,60,1473415710.871875
low,14,hor,60,1473415712.297208
mid,25,hor,60,1473415713.755553
high,102,hor,60,1473415715.310675
low,113,hor,60,1473415716.897019
high,28,hor,60,1473415718.353250
low,73,hor,60,1473415719.811185
mid,59,hor,60,1473415721.399562
mid,55,hor,60,1473415722.887708
