stimulus,angle,response,time
69,4.50,right,1474445612.894669
41,-9.50,left,1474445620.828518
71,5.50,left,1474445622.324734
67,3.50,right,1474445623.875477
10,-25.00,left,1474445625.245707
97,18.50,right,1474445626.576328
113,26.50,right,1474445628.151912
52,-4.00,left,1474445629.620999
99,19.50,right,1474445631.086574
101,20.50,right,1474445632.500194
115,27.50,right,1474445634.185613
54,-3.00,left,1474445635.761402
4,-28.00,left,1474445637.283248
13,-23.50,left,1474445638.612586
24,-18.00,left,1474445640.188279
47,-6.50,left,1474445642.011651
25,-17.50,left,1474445643.507540
60,0.00,left,1474445645.029427
75,7.50,right,1474445646.687705
7,-26.50,left,1474445647.893196
26,-17.00,left,1474445649.430798
53,-3.50,left,1474445651.311297
68,4.00,right,1474445652.574805
28,-16.00,left,1474445653.877536
78,9.00,right,1474445655.563888
119,29.50,right,1474445657.031295
114,27.00,right,1474445658.568761
18,-21.00,left,1474445660.131549
37,-11.50,left,1474445661.584967
92,16.00,right,1474445663.106619
42,-9.00,left,1474445664.848355
87,13.50,right,1474445666.176429
106,23.00,right,1474445667.681858
23,-18.50,left,1474445669.119319
76,8.00,left,1474445670.571173
112,26.00,right,1474445672.161043
8,-26.00,left,1474445673.776558
29,-15.50,left,1474445675.064437
19,-20.50,left,1474445676.504002
56,-2.00,left,1474445678.159833
51,-4.50,left,1474445679.681845
20,-20.00,left,1474445681.338393
39,-10.50,left,1474445682.765551
111,25.50,right,1474445684.452862
0,-30.00,left,1474445685.783990
48,-6.00,left,1474445687.238588
94,17.00,right,1474445688.706421
32,-14.00,left,1474445689.939062
38,-11.00,left,1474445691.541851
85,12.50,right,1474445693.105670
66,3.00,right,1474445694.669496
83,11.50,right,1474445696.097075
116,28.00,right,1474445697.520734
16,-22.00,left,1474445699.125534
36,-12.00,left,1474445700.551474
61,0.50,left,1474445702.154859
100,20.00,right,1474445703.691210
98,19.00,right,1474445705.225920
90,15.00,right,1474445706.610413
49,-5.50,left,1474445708.007824
43,-8.50,left,1474445709.489337
105,22.50,right,1474445711.159838
103,21.50,right,1474445712.558033
22,-19.00,left,1474445714.066110
74,7.00,left,1474445715.822456
11,-24.50,right,1474445716.907425
82,11.00,right,1474445718.537402
40,-10.00,left,1474445720.098386
2,-29.00,left,1474445721.357818
118,29.00,right,1474445722.932742
63,1.50,left,1474445724.359214
95,17.50,right,1474445725.825962
104,22.00,right,1474445727.347176
31,-14.50,left,1474445728.788526
84,12.00,right,1474445730.626721
50,-5.00,left,1474445731.792805
91,15.50,right,1474445733.382347
81,10.50,right,1474445735.000823
34,-13.00,left,1474445736.494787
17,-21.50,left,1474445737.797960
1,-29.50,left,1474445739.182795
58,-1.00,left,1474445740.842861
3,-28.50,left,1474445742.391709
44,-8.00,left,1474445743.720644
73,6.50,left,1474445745.476554
117,28.50,right,1474445746.669042
55,-2.50,left,1474445748.327498
110,25.00,right,1474445749.738729
80,10.00,right,1474445751.273743
109,24.50,right,1474445752.645726
72,6.00,left,1474445754.140097
96,18.00,right,1474445755.567895
79,9.50,right,1474445757.212919
89,14.50,right,1474445758.474078
33,-13.50,left,1474445759.980609
21,-19.50,left,1474445761.447302
86,13.00,right,1474445763.079351
65,2.50,left,1474445764.518634
6,-27.00,left,1474445766.109539
27,-16.50,left,1474445767.658894
5,-27.50,left,1474445768.959658
107,23.50,right,1474445770.509102
62,1.00,left,1474445772.235273
88,14.00,right,1474445773.524118
45,-7.50,left,1474445774.949594
70,5.00,right,1474445777.240218
57,-1.50,left,1474445778.158794
14,-23.00,left,1474445779.558348
35,-12.50,left,1474445781.107680
93,16.50,right,1474445782.631007
77,8.50,right,1474445784.082691
64,2.00,left,1474445785.702392
46,-7.00,left,1474445787.114667
102,21.00,right,1474445788.471409
59,-0.50,left,1474445790.105186
12,-24.00,left,1474445791.516056
9,-25.50,left,1474445793.078174
30,-15.00,left,1474445794.435788
108,24.00,right,1474445795.918317
15,-22.50,left,1474445797.261473
