object,stimulus,angle,response,time
low,23,16.50,right,1474448506.257677
mid,31,20.50,left,1474448514.628029
mid,44,27.00,left,1474448515.889588
low,49,29.50,left,1474448517.658608
low,9,9.50,left,1474448519.001721
mid,30,20.00,left,1474448520.508753
high,86,48.00,right,1474448521.975194
low,28,19.00,left,1474448523.798295
mid,61,35.50,left,1474448525.169180
high,110,60.00,right,1474448526.362670
high,14,12.00,left,1474448527.829611
high,25,17.50,left,1474448529.254356
low,53,31.50,right,1474448530.941138
high,46,28.00,left,1474448532.461606
low,67,38.50,right,1474448534.148302
mid,90,50.00,right,1474448535.587116
high,27,18.50,left,1474448537.122819
high,21,15.50,left,1474448538.588599
mid,79,44.50,right,1474448540.109182
low,91,50.50,right,1474448541.519828
low,60,35.00,right,1474448543.081867
mid,63,36.50,left,1474448544.807461
mid,117,63.50,right,1474448546.041845
high,12,11.00,left,1474448547.524240
low,119,64.50,right,1474448548.951685
low,52,31.00,left,1474448550.390626
low,83,46.50,right,1474448551.978441
high,41,25.50,left,1474448553.543261
mid,60,35.00,right,1474448554.914397
mid,67,38.50,right,1474448556.435361
high,52,31.00,left,1474448558.094314
high,109,59.50,right,1474448559.534372
low,96,53.00,right,1474448561.069401
high,2,6.00,left,1474448562.507621
mid,92,51.00,right,1474448563.973554
mid,109,59.50,right,1474448565.494178
high,81,45.50,right,1474448567.085278
high,17,13.50,left,1474448568.495524
mid,107,58.50,right,1474448569.851681
low,68,39.00,right,1474448571.347863
mid,103,56.50,right,1474448572.978558
high,22,16.00,left,1474448574.333950
high,19,14.50,left,1474448575.677319
low,78,44.00,right,1474448577.089755
mid,100,55.00,right,1474448578.583725
low,62,36.00,right,1474448580.201663
low,1,5.50,left,1474448581.641683
mid,22,16.00,left,1474448583.163844
low,61,35.50,right,1474448584.893745
high,111,60.50,right,1474448586.293576
low,11,10.50,left,1474448587.721800
mid,114,62.00,right,1474448589.215686
mid,34,22.00,left,1474448590.626673
low,7,8.50,left,1474448592.147216
mid,47,28.50,left,1474448593.831178
low,15,12.50,left,1474448595.119494
mid,73,41.50,right,1474448596.653397
high,67,38.50,right,1474448598.092042
high,112,61.00,right,1474448599.571735
high,5,7.50,left,1474448601.093129
high,106,58.00,right,1474448602.682531
high,64,37.00,left,1474448604.134284
mid,65,37.50,left,1474448605.984113
high,13,11.50,left,1474448607.519146
mid,1,5.50,left,1474448608.738341
mid,4,7.00,left,1474448610.107733
low,115,62.50,right,1474448611.559200
high,49,29.50,right,1474448613.354548
low,105,57.50,right,1474448614.685052
mid,38,24.00,right,1474448616.261021
low,44,27.00,left,1474448617.807791
low,39,24.50,left,1474448619.177903
low,45,27.50,left,1474448620.519276
high,69,39.50,left,1474448622.206387
mid,78,44.00,right,1474448623.755280
low,58,34.00,left,1474448625.331577
low,95,52.50,right,1474448626.633445
mid,110,60.00,right,1474448627.991130
low,4,7.00,left,1474448629.597170
high,32,21.00,left,1474448631.048574
high,43,26.50,left,1474448632.503761
high,37,23.50,left,1474448634.093177
mid,15,12.50,left,1474448635.698545
mid,95,52.50,right,1474448637.166032
high,100,55.00,right,1474448638.685271
low,33,21.50,left,1474448640.276020
mid,97,53.50,right,1474448641.673777
low,57,33.50,left,1474448643.553784
high,77,43.50,right,1474448644.705357
mid,49,29.50,left,1474448646.104133
high,57,33.50,left,1474448647.790252
low,0,5.00,left,1474448649.315342
low,72,41.00,right,1474448650.918004
mid,18,14.00,left,1474448652.563534
mid,12,11.00,left,1474448653.688075
high,107,58.50,right,1474448655.222228
low,86,48.00,right,1474448656.731538
mid,14,12.00,left,1474448658.184454
low,51,30.50,left,1474448659.720041
low,43,26.50,left,1474448661.230361
mid,68,39.00,left,1474448662.778944
mid,24,17.00,left,1474448664.342555
high,47,28.50,left,1474448665.835867
high,63,36.50,right,1474448667.343941
low,97,53.50,right,1474448668.782170
mid,51,30.50,right,1474448670.687694
high,71,40.50,right,1474448671.908052
high,40,25.00,left,1474448673.238901
mid,9,9.50,left,1474448674.786447
low,17,13.50,left,1474448676.307004
low,74,42.00,right,1474448678.035418
high,79,44.50,right,1474448679.584621
high,116,63.00,right,1474448681.078145
low,116,63.00,right,1474448682.410308
mid,113,61.50,right,1474448683.782564
high,96,53.00,right,1474448685.248318
mid,87,48.50,right,1474448686.811980
low,30,20.00,left,1474448688.373137
high,59,34.50,left,1474448689.811893
mid,96,53.00,right,1474448691.331119
low,12,11.00,left,1474448725.204688
high,6,8.00,left,1474448726.413138
high,88,49.00,right,1474448727.919652
high,98,54.00,right,1474448729.359311
low,108,59.00,right,1474448730.893218
mid,111,60.50,right,1474448732.359573
mid,108,59.00,right,1474448733.825601
high,20,15.00,left,1474448735.402144
mid,94,52.00,right,1474448737.004756
low,46,28.00,right,1474448738.525568
low,87,48.50,right,1474448739.962664
mid,25,17.50,right,1474448741.551194
low,22,16.00,left,1474448743.195054
high,38,24.00,left,1474448744.700612
low,92,51.00,right,1474448746.291632
low,75,42.50,right,1474448747.716367
mid,55,32.50,right,1474448749.321289
high,55,32.50,right,1474448750.676743
mid,57,33.50,right,1474448752.281720
low,111,60.50,right,1474448753.597105
high,92,51.00,right,1474448755.023583
high,48,29.00,right,1474448756.560089
mid,86,48.00,right,1474448758.249179
mid,32,21.00,left,1474448759.757806
high,16,13.00,left,1474448761.127984
low,70,40.00,right,1474448762.592421
low,88,49.00,right,1474448764.003509
low,6,8.00,left,1474448765.564899
mid,5,7.50,left,1474448766.937715
mid,70,40.00,right,1474448768.528061
mid,74,42.00,right,1474448770.077681
high,117,63.50,right,1474448771.640016
mid,2,6.00,left,1474448773.256892
high,78,44.00,right,1474448774.766430
low,89,49.50,right,1474448776.234691
high,75,42.50,right,1474448777.754622
low,109,59.50,right,1474448779.125350
mid,36,23.00,left,1474448780.563842
low,69,39.50,left,1474448782.320758
high,15,12.50,left,1474448783.747265
mid,26,18.00,left,1474448785.077794
low,82,46.00,right,1474448786.435292
high,60,35.00,right,1474448787.887803
high,39,24.50,right,1474448789.382181
low,34,22.00,left,1474448791.069363
mid,6,8.00,left,1474448792.467893
mid,58,34.00,right,1474448794.234968
high,74,42.00,right,1474448795.454487
mid,29,19.50,left,1474448797.070432
low,41,25.50,left,1474448798.359393
mid,54,32.00,left,1474448799.852905
low,79,44.50,right,1474448801.512651
mid,19,14.50,left,1474448802.827431
high,89,49.50,right,1474448804.389463
high,104,57.00,right,1474448805.746955
mid,76,43.00,right,1474448807.213803
high,10,10.00,left,1474448808.802404
high,3,6.50,left,1474448810.216586
low,40,25.00,left,1474448811.778590
low,36,23.00,left,1474448813.302101
low,56,33.00,left,1474448814.714536
low,55,32.50,right,1474448816.330742
mid,11,10.50,left,1474448817.880006
high,87,48.50,right,1474448819.429347
high,56,33.00,right,1474448820.828151
low,59,34.50,right,1474448822.309063
low,18,14.00,left,1474448823.940503
mid,40,25.00,left,1474448825.380769
high,66,38.00,right,1474448826.984823
high,29,19.50,left,1474448828.547437
mid,10,10.00,left,1474448829.864481
mid,102,56.00,right,1474448831.412778
mid,119,64.50,right,1474448832.878585
low,101,55.50,right,1474448834.468868
mid,17,13.50,left,1474448836.059914
high,18,14.00,left,1474448837.595710
high,42,26.00,left,1474448839.144350
low,54,32.00,left,1474448840.749044
mid,43,26.50,left,1474448842.200782
high,65,37.50,right,1474448843.846956
mid,41,25.50,right,1474448845.176381
low,8,9.00,left,1474448846.972897
low,25,17.50,left,1474448848.193296
high,115,62.50,right,1474448849.755219
low,31,20.50,left,1474448851.263224
mid,0,5.00,left,1474448852.673267
mid,75,42.50,right,1474448854.234948
low,14,12.00,left,1474448855.824558
mid,116,63.00,right,1474448857.360524
high,54,32.00,left,1474448858.926473
high,4,7.00,left,1474448860.559991
high,44,27.00,right,1474448861.985976
mid,93,51.50,right,1474448863.343970
low,21,15.50,left,1474448864.921580
high,90,50.00,right,1474448866.443378
low,27,18.50,left,1474448867.880965
high,33,21.50,left,1474448869.650207
high,1,5.50,left,1474448870.994876
high,93,51.50,right,1474448872.351055
mid,77,43.50,right,1474448874.008073
mid,21,15.50,left,1474448875.199330
low,66,38.00,right,1474448876.623865
mid,46,28.00,right,1474448878.184835
low,85,47.50,right,1474448879.773337
low,102,56.00,right,1474448881.088485
low,20,15.00,left,1474448882.539974
mid,59,34.50,right,1474448884.242796
high,50,30.00,right,1474448885.656199
high,26,18.00,left,1474448887.232129
low,71,40.50,left,1474448888.615108
low,99,54.50,right,1474448890.150883
mid,69,39.50,right,1474448891.632260
mid,20,15.00,left,1474448893.249653
low,38,24.00,left,1474448894.646464
high,8,9.00,left,1474448896.196055
mid,39,24.50,left,1474448897.924116
mid,106,58.00,right,1474448899.130055
high,102,56.00,right,1474448900.762388
high,95,52.50,right,1474448902.104662
low,37,23.50,left,1474448903.694850
high,113,61.50,right,1474448937.320420
mid,28,19.00,left,1474448938.804055
low,80,45.00,right,1474448940.135928
low,81,45.50,right,1474448941.574675
low,110,60.00,right,1474448943.027523
low,100,55.00,right,1474448944.428034
mid,66,38.00,right,1474448945.961741
high,24,17.00,left,1474448947.524598
mid,80,45.00,right,1474448948.880744
high,85,47.50,right,1474448950.511804
high,28,19.00,left,1474448952.018482
mid,83,46.50,right,1474448954.100956
mid,33,21.50,left,1474448955.034156
mid,16,13.00,left,1474448956.395483
