stimulus,angle,response,time
46,-7.00,left,1474896034.452728
50,-5.00,left,1474896035.714390
52,-4.00,left,1474896037.181598
106,23.00,right,1474896038.961924
43,-8.50,left,1474896040.360458
21,-19.50,left,1474896041.784416
39,-10.50,left,1474896043.223283
107,23.50,right,1474896044.730585
65,2.50,left,1474896046.386897
49,-5.50,left,1474896047.826785
110,25.00,right,1474896049.211057
97,18.50,right,1474896050.774479
25,-17.50,left,1474896052.364283
1,-29.50,left,1474896053.940292
82,11.00,right,1474896055.379245
77,8.50,right,1474896056.982989
45,-7.50,right,1474896058.338342
6,-27.00,left,1474896059.984722
96,18.00,right,1474896061.464656
115,27.50,right,1474896062.876736
102,21.00,right,1474896064.287633
70,5.00,right,1474896065.877031
17,-21.50,left,1474896067.300804
11,-24.50,left,1474896068.768080
79,9.50,right,1474896070.207307
71,5.50,right,1474896071.742768
66,3.00,right,1474896073.237021
85,12.50,right,1474896074.580950
117,28.50,right,1474896076.046885
37,-11.50,left,1474896077.826736
92,16.00,right,1474896079.127432
108,24.00,right,1474896080.484452
88,14.00,right,1474896082.087714
28,-16.00,left,1474896083.690452
20,-20.00,left,1474896085.157790
24,-18.00,left,1474896086.609565
54,-3.00,left,1474896088.048404
62,1.00,right,1474896089.718685
9,-25.50,left,1474896091.144562
99,19.50,right,1474896092.596276
23,-18.50,left,1474896094.145059
114,27.00,right,1474896095.680742
67,3.50,left,1474896097.160494
41,-9.50,left,1474896098.668733
44,-8.00,left,1474896100.134723
104,22.00,right,1474896101.641615
42,-9.00,left,1474896103.246222
7,-26.50,left,1474896104.672749
101,20.50,right,1474896106.110977
84,12.00,right,1474896107.590039
40,-10.00,left,1474896109.043949
57,-1.50,left,1474896110.564759
31,-14.50,left,1474896112.046089
112,26.00,right,1474896113.498878
29,-15.50,left,1474896115.117220
119,29.50,right,1474896116.569706
10,-25.00,left,1474896117.982070
64,2.00,right,1474896119.542928
3,-28.50,left,1474896120.967583
35,-12.50,left,1474896122.573477
111,25.50,right,1474896123.998432
4,-28.00,left,1474896125.519552
0,-30.00,left,1474896127.054590
80,10.00,right,1474896128.616190
59,-0.50,left,1474896130.138373
36,-12.00,left,1474896131.686824
22,-19.00,left,1474896133.166260
76,8.00,right,1474896134.743642
78,9.00,right,1474896136.347809
74,7.00,right,1474896137.802111
87,13.50,right,1474896139.336667
103,21.50,right,1474896140.816432
16,-22.00,left,1474896142.311331
72,6.00,left,1474896143.861221
34,-13.00,left,1474896145.411784
8,-26.00,left,1474896146.987373
26,-17.00,left,1474896148.564580
5,-27.50,left,1474896150.087674
105,22.50,right,1474896151.607575
51,-4.50,left,1474896153.171414
30,-15.00,left,1474896154.747502
18,-21.00,left,1474896156.337853
98,19.00,right,1474896157.873680
75,7.50,right,1474896159.298392
94,17.00,right,1474896160.901451
15,-22.50,left,1474896162.339662
12,-24.00,left,1474896163.818872
89,14.50,right,1474896165.381181
86,13.00,right,1474896166.901467
118,29.00,right,1474896168.395649
116,28.00,right,1474896169.998558
109,24.50,right,1474896171.439642
48,-6.00,left,1474896172.987432
100,20.00,right,1474896174.493593
60,0.00,right,1474896176.219198
27,-16.50,left,1474896177.754931
81,10.50,right,1474896179.357122
69,4.50,right,1474896180.877294
63,1.50,right,1474896182.426421
113,26.50,right,1474896183.878600
38,-11.00,left,1474896185.358251
61,0.50,right,1474896186.798566
73,6.50,right,1474896188.307622
91,15.50,right,1474896189.706564
53,-3.50,left,1474896191.241217
90,15.00,right,1474896192.763839
19,-20.50,left,1474896194.366968
58,-1.00,right,1474896196.243372
47,-6.50,left,1474896197.435145
13,-23.50,left,1474896198.942744
55,-2.50,left,1474896200.668506
2,-29.00,left,1474896201.944248
93,16.50,right,1474896203.316012
83,11.50,right,1474896204.699642
68,4.00,right,1474896206.303479
14,-23.00,left,1474896207.686560
33,-13.50,left,1474896209.057722
32,-14.00,left,1474896210.757699
56,-2.00,left,1474896212.400203
95,17.50,right,1474896213.879967
