stimulus,angle,response,time
19,-20.50,left,1479133015.093935
2,-29.00,left,1479133016.182679
111,25.50,right,1479133017.829644
109,24.50,left,1479133019.245647
24,-18.00,left,1479133020.689039
108,24.00,right,1479133022.322667
63,1.50,left,1479133023.779015
30,-15.00,left,1479133025.208323
13,-23.50,left,1479133026.760455
81,10.50,right,1479133028.339670
62,1.00,left,1479133029.782731
103,21.50,right,1479133031.293792
71,5.50,left,1479133032.695817
48,-6.00,left,1479133034.274750
99,19.50,right,1479133035.908923
37,-11.50,left,1479133037.298178
7,-26.50,left,1479133038.795241
22,-19.00,left,1479133040.319191
57,-1.50,left,1479133041.883457
6,-27.00,left,1479133043.203070
82,11.00,right,1479133044.754149
65,2.50,left,1479133046.224658
4,-28.00,left,1479133047.681905
29,-15.50,left,1479133049.192143
33,-13.50,left,1479133050.675686
18,-21.00,left,1479133052.200553
56,-2.00,left,1479133053.696881
119,29.50,right,1479133055.329953
51,-4.50,left,1479133056.623810
17,-21.50,left,1479133058.093848
27,-16.50,left,1479133059.645451
14,-23.00,left,1479133061.129214
110,25.00,right,1479133062.790413
78,9.00,left,1479133064.246888
101,20.50,right,1479133065.785386
98,19.00,right,1479133067.146837
20,-20.00,left,1479133068.658340
44,-8.00,left,1479133070.114648
102,21.00,right,1479133071.720785
0,-30.00,left,1479133073.095654
32,-14.00,left,1479133074.458167
70,5.00,right,1479133076.078085
95,17.50,right,1479133077.521234
112,26.00,right,1479133078.869700
43,-8.50,left,1479133080.449033
15,-22.50,left,1479133081.945037
10,-25.00,left,1479133083.400925
97,18.50,left,1479133084.762129
72,6.00,left,1479133086.600858
55,-2.50,left,1479133087.989521
34,-13.00,left,1479133089.419491
25,-17.50,left,1479133090.917328
41,-9.50,left,1479133092.468834
84,12.00,right,1479133094.129877
40,-10.00,left,1479133095.654658
86,13.00,right,1479133097.178979
85,12.50,right,1479133098.936116
96,18.00,right,1479133100.419449
91,15.50,right,1479133101.944503
12,-24.00,left,1479133103.495401
46,-7.00,left,1479133104.897539
21,-19.50,left,1479133106.490522
1,-29.50,left,1479133108.028329
26,-17.00,left,1479133109.647932
68,4.00,left,1479133111.213464
76,8.00,left,1479133112.669926
61,0.50,left,1479133114.153744
47,-6.50,left,1479133115.542706
80,10.00,left,1479133117.189852
5,-27.50,left,1479133118.468657
42,-9.00,left,1479133119.884505
16,-22.00,left,1479133121.286746
64,2.00,left,1479133122.865451
93,16.50,right,1479133124.430938
89,14.50,right,1479133125.887902
45,-7.50,left,1479133127.343249
105,22.50,right,1479133128.990639
58,-1.00,left,1479133130.446921
52,-4.00,left,1479133131.822184
53,-3.50,left,1479133133.346820
113,26.50,right,1479133134.789339
3,-28.50,left,1479133136.341511
66,3.00,left,1479133138.137979
59,-0.50,left,1479133139.444750
87,13.50,right,1479133140.929418
116,28.00,left,1479133142.345552
36,-12.00,left,1479133143.896659
38,-11.00,left,1479133145.312279
54,-3.00,left,1479133146.986970
67,3.50,left,1479133148.471653
115,27.50,right,1479133149.764528
28,-16.00,left,1479133151.410889
107,23.50,right,1479133152.881038
9,-25.50,left,1479133154.405793
49,-5.50,left,1479133155.834722
23,-18.50,left,1479133157.291336
50,-5.00,left,1479133158.951227
88,14.00,right,1479133160.475677
73,6.50,left,1479133162.150901
117,28.50,right,1479133163.416512
106,23.00,right,1479133164.927726
75,7.50,right,1479133166.520473
31,-14.50,left,1479133167.894797
114,27.00,right,1479133169.445663
74,7.00,left,1479133170.915541
90,15.00,right,1479133172.399371
94,17.00,right,1479133173.705623
83,11.50,right,1479133175.325931
77,8.50,right,1479133177.095953
39,-10.50,left,1479133178.429799
11,-24.50,left,1479133179.886122
69,4.50,left,1479133181.696125
92,16.00,right,1479133183.044000
60,0.00,left,1479133184.404790
104,22.00,right,1479133185.915785
79,9.50,right,1479133187.454975
118,29.00,right,1479133188.829621
100,20.00,right,1479133190.449797
8,-26.00,left,1479133192.041955
35,-12.50,left,1479133193.389667
