object,obj.idx,table,tab.idx,time
NA,0,hor,40,1467882530.357127
NA,0,hor,115,1467882531.912044
NA,0,hor,59,1467882533.498730
NA,0,hor,73,1467882534.924159
NA,0,hor,108,1467882536.381665
NA,0,hor,85,1467882537.906225
NA,0,hor,36,1467882539.462301
NA,0,hor,57,1467882541.051460
NA,0,hor,39,1467882542.444007
NA,0,hor,32,1467882543.973385
NA,0,hor,27,1467882545.494636
NA,0,hor,111,1467882546.951014
NA,0,hor,102,1467882548.409550
NA,0,hor,28,1467882549.832458
NA,0,hor,56,1467882551.388092
NA,0,hor,116,1467882552.814104
NA,0,hor,94,1467882554.404816
NA,0,hor,91,1467882555.893799
NA,0,hor,112,1467882557.315790
NA,0,hor,9,1467882558.773247
NA,0,hor,105,1467882560.230487
NA,0,hor,2,1467882561.751271
NA,0,hor,34,1467882563.306307
NA,0,hor,81,1467882564.829636
NA,0,hor,7,1467882566.286880
NA,0,hor,52,1467882567.841373
NA,0,hor,65,1467882569.296631
NA,0,hor,83,1467882570.888468
NA,0,hor,62,1467882572.311832
NA,0,hor,78,1467882573.774343
NA,0,hor,107,1467882575.293239
NA,0,hor,71,1467882576.812700
NA,0,hor,70,1467882578.236419
NA,0,hor,4,1467882579.696656
NA,0,hor,64,1467882581.283369
NA,0,hor,89,1467882582.676011
NA,0,hor,13,1467882584.171602
NA,0,hor,58,1467882585.660242
NA,0,hor,1,1467882587.084311
NA,0,hor,96,1467882588.477626
NA,0,hor,66,1467882589.935853
NA,0,hor,38,1467882591.489301
NA,0,hor,90,1467882593.017173
NA,0,hor,22,1467882594.472673
NA,0,hor,114,1467882595.926426
NA,0,hor,25,1467882597.516966
NA,0,hor,79,1467882599.040144
NA,0,hor,72,1467882600.527982
NA,0,hor,86,1467882602.084273
NA,0,hor,92,1467882603.641110
NA,0,hor,103,1467882605.062022
NA,0,hor,51,1467882606.549363
NA,0,hor,29,1467882607.977035
NA,0,hor,98,1467882609.529394
NA,0,hor,117,1467882610.982441
NA,0,hor,93,1467882612.441459
NA,0,hor,109,1467882613.894542
NA,0,hor,26,1467882615.485107
NA,0,hor,35,1467882616.943227
NA,0,hor,18,1467882618.432611
NA,0,hor,49,1467882619.857467
NA,0,hor,19,1467882621.444109
NA,0,hor,95,1467882622.897929
NA,0,hor,104,1467882624.453227
NA,0,hor,24,1467882626.073540
NA,0,hor,50,1467882627.630046
NA,0,hor,44,1467882629.115626
NA,0,hor,97,1467882630.539640
NA,0,hor,76,1467882632.125764
NA,0,hor,55,1467882633.612445
NA,0,hor,11,1467882635.003329
NA,0,hor,10,1467882636.463200
NA,0,hor,113,1467882637.889065
NA,0,hor,43,1467882639.441604
NA,0,hor,3,1467882641.033562
NA,0,hor,6,1467882642.554996
NA,0,hor,82,1467882644.045606
NA,0,hor,69,1467882645.534433
NA,0,hor,84,1467882647.024644
NA,0,hor,0,1467882648.581268
NA,0,hor,33,1467882650.005115
NA,0,hor,37,1467882651.430451
NA,0,hor,110,1467882652.921121
NA,0,hor,101,1467882654.477228
NA,0,hor,41,1467882655.999947
NA,0,hor,48,1467882657.519852
NA,0,hor,61,1467882658.979898
NA,0,hor,30,1467882660.402542
NA,0,hor,47,1467882661.958492
NA,0,hor,100,1467882663.448440
NA,0,hor,60,1467882665.005187
NA,0,hor,119,1467882666.595386
NA,0,hor,20,1467882668.117224
NA,0,hor,15,1467882669.676302
NA,0,hor,31,1467882671.168402
NA,0,hor,77,1467882672.660828
NA,0,hor,17,1467882674.087539
NA,0,hor,54,1467882675.644214
NA,0,hor,88,1467882677.206956
NA,0,hor,87,1467882678.760949
NA,0,hor,12,1467882680.383529
NA,0,hor,106,1467882681.838810
NA,0,hor,118,1467882683.257878
NA,0,hor,75,1467882684.821273
NA,0,hor,42,1467882686.345448
NA,0,hor,21,1467882687.933757
NA,0,hor,68,1467882689.486615
NA,0,hor,5,1467882690.976855
NA,0,hor,74,1467882692.497943
NA,0,hor,63,1467882694.055938
NA,0,hor,8,1467882695.517524
NA,0,hor,23,1467882696.974811
NA,0,hor,14,1467882698.398542
NA,0,hor,67,1467882699.924077
NA,0,hor,99,1467882701.515095
NA,0,hor,53,1467882703.001905
NA,0,hor,16,1467882704.522752
NA,0,hor,80,1467882706.011878
NA,0,hor,46,1467882707.431638
NA,0,hor,45,1467882708.986729
